REF_DATE,GEO,Housing completions,Housing starts,Housing under construction,Number_of_Households,House only NHPI,Land only NHPI,Total (house and land) NHPI
1985-02-01,Nova Scotia,679.3793103448276,393.1555555555555,2423.620689655173,,,,
1985-02-01,Ontario,716.5517241379309,456.4814814814815,2432.448275862069,3269000.0,,,
1985-02-01,Prince Edward Island,753.7241379310344,519.8074074074074,2441.2758620689656,40000.0,,,
1985-02-01,Quebec,790.8965517241379,583.1333333333333,2450.103448275862,2379000.0,,,
1985-02-01,Saskatchewan,828.0689655172414,646.4592592592593,2458.9310344827586,,,,
1985-02-01,Newfoundland and Labrador,865.2413793103448,709.7851851851852,2467.758620689656,159000.0,,,
1985-03-01,Alberta,976.7586206896552,899.762962962963,2494.2413793103447,843000.0,,,
1985-03-01,British Columbia,1013.9310344827586,963.0888888888888,2503.0689655172414,1111000.0,,,
1985-03-01,Canada,1051.103448275862,1026.4148148148147,2511.896551724138,9075000.0,37.5,37.3,38.1
1985-03-01,Manitoba,1088.2758620689656,1089.7407407407406,2520.7241379310344,386000.0,,,
1985-03-01,New Brunswick,1125.4482758620688,1153.0666666666666,2529.551724137931,233000.0,,,
1985-03-01,Nova Scotia,1162.6206896551723,1216.3925925925926,2538.3793103448274,,,,
1985-03-01,Ontario,1199.7931034482758,1279.7185185185183,2547.206896551724,3269000.0,,,
1985-03-01,Prince Edward Island,1236.965517241379,1343.0444444444445,2556.0344827586205,40000.0,,,
1985-03-01,Quebec,1274.1379310344828,1406.3703703703704,2564.862068965517,2379000.0,,,
1985-03-01,Saskatchewan,1311.310344827586,1469.6962962962962,2573.689655172414,,,,
1985-03-01,Newfoundland and Labrador,1348.4827586206895,1533.022222222222,2582.5172413793102,159000.0,,,
1985-04-01,Alberta,1460.0,1723.0,2609.0,843000.0,,,
1985-04-01,British Columbia,3654.0,5047.0,9734.0,1111000.0,,,
1985-04-01,Canada,28570.0,47103.0,78421.0,9075000.0,37.5,37.3,38.1
1985-04-01,Manitoba,1182.0,2019.0,3292.0,386000.0,,,
1985-04-01,New Brunswick,508.0,1187.0,1777.0,233000.0,,,
1985-04-01,Nova Scotia,1120.0,1865.0,3114.0,,,,
1985-04-01,Ontario,9479.0,19917.0,30172.0,3269000.0,,,
1985-04-01,Prince Edward Island,216.0,235.0,321.0,40000.0,,,
1985-04-01,Quebec,9969.0,12944.0,21044.0,2379000.0,,,
1985-04-01,Saskatchewan,646.0,1444.0,3753.0,,,,
1985-04-01,Newfoundland and Labrador,336.0,722.0,2605.0,159000.0,,,
1985-05-01,Alberta,541.448275862069,132.3925925925926,2696.758620689656,843000.0,,,
1985-05-01,British Columbia,609.9310344827586,246.1851851851852,2727.344827586207,1111000.0,,,
1985-05-01,Canada,678.4137931034483,359.9777777777778,2757.9310344827586,9075000.0,37.4,37.5,38.1
1985-05-01,Manitoba,746.8965517241379,473.7703703703704,2788.5172413793102,386000.0,,,
1985-05-01,New Brunswick,815.3793103448276,587.5629629629631,2819.103448275862,233000.0,,,
1985-05-01,Nova Scotia,883.8620689655172,701.3555555555556,2849.689655172414,,,,
1985-05-01,Ontario,952.3448275862067,815.1481481481482,2880.2758620689656,3269000.0,,,
1985-05-01,Prince Edward Island,1020.8275862068964,928.9407407407408,2910.862068965517,40000.0,,,
1985-05-01,Quebec,1089.310344827586,1042.7333333333331,2941.448275862069,2379000.0,,,
1985-05-01,Saskatchewan,1157.7931034482758,1156.525925925926,2972.0344827586205,,,,
1985-05-01,Newfoundland and Labrador,1226.2758620689656,1270.3185185185184,3002.620689655173,159000.0,,,
1985-06-01,Alberta,1431.7241379310344,1611.6962962962962,3094.3793103448274,843000.0,,,
1985-06-01,British Columbia,1500.2068965517242,1725.4888888888888,3124.9655172413795,1111000.0,,,
1985-06-01,Canada,1568.6896551724135,1839.2814814814813,3155.551724137931,9075000.0,37.6,37.8,38.3
1985-06-01,Manitoba,1637.1724137931033,1953.074074074074,3186.137931034483,386000.0,,,
1985-06-01,New Brunswick,1705.655172413793,2066.866666666667,3216.7241379310344,233000.0,,,
1985-06-01,Nova Scotia,1774.1379310344828,2180.659259259259,3247.310344827586,,,,
1985-06-01,Ontario,1842.6206896551723,2294.451851851852,3277.8965517241377,3269000.0,,,
1985-06-01,Prince Edward Island,1911.1034482758616,2408.2444444444445,3308.4827586206898,40000.0,,,
1985-06-01,Quebec,1979.586206896552,2522.037037037037,3339.0689655172414,2379000.0,,,
1985-06-01,Saskatchewan,2048.0689655172414,2635.82962962963,3369.655172413793,,,,
1985-06-01,Newfoundland and Labrador,2116.551724137931,2749.6222222222223,3400.2413793103447,159000.0,,,
1985-07-01,Alberta,2322.0,3091.0,3492.0,843000.0,,,
1985-07-01,British Columbia,5514.0,4497.0,8769.0,1111000.0,,,
1985-07-01,Canada,45161.0,47297.0,80468.0,9075000.0,37.7,37.8,38.4
1985-07-01,Manitoba,1959.0,2019.0,3326.0,386000.0,,,
1985-07-01,New Brunswick,955.0,1498.0,2315.0,233000.0,,,
1985-07-01,Nova Scotia,1713.0,2348.0,3743.0,,,,
1985-07-01,Ontario,15355.0,19384.0,34135.0,3269000.0,,,
1985-07-01,Prince Edward Island,206.0,259.0,381.0,40000.0,,,
1985-07-01,Quebec,14969.0,11248.0,17176.0,2379000.0,,,
1985-07-01,Saskatchewan,1715.0,1838.0,3864.0,,,,
1985-07-01,Newfoundland and Labrador,453.0,1115.0,3267.0,159000.0,,,
1985-08-01,Alberta,664.8620689655172,121.54814814814814,3292.9655172413795,843000.0,,,
1985-08-01,British Columbia,735.4827586206897,218.7962962962963,3301.620689655173,1111000.0,,,
1985-08-01,Canada,806.1034482758621,316.0444444444444,3310.2758620689656,9075000.0,38.0,38.0,38.5
1985-08-01,Manitoba,876.7241379310344,413.2925925925926,3318.9310344827586,386000.0,,,
1985-08-01,New Brunswick,947.3448275862067,510.5407407407408,3327.586206896552,233000.0,,,
1985-08-01,Nova Scotia,1017.9655172413792,607.7888888888888,3336.2413793103447,,,,
1985-08-01,Ontario,1088.5862068965516,705.037037037037,3344.896551724138,3269000.0,,,
1985-08-01,Prince Edward Island,1159.2068965517242,802.2851851851851,3353.551724137931,40000.0,,,
1985-08-01,Quebec,1229.8275862068965,899.5333333333333,3362.206896551724,2379000.0,,,
1985-08-01,Saskatchewan,1300.4482758620688,996.7814814814816,3370.862068965517,,,,
1985-08-01,Newfoundland and Labrador,1371.0689655172414,1094.0296296296297,3379.5172413793102,159000.0,,,
1985-09-01,Alberta,1582.9310344827586,1385.774074074074,3405.4827586206898,843000.0,,,
1985-09-01,British Columbia,1653.551724137931,1483.022222222222,3414.137931034483,1111000.0,,,
1985-09-01,Canada,1724.1724137931035,1580.2703703703703,3422.793103448276,9075000.0,38.1,38.2,38.8
1985-09-01,Manitoba,1794.7931034482758,1677.5185185185185,3431.448275862069,386000.0,,,
1985-09-01,New Brunswick,1865.4137931034484,1774.7666666666669,3440.103448275862,233000.0,,,
1985-09-01,Nova Scotia,1936.0344827586207,1872.0148148148148,3448.758620689656,,,,
1985-09-01,Ontario,2006.655172413793,1969.262962962963,3457.4137931034484,3269000.0,,,
1985-09-01,Prince Edward Island,2077.2758620689656,2066.511111111111,3466.0689655172414,40000.0,,,
1985-09-01,Quebec,2147.8965517241377,2163.75925925926,3474.7241379310344,2379000.0,,,
1985-09-01,Saskatchewan,2218.5172413793102,2261.007407407408,3483.3793103448274,,,,
1985-09-01,Newfoundland and Labrador,2289.137931034483,2358.2555555555555,3492.0344827586205,159000.0,,,
1985-10-01,Alberta,2501.0,2650.0,3518.0,843000.0,,,
1985-10-01,British Columbia,4902.0,4839.0,8755.0,1111000.0,,,
1985-10-01,Canada,42059.0,48307.0,86366.0,9075000.0,38.4,38.2,38.9
1985-10-01,Manitoba,1316.0,1809.0,3817.0,386000.0,,,
1985-10-01,New Brunswick,1217.0,1050.0,2137.0,233000.0,,,
1985-10-01,Nova Scotia,1916.0,1676.0,3474.0,,,,
1985-10-01,Ontario,16550.0,19399.0,36761.0,3269000.0,,,
1985-10-01,Prince Edward Island,212.0,251.0,420.0,40000.0,,,
1985-10-01,Quebec,10436.0,14533.0,21270.0,2379000.0,,,
1985-10-01,Saskatchewan,2328.0,1331.0,2866.0,,,,
1985-10-01,Newfoundland and Labrador,681.0,769.0,3348.0,159000.0,,,
1985-11-01,Alberta,816.0,90.97777777777776,3350.793103448276,843000.0,,,
1985-11-01,British Columbia,861.0,157.05555555555554,3351.7241379310344,1111000.0,,,
1985-11-01,Canada,906.0,223.1333333333333,3352.655172413793,9075000.0,38.6,38.3,39.2
1985-11-01,Manitoba,951.0,289.21111111111105,3353.586206896552,386000.0,,,
1985-11-01,New Brunswick,996.0,355.28888888888883,3354.5172413793102,233000.0,,,
1985-11-01,Nova Scotia,1041.0,421.36666666666656,3355.448275862069,,,,
1985-11-01,Ontario,1086.0,487.44444444444434,3356.3793103448274,3269000.0,,,
1985-11-01,Prince Edward Island,1131.0,553.5222222222221,3357.310344827586,40000.0,,,
1985-11-01,Quebec,1176.0,619.5999999999999,3358.2413793103447,2379000.0,,,
1985-11-01,Saskatchewan,1221.0,685.6777777777777,3359.1724137931037,,,,
1985-11-01,Newfoundland and Labrador,1266.0,751.7555555555555,3360.103448275862,159000.0,,,
1985-12-01,Alberta,1401.0,949.9888888888888,3362.896551724138,843000.0,,,
1985-12-01,British Columbia,1446.0,1016.0666666666664,3363.8275862068967,1111000.0,,,
1985-12-01,Canada,1491.0,1082.1444444444444,3364.758620689656,9075000.0,38.7,38.4,39.3
1985-12-01,Manitoba,1536.0,1148.2222222222222,3365.689655172414,386000.0,,,
1985-12-01,New Brunswick,1581.0,1214.3,3366.620689655173,233000.0,,,
1985-12-01,Nova Scotia,1626.0,1280.3777777777775,3367.551724137931,,,,
1985-12-01,Ontario,1671.0,1346.4555555555555,3368.4827586206898,3269000.0,,,
1985-12-01,Prince Edward Island,1716.0,1412.5333333333333,3369.4137931034484,40000.0,,,
1985-12-01,Quebec,1761.0,1478.611111111111,3370.344827586207,2379000.0,,,
1985-12-01,Saskatchewan,1806.0,1544.6888888888889,3371.2758620689656,,,,
1985-12-01,Newfoundland and Labrador,1851.0,1610.7666666666664,3372.206896551724,159000.0,,,
1986-01-01,Alberta,1986.0,1809.0,3375.0,859000.0,28.0,22.5,26.4
1986-01-01,British Columbia,3913.0,4547.0,9344.0,1132000.0,79.5,49.2,66.3
1986-01-01,Canada,32815.0,29272.0,82898.0,9238000.0,39.4,38.8,39.8
1986-01-01,Manitoba,1279.0,1608.0,4146.0,392000.0,37.7,26.9,34.7
1986-01-01,New Brunswick,989.0,317.0,1465.0,237000.0,75.1,56.1,70.5
1986-01-01,Nova Scotia,1733.0,1118.0,2854.0,,50.2,51.1,50.7
1986-01-01,Ontario,12910.0,10305.0,34291.0,3329000.0,33.0,44.3,36.7
1986-01-01,Prince Edward Island,246.0,122.0,285.0,41000.0,,,
1986-01-01,Quebec,7511.0,8409.0,22146.0,2421000.0,40.3,32.9,38.5
1986-01-01,Saskatchewan,1705.0,814.0,1964.0,,29.9,29.5,29.9
1986-01-01,Newfoundland and Labrador,543.0,223.0,3028.0,161000.0,39.4,35.3,38.7
1986-02-01,Alberta,759.0,108.72592592592594,3039.4827586206898,859000.0,28.5,22.5,26.8
1986-02-01,British Columbia,831.0,193.85185185185185,3043.310344827586,1132000.0,79.6,49.4,66.4
1986-02-01,Canada,903.0,278.9777777777778,3047.137931034483,9238000.0,39.9,39.2,40.3
1986-02-01,Manitoba,975.0,364.1037037037037,3050.9655172413795,392000.0,37.9,26.9,34.8
1986-02-01,New Brunswick,1047.0,449.2296296296296,3054.793103448276,237000.0,75.3,59.8,71.6
1986-02-01,Nova Scotia,1119.0,534.3555555555556,3058.620689655173,,50.2,51.6,50.7
1986-02-01,Ontario,1191.0,619.4814814814815,3062.448275862069,3329000.0,33.7,44.8,37.3
1986-02-01,Prince Edward Island,1263.0,704.6074074074074,3066.2758620689656,41000.0,,,
1986-02-01,Quebec,1335.0,789.7333333333333,3070.103448275862,2421000.0,40.5,33.6,38.8
1986-02-01,Saskatchewan,1407.0,874.8592592592593,3073.9310344827586,,30.1,29.5,30.1
1986-02-01,Newfoundland and Labrador,1479.0,959.9851851851852,3077.758620689656,161000.0,39.6,35.3,38.8
1986-03-01,Alberta,1695.0,1215.362962962963,3089.2413793103447,859000.0,28.7,22.7,26.9
1986-03-01,British Columbia,1767.0,1300.4888888888888,3093.0689655172414,1132000.0,79.6,49.4,66.4
1986-03-01,Canada,1839.0,1385.6148148148147,3096.896551724138,9238000.0,40.2,39.3,40.6
1986-03-01,Manitoba,1911.0,1470.7407407407406,3100.7241379310344,392000.0,38.1,27.1,35.0
1986-03-01,New Brunswick,1983.0,1555.8666666666666,3104.551724137931,237000.0,75.3,59.8,71.6
1986-03-01,Nova Scotia,2055.0,1640.9925925925925,3108.3793103448274,,50.2,51.6,50.7
1986-03-01,Ontario,2127.0,1726.1185185185184,3112.206896551724,3329000.0,34.2,45.0,37.7
1986-03-01,Prince Edward Island,2199.0,1811.2444444444443,3116.0344827586205,41000.0,,,
1986-03-01,Quebec,2271.0,1896.3703703703704,3119.862068965517,2421000.0,40.8,33.6,39.0
1986-03-01,Saskatchewan,2343.0,1981.496296296296,3123.689655172414,,30.3,29.6,30.2
1986-03-01,Newfoundland and Labrador,2415.0,2066.6222222222223,3127.5172413793102,161000.0,39.6,35.3,38.8
1986-04-01,Alberta,2631.0,2322.0,3139.0,859000.0,28.6,22.7,26.9
1986-04-01,British Columbia,4871.0,6058.0,10543.0,1132000.0,80.3,49.4,66.8
1986-04-01,Canada,42210.0,61292.0,101958.0,9238000.0,40.6,39.3,40.8
1986-04-01,Manitoba,2087.0,2020.0,4079.0,392000.0,38.6,27.1,35.4
1986-04-01,New Brunswick,791.0,1446.0,2209.0,237000.0,75.3,59.8,71.6
1986-04-01,Nova Scotia,1809.0,1896.0,2941.0,,50.6,51.8,51.1
1986-04-01,Ontario,15541.0,24963.0,43559.0,3329000.0,34.5,45.0,38.0
1986-04-01,Prince Edward Island,159.0,430.0,556.0,41000.0,,,
1986-04-01,Quebec,12866.0,19544.0,28776.0,2421000.0,41.1,33.6,39.3
1986-04-01,Saskatchewan,872.0,1468.0,2572.0,,30.3,29.7,30.3
1986-04-01,Newfoundland and Labrador,583.0,1145.0,3584.0,161000.0,39.8,35.3,38.9
1986-05-01,Alberta,756.3793103448276,97.48148148148148,3523.1724137931037,859000.0,28.7,22.7,26.9
1986-05-01,British Columbia,814.1724137931035,174.96296296296296,3502.896551724138,1132000.0,80.5,49.6,67.1
1986-05-01,Canada,871.9655172413793,252.44444444444449,3482.620689655173,9238000.0,40.9,39.5,41.1
1986-05-01,Manitoba,929.7586206896552,329.9259259259259,3462.344827586207,392000.0,38.7,27.1,35.4
1986-05-01,New Brunswick,987.551724137931,407.4074074074074,3442.0689655172414,237000.0,76.1,61.0,72.6
1986-05-01,Nova Scotia,1045.344827586207,484.8888888888889,3421.793103448276,,50.1,52.7,50.8
1986-05-01,Ontario,1103.1379310344828,562.3703703703703,3401.5172413793102,3329000.0,35.0,45.4,38.4
1986-05-01,Prince Edward Island,1160.9310344827586,639.8518518518518,3381.2413793103447,41000.0,,,
1986-05-01,Quebec,1218.7241379310344,717.3333333333334,3360.9655172413795,2421000.0,41.2,33.6,39.4
1986-05-01,Saskatchewan,1276.5172413793102,794.8148148148148,3340.689655172414,,30.6,30.3,30.6
1986-05-01,Newfoundland and Labrador,1334.3103448275865,872.2962962962963,3320.4137931034484,161000.0,40.0,35.3,39.1
1986-06-01,Alberta,1507.689655172414,1104.7407407407406,3259.586206896552,859000.0,28.8,22.7,27.0
1986-06-01,British Columbia,1565.4827586206898,1182.2222222222222,3239.310344827586,1132000.0,80.2,49.6,66.9
1986-06-01,Canada,1623.2758620689656,1259.7037037037037,3219.0344827586205,9238000.0,41.2,39.7,41.3
1986-06-01,Manitoba,1681.0689655172414,1337.1851851851852,3198.758620689656,392000.0,38.8,27.9,35.7
1986-06-01,New Brunswick,1738.8620689655172,1414.6666666666667,3178.4827586206898,237000.0,76.1,61.0,72.5
1986-06-01,Nova Scotia,1796.6551724137933,1492.148148148148,3158.206896551724,,50.1,52.8,50.8
1986-06-01,Ontario,1854.448275862069,1569.6296296296296,3137.9310344827586,3329000.0,35.4,45.4,38.8
1986-06-01,Prince Edward Island,1912.2413793103449,1647.111111111111,3117.655172413793,41000.0,,,
1986-06-01,Quebec,1970.0344827586207,1724.5925925925926,3097.3793103448274,2421000.0,41.4,33.8,39.5
1986-06-01,Saskatchewan,2027.8275862068965,1802.074074074074,3077.1034482758623,,30.6,30.4,30.6
1986-06-01,Newfoundland and Labrador,2085.620689655173,1879.555555555556,3056.8275862068967,161000.0,40.0,35.3,39.1
1986-07-01,Alberta,2259.0,2112.0,2996.0,859000.0,28.8,22.7,27.0
1986-07-01,British Columbia,5753.0,5309.0,10070.0,1132000.0,80.1,49.6,66.8
1986-07-01,Canada,55244.0,56374.0,102947.0,9238000.0,41.4,39.8,41.6
1986-07-01,Manitoba,2221.0,2478.0,4339.0,392000.0,38.8,28.2,35.9
1986-07-01,New Brunswick,949.0,1297.0,2561.0,237000.0,76.1,61.0,72.5
1986-07-01,Nova Scotia,1944.0,2850.0,3836.0,,50.1,52.8,50.8
1986-07-01,Ontario,19949.0,23594.0,47137.0,3329000.0,35.9,45.7,39.2
1986-07-01,Prince Edward Island,294.0,310.0,590.0,41000.0,,,
1986-07-01,Quebec,20214.0,16017.0,24522.0,2421000.0,41.6,34.1,39.8
1986-07-01,Saskatchewan,1158.0,1487.0,2895.0,,30.6,30.4,30.6
1986-07-01,Newfoundland and Labrador,503.0,920.0,4001.0,161000.0,40.2,35.3,39.3
1986-08-01,Alberta,688.4827586206897,101.73333333333332,3888.448275862069,859000.0,28.9,22.7,27.1
1986-08-01,British Columbia,750.3103448275863,183.16666666666663,3850.931034482759,1132000.0,79.6,50.0,66.8
1986-08-01,Canada,812.1379310344828,264.6,3813.413793103448,9238000.0,41.9,40.1,42.0
1986-08-01,Manitoba,873.9655172413793,346.0333333333333,3775.896551724138,392000.0,39.2,28.2,36.1
1986-08-01,New Brunswick,935.7931034482758,427.4666666666666,3738.379310344827,237000.0,76.5,61.0,72.8
1986-08-01,Nova Scotia,997.6206896551724,508.8999999999999,3700.862068965517,,50.3,52.7,50.9
1986-08-01,Ontario,1059.4482758620688,590.3333333333333,3663.344827586207,3329000.0,36.6,46.0,39.9
1986-08-01,Prince Edward Island,1121.2758620689656,671.7666666666665,3625.8275862068967,41000.0,,,
1986-08-01,Quebec,1183.103448275862,753.1999999999998,3588.310344827586,2421000.0,42.2,34.2,40.3
1986-08-01,Saskatchewan,1244.9310344827586,834.6333333333332,3550.793103448276,,30.7,30.4,30.7
1986-08-01,Newfoundland and Labrador,1306.7586206896551,916.0666666666664,3513.2758620689656,161000.0,40.6,35.3,39.5
1986-09-01,Alberta,1492.2413793103449,1160.3666666666666,3400.7241379310344,859000.0,28.9,22.7,27.1
1986-09-01,British Columbia,1554.0689655172414,1241.7999999999995,3363.206896551724,1132000.0,80.3,50.0,67.2
1986-09-01,Canada,1615.896551724138,1323.2333333333331,3325.689655172414,9238000.0,42.9,40.6,42.8
1986-09-01,Manitoba,1677.7241379310346,1404.6666666666663,3288.1724137931037,392000.0,39.3,28.9,36.4
1986-09-01,New Brunswick,1739.5517241379312,1486.0999999999997,3250.655172413793,237000.0,76.5,61.0,72.8
1986-09-01,Nova Scotia,1801.3793103448277,1567.533333333333,3213.137931034483,,50.5,52.7,51.1
1986-09-01,Ontario,1863.206896551724,1648.9666666666665,3175.620689655173,3329000.0,37.9,47.2,41.2
1986-09-01,Prince Edward Island,1925.0344827586207,1730.3999999999996,3138.1034482758623,41000.0,,,
1986-09-01,Quebec,1986.8620689655168,1811.833333333333,3100.586206896552,2421000.0,42.8,34.7,40.8
1986-09-01,Saskatchewan,2048.689655172414,1893.2666666666664,3063.0689655172414,,30.8,30.6,30.8
1986-09-01,Newfoundland and Labrador,2110.5172413793107,1974.7,3025.551724137931,161000.0,40.6,35.3,39.5
1986-10-01,Alberta,2296.0,2219.0,2913.0,859000.0,29.0,22.7,27.1
1986-10-01,British Columbia,6281.0,4773.0,8548.0,1132000.0,80.3,50.0,67.2
1986-10-01,Canada,54336.0,52847.0,101440.0,9238000.0,43.4,40.6,43.2
1986-10-01,Manitoba,1754.0,1593.0,4178.0,392000.0,39.3,28.9,36.4
1986-10-01,New Brunswick,1775.0,985.0,1770.0,237000.0,76.5,61.0,72.8
1986-10-01,Nova Scotia,2085.0,1707.0,3435.0,,50.5,52.7,51.2
1986-10-01,Ontario,21167.0,22608.0,48625.0,3329000.0,38.7,47.2,41.8
1986-10-01,Prince Edward Island,477.0,248.0,362.0,41000.0,,,
1986-10-01,Quebec,16393.0,16378.0,24531.0,2421000.0,43.2,34.8,41.2
1986-10-01,Saskatchewan,1337.0,1741.0,3255.0,,30.9,30.7,30.9
1986-10-01,Newfoundland and Labrador,771.0,595.0,3823.0,161000.0,40.5,35.3,39.4
1986-11-01,Alberta,843.8275862068965,72.02962962962964,3713.344827586207,859000.0,29.0,22.8,27.2
1986-11-01,British Columbia,868.1034482758621,121.25925925925928,3676.793103448276,1132000.0,80.2,50.0,67.1
1986-11-01,Canada,892.3793103448276,170.4888888888889,3640.2413793103447,9238000.0,44.1,41.0,43.8
1986-11-01,Manitoba,916.655172413793,219.71851851851852,3603.689655172414,392000.0,39.5,29.0,36.6
1986-11-01,New Brunswick,940.9310344827586,268.94814814814816,3567.137931034483,237000.0,76.5,61.0,72.8
1986-11-01,Nova Scotia,965.2068965517242,318.1777777777778,3530.586206896552,,50.9,52.7,51.5
1986-11-01,Ontario,989.4827586206897,367.40740740740745,3494.0344827586205,3329000.0,39.7,47.7,42.7
1986-11-01,Prince Edward Island,1013.7586206896552,416.6370370370371,3457.4827586206898,41000.0,,,
1986-11-01,Quebec,1038.0344827586207,465.86666666666673,3420.9310344827586,2421000.0,43.9,35.6,41.8
1986-11-01,Saskatchewan,1062.310344827586,515.0962962962964,3384.3793103448274,,31.1,30.9,31.1
1986-11-01,Newfoundland and Labrador,1086.5862068965516,564.325925925926,3347.8275862068967,161000.0,40.6,36.1,39.7
1986-12-01,Alberta,1159.4137931034484,712.0148148148148,3238.1724137931037,859000.0,29.1,22.5,27.2
1986-12-01,British Columbia,1183.6896551724135,761.2444444444445,3201.620689655173,1132000.0,80.1,50.0,67.1
1986-12-01,Canada,1207.9655172413793,810.4740740740741,3165.0689655172414,9238000.0,44.4,41.0,44.0
1986-12-01,Manitoba,1232.2413793103449,859.7037037037037,3128.5172413793102,392000.0,39.7,29.2,36.7
1986-12-01,New Brunswick,1256.5172413793102,908.9333333333334,3091.9655172413795,237000.0,76.5,61.0,72.8
1986-12-01,Nova Scotia,1280.7931034482758,958.162962962963,3055.4137931034484,,51.0,52.7,51.5
1986-12-01,Ontario,1305.0689655172414,1007.3925925925928,3018.862068965517,3329000.0,40.1,47.8,43.1
1986-12-01,Prince Edward Island,1329.344827586207,1056.6222222222225,2982.310344827586,41000.0,,,
1986-12-01,Quebec,1353.6206896551723,1105.851851851852,2945.758620689656,2421000.0,44.1,35.6,42.1
1986-12-01,Saskatchewan,1377.896551724138,1155.0814814814817,2909.206896551724,,31.3,31.0,31.3
1986-12-01,Newfoundland and Labrador,1402.1724137931033,1204.3111111111111,2872.655172413793,161000.0,40.6,36.1,39.7
1987-01-01,Alberta,1475.0,1352.0,2763.0,872000.0,29.1,22.5,27.2
1987-01-01,British Columbia,4284.0,4568.0,8862.0,1161000.0,80.1,50.0,67.1
1987-01-01,Canada,39530.0,41719.0,102201.0,9440000.0,44.8,41.1,44.4
1987-01-01,Manitoba,1478.0,1576.0,4257.0,396000.0,39.7,29.5,36.9
1987-01-01,New Brunswick,985.0,414.0,1184.0,242000.0,76.5,61.0,72.8
1987-01-01,Nova Scotia,1807.0,841.0,2324.0,,51.0,52.7,51.5
1987-01-01,Ontario,18162.0,18506.0,48322.0,3414000.0,40.7,48.0,43.6
1987-01-01,Prince Edward Island,184.0,89.0,251.0,42000.0,,,
1987-01-01,Quebec,8817.0,12746.0,27975.0,2476000.0,44.8,36.1,42.8
1987-01-01,Saskatchewan,1555.0,1390.0,3064.0,,31.3,31.0,31.3
1987-01-01,Newfoundland and Labrador,783.0,237.0,3199.0,164000.0,40.6,36.1,39.7
1987-02-01,Alberta,905.4827586206897,138.56296296296296,3269.655172413793,872000.0,29.3,22.7,27.4
1987-02-01,British Columbia,946.3103448275864,252.42592592592592,3293.206896551724,1161000.0,81.8,50.1,68.0
1987-02-01,Canada,987.1379310344828,366.2888888888889,3316.758620689656,9440000.0,45.9,41.3,45.2
1987-02-01,Manitoba,1027.9655172413793,480.1518518518519,3340.310344827586,396000.0,40.2,29.5,37.2
1987-02-01,New Brunswick,1068.7931034482758,594.0148148148148,3363.862068965517,242000.0,79.0,66.5,76.0
1987-02-01,Nova Scotia,1109.6206896551726,707.8777777777779,3387.4137931034484,,51.1,53.6,51.8
1987-02-01,Ontario,1150.448275862069,821.7407407407409,3410.9655172413795,3414000.0,42.0,48.1,44.5
1987-02-01,Prince Edward Island,1191.2758620689656,935.6037037037038,3434.5172413793102,42000.0,,,
1987-02-01,Quebec,1232.103448275862,1049.4666666666667,3458.0689655172414,2476000.0,45.3,36.8,43.2
1987-02-01,Saskatchewan,1272.9310344827586,1163.3296296296296,3481.620689655173,,31.4,31.0,31.4
1987-02-01,Newfoundland and Labrador,1313.7586206896551,1277.1925925925927,3505.1724137931037,164000.0,41.5,37.6,40.9
1987-03-01,Alberta,1436.2413793103449,1618.7814814814817,3575.8275862068967,872000.0,29.5,22.7,27.6
1987-03-01,British Columbia,1477.0689655172414,1732.6444444444446,3599.3793103448274,1161000.0,82.8,50.5,68.8
1987-03-01,Canada,1517.896551724138,1846.5074074074075,3622.931034482759,9440000.0,47.3,42.7,46.6
1987-03-01,Manitoba,1558.7241379310344,1960.3703703703704,3646.4827586206898,396000.0,40.4,30.7,37.8
1987-03-01,New Brunswick,1599.5517241379312,2074.233333333333,3670.034482758621,242000.0,79.0,66.5,76.0
1987-03-01,Nova Scotia,1640.3793103448277,2188.0962962962963,3693.586206896552,,51.1,53.5,51.8
1987-03-01,Ontario,1681.2068965517242,2301.959259259259,3717.137931034483,3414000.0,43.9,50.7,46.6
1987-03-01,Prince Edward Island,1722.034482758621,2415.822222222222,3740.689655172414,42000.0,,,
1987-03-01,Quebec,1762.8620689655172,2529.685185185185,3764.241379310345,2476000.0,46.2,37.1,44.1
1987-03-01,Saskatchewan,1803.689655172414,2643.548148148148,3787.793103448276,,31.5,31.0,31.4
1987-03-01,Newfoundland and Labrador,1844.5172413793105,2757.411111111111,3811.344827586207,164000.0,41.7,37.6,41.0
1987-04-01,Alberta,1967.0,3099.0,3882.0,872000.0,29.6,22.8,27.7
1987-04-01,British Columbia,5104.0,8561.0,12369.0,1161000.0,83.0,50.7,69.0
1987-04-01,Canada,48842.0,77549.0,130886.0,9440000.0,48.0,43.1,47.1
1987-04-01,Manitoba,1545.0,2401.0,5113.0,396000.0,40.6,30.8,37.9
1987-04-01,New Brunswick,708.0,1336.0,1812.0,242000.0,79.0,66.5,76.0
1987-04-01,Nova Scotia,1142.0,2183.0,3334.0,,51.1,53.5,51.8
1987-04-01,Ontario,19707.0,33320.0,61943.0,3414000.0,44.7,51.2,47.4
1987-04-01,Prince Edward Island,132.0,396.0,517.0,42000.0,,,
1987-04-01,Quebec,16379.0,24176.0,35720.0,2476000.0,46.8,37.6,44.6
1987-04-01,Saskatchewan,1597.0,1196.0,2678.0,,31.5,31.2,31.5
1987-04-01,Newfoundland and Labrador,561.0,881.0,3518.0,164000.0,41.7,37.8,41.1
