Date,GEO,College,Elementary and/or High School,University
01-03-2032,Manitoba,-3.776177258360525,-19.346478714430603,98.87067311926452
01-03-2032,New Brunswick,12.83037251827343,-18.12609284812703,-8.352955916667552
01-03-2032,Newfoundland and Labrador,22.29343698050399,-1.4866410637914238,-30.64224271464346
01-03-2032,Nova Scotia,12.806202435337742,0.9265981467926088,43.353519610842824
01-03-2032,Ontario,-14.794691074265156,2.1127930521966127,9.642290713606082
01-03-2032,Prince Edward Island,27.22165972578945,31.686963009881353,42.16309363889259
01-03-2032,Quebec,43.39623343671503,18.956156028488913,31.52091063392626
01-03-2032,Saskatchewan,-18.70326830173551,23.833095092646843,16.50744827394868
01-03-2033,Alberta,11.016781510583092,-14.089926214612928,73.85267195612565
01-03-2033,British Columbia,19.48935929282987,17.78906508916287,22.02067539085239
01-03-2033,Canada,9.911070128179334,-8.700740342752258,32.40711755149593
01-03-2033,Manitoba,-3.785032027598353,-19.5166649753048,99.56182754153608
01-03-2033,New Brunswick,12.901350953911308,-18.285130002133897,-8.283882812471312
01-03-2033,Newfoundland and Labrador,22.46537391153589,-1.460399305970653,-30.559287820080076
01-03-2033,Nova Scotia,12.949842315246315,0.8428891226697601,43.71889876410639
01-03-2033,Ontario,-14.861697793036608,2.1012596076995456,10.131481298324598
01-03-2033,Prince Edward Island,27.370693745516434,31.854248172857652,42.85655821998304
01-03-2033,Quebec,44.03846844617763,18.991954122650814,32.07663848111582
01-03-2033,Saskatchewan,-18.791582630991194,23.950553705539537,17.062413084385852
01-03-2034,Alberta,10.907934353424327,-14.120318068391137,74.63166966131068
01-03-2034,British Columbia,19.34255143330437,17.798688651211688,22.629635248336562
01-03-2034,Canada,9.891560224067595,-8.84308073476915,33.05363775324257
01-03-2034,Manitoba,-3.7858644614734636,-19.648139174207493,100.0462347326183
01-03-2034,New Brunswick,12.944667604074219,-18.408998293139433,-8.193647895804263
01-03-2034,Newfoundland and Labrador,22.58815875916258,-1.4318121007019249,-30.40363537110619
01-03-2034,Nova Scotia,13.067324149919127,0.7518276395607861,43.99305607298133
01-03-2034,Ontario,-14.899483691415718,2.0821640756529813,10.617905262552004
01-03-2034,Prince Edward Island,27.460408756521232,31.951612971191523,43.467862261291344
01-03-2034,Quebec,44.59586036873189,18.983641552945006,32.57841590321157
01-03-2034,Saskatchewan,-18.83980383407826,24.015496302253247,17.59280391345667
01-03-2035,Alberta,10.766692191611643,-14.12048337545554,75.2739159794589
01-03-2035,British Columbia,19.143197803251034,17.766636836020247,23.213510882171757
01-03-2035,Canada,9.848203448005908,-8.972790856088764,33.651989212598394
01-03-2035,Manitoba,-3.7786147498897025,-19.74049096755601,100.32185074803277
01-03-2035,New Brunswick,12.960058357524488,-18.497368467250897,-8.082118692863304
01-03-2035,Newfoundland and Labrador,22.661196137826522,-1.4009348038059601,-30.17477422938144
01-03-2035,Nova Scotia,13.158299153741916,0.6533544286680188,44.17497159711773
01-03-2035,Ontario,-14.907847455874304,2.0554525852960475,11.10137035834061
01-03-2035,Prince Edward Island,27.4902118767303,31.978343874122938,43.995661780857816
01-03-2035,Quebec,45.06719227118506,18.930800503271264,33.02551083893827
01-03-2035,Saskatchewan,-18.84755122532401,24.027408636876505,18.097981149711565
01-04-2024,Alberta,3.71711564524841,-6.112737287682731,34.14037875013539
01-04-2024,British Columbia,6.661970862832952,7.301831100156812,11.978201410935483
01-04-2024,Canada,3.361730202875456,-4.585097795398093,16.851387288150352
01-04-2024,Manitoba,-1.6993825550281,-9.02682171569602,42.90493119718445
01-04-2024,New Brunswick,5.318936615652294,-8.20938311865213,-3.248280305441152
01-04-2024,Newfoundland and Labrador,9.778732037708313,-0.371390373140454,-11.78615619874806
01-04-2024,Nova Scotia,6.034459054242054,-0.4097158034525561,19.165545992439313
01-04-2024,Ontario,-6.4240886339658765,0.10597246834920732,6.415740116452935
01-04-2024,Prince Edward Island,11.628844223513845,13.529553768613443,22.004999702140495
01-04-2024,Quebec,21.626556878693258,7.710980790333978,15.802741271052785
01-04-2024,Saskatchewan,-8.169305074769714,10.000308292381552,9.977487500526111
01-04-2025,Alberta,3.213417257036574,-5.783943546571085,33.20400531615118
01-04-2025,British Columbia,5.897470599863508,6.801754437223087,12.218748294906414
01-04-2025,Canada,3.0653586816137635,-4.569133618307196,16.83238227956138
01-04-2025,Manitoba,-1.6080625891781755,-8.673552521691537,40.84116231115974
01-04-2025,New Brunswick,5.023388056626002,-7.908200242293899,-2.929167607628688
01-04-2025,Newfoundland and Labrador,9.264888501406995,-0.34021507941366647,-10.812014323691473
01-04-2025,Nova Scotia,5.8022783776757585,-0.5887860194526595,18.27510405992195
01-04-2025,Ontario,-6.13505402141896,-0.0034565174071108373,6.80922215752967
01-04-2025,Prince Edward Island,10.983715586826854,12.759839881790286,21.427801173485555
01-04-2025,Quebec,21.008401507012014,7.164877492066476,15.572712663306628
01-04-2025,Saskatchewan,-7.731964601793544,9.420357855310876,10.072297408436965
01-04-2026,Alberta,2.6922428551938555,-5.438881785770383,32.191258353514016
01-04-2026,British Columbia,5.105573299864155,6.27892154544178,12.443448639733141
01-04-2026,Canada,2.7569309642281157,-4.545909097232695,16.784171830439522
01-04-2026,Manitoba,-1.512419134917415,-8.298370757705428,38.663692875252124
01-04-2026,New Brunswick,4.712871141880862,-7.587805955006372,-2.5991782963374512
01-04-2026,Newfoundland and Labrador,8.722852596993834,-0.3087913171343739,-9.80043473133982
01-04-2026,Nova Scotia,5.554673971427237,-0.771644167228927,17.33310130149717
01-04-2026,Ontario,-5.830979618015675,-0.11673789497608655,7.199277273691081
01-04-2026,Prince Edward Island,10.305850005097621,11.951358365912084,20.797991678959313
01-04-2026,Quebec,20.33802061458676,6.594773763561159,15.310425393669266
01-04-2026,Saskatchewan,-7.272678797039559,8.81163485458425,10.148239025087824
01-04-2027,Alberta,2.154248820932433,-5.07816207769025,31.104780037203145
01-04-2027,British Columbia,4.287371621456465,5.734163584047021,12.652715621083079
01-04-2027,Canada,2.436953781409054,-4.5156605899089435,16.70760831965005
01-04-2027,Manitoba,-1.41262047264681,-7.902039434843201,36.37668936914761
01-04-2027,New Brunswick,4.387950138167424,-7.248913119391158,-2.258762268283307
01-04-2027,Newfoundland and Labrador,8.153561809367055,-0.2772012861686989,-8.752962366830275
01-04-2027,Nova Scotia,5.292130787212858,-0.9581328683174228,16.341326289827716
01-04-2027,Ontario,-5.512486755799438,-0.23370438886675582,7.585895466699754
01-04-2027,Prince Edward Island,9.596441739522348,11.105505412490896,20.116983484540846
01-04-2027,Quebec,19.6169539002419,6.001567156418631,15.016879174843947
01-04-2027,Saskatchewan,-6.792257241911574,8.175199364822149,10.205629865167062
01-04-2028,Alberta,3.1243923506220304,-6.116453219376195,36.14956316046121
01-04-2028,British Columbia,5.966156223159131,7.1036278344777,13.864121623353295
01-04-2028,Canada,3.2728753031874374,-5.035392647627726,18.653486373774744
01-04-2028,Manitoba,-1.6943787733784719,-9.26822429828146,43.68662307427467
01-04-2028,New Brunswick,5.3612078360217295,-8.54710085374051,-2.9346292763668114
01-04-2028,Newfoundland and Labrador,9.773196890710363,-0.41589788030923325,-11.212601090651837
01-04-2028,Nova Scotia,6.170189059646159,-0.7853252669400418,19.49920728735087
01-04-2028,Ontario,-6.603490485278611,0.02911244141168684,7.992267026298643
01-04-2028,Prince Edward Island,11.638822470396562,13.480955348475483,22.81582468592402
01-04-2028,Quebec,22.529873246054706,7.47112907820208,17.075343161308474
01-04-2028,Saskatchewan,-8.172363742941245,9.979596031969564,11.09070415484306
01-04-2029,Alberta,2.62069396241139,-5.787659478265629,35.21318972648129
01-04-2029,British Columbia,5.201655960191786,6.603551171545427,14.10466850732462
01-04-2029,Canada,2.9765037819267732,-5.019428470537173,18.63448136518683
01-04-2029,Manitoba,-1.6030588075288588,-8.914955104278226,41.62285418825725
01-04-2029,New Brunswick,5.0656592769964615,-8.245917977383531,-2.615516578555212
01-04-2029,Newfoundland and Labrador,9.259353354410486,-0.38472258658273206,-10.238459215598276
01-04-2029,Nova Scotia,5.938008383080542,-0.9643954829398266,18.608765354836436
01-04-2029,Ontario,-6.314455872732903,-0.08031654434427321,8.385749067375116
01-04-2029,Prince Edward Island,10.99369383371166,12.71124146165473,22.238626157270527
01-04-2029,Quebec,21.91171787437544,6.925025779936181,16.845314553563707
01-04-2029,Saskatchewan,-7.735023269966492,9.39964559490075,11.185514062753729
01-04-2030,Alberta,2.099519560569691,-5.442597717465664,34.20044276384948
01-04-2030,British Columbia,4.409758660193359,6.080718279765489,14.329368852153669
01-04-2030,Canada,2.668076064541342,-4.996203949463214,18.586270916068596
01-04-2030,Manitoba,-1.5074153532682815,-8.5397733402937,39.445384752356226
01-04-2030,New Brunswick,4.75514236225208,-7.925523690096951,-2.2855272672639106
01-04-2030,Newfoundland and Labrador,8.717317449999461,-0.3532988243028169,-9.226879623246937
01-04-2030,Nova Scotia,5.690403976833453,-1.1472536307159626,17.66676259641553
01-04-2030,Ontario,-6.0103814693297135,-0.19359792191306546,8.77580418353803
01-04-2030,Prince Edward Island,10.315828251984435,11.902759945778866,21.608816662751774
01-04-2030,Quebec,21.2413369819567,6.354922051432107,16.583027283929805
01-04-2030,Saskatchewan,-7.27573746521359,8.790922594175699,11.261455679408947
01-04-2031,Alberta,1.5615255263038093,-5.081878009379962,33.11396444751665
01-04-2031,British Columbia,3.591556981778409,5.535960318364128,14.53863583350087
01-04-2031,Canada,2.3480988817198662,-4.9659554421365915,18.509707405272263
01-04-2031,Manitoba,-1.4076166909957466,-8.143442017424157,37.158381246218795
01-04-2031,New Brunswick,4.430221358534844,-7.586630854475301,-1.9451112392042365
01-04-2031,Newfoundland and Labrador,8.148026662364938,-0.3217087933366529,-8.179407258723307
01-04-2031,Nova Scotia,5.427860792615037,-1.333742331805026,16.674987584732445
01-04-2031,Ontario,-5.691888607107499,-0.3105644158040977,9.162422376548141
01-04-2031,Prince Edward Island,9.606419986399924,11.056906992346114,20.92780846831926
01-04-2031,Quebec,20.520270267597567,5.761715444282623,16.289481065096403
01-04-2031,Saskatchewan,-6.795315910078215,8.154487104405245,11.318846519484492
01-04-2032,Alberta,2.5316690559976824,-6.120169151069829,38.15874757079399
01-04-2032,British Columbia,5.270341583487632,6.9054245688004015,15.750041835775534
01-04-2032,Canada,3.1840204035011217,-5.485687499857205,20.455585459404762
01-04-2032,Manitoba,-1.689374991728395,-9.509626880867842,44.46831495137382
01-04-2032,New Brunswick,5.403479056392827,-8.884818588829312,-2.620978247290179
01-04-2032,Newfoundland and Labrador,9.767661743715509,-0.46040538747704507,-10.639045982553519
01-04-2032,Nova Scotia,6.305919065052391,-1.1609347304267366,19.83286858226863
01-04-2032,Ontario,-6.782892336590128,-0.04774758552475661,9.568793936148351
01-04-2032,Prince Edward Island,11.648800717282207,13.432356928340296,23.62664966971671
01-04-2032,Quebec,23.433189613424105,7.2312773660719385,18.347945051569383
01-04-2032,Saskatchewan,-8.175422411113233,9.958883771559748,12.203920809166137
01-04-2033,Alberta,2.0279706677770433,-5.791375409950349,37.222374136772615
01-04-2033,British Columbia,4.505841320504286,6.405347905855488,15.990588719738682
01-04-2033,Canada,2.887648882233056,-5.469723322763011,20.436580450801614
01-04-2033,Manitoba,-1.5980550258764736,-9.156357686852912,42.40454606529317
01-04-2033,New Brunswick,5.1079304973589945,-8.583635712461813,-2.301865549472804
01-04-2033,Newfoundland and Labrador,9.253818207400508,-0.42923009375003573,-9.664904107478836
01-04-2033,Nova Scotia,6.0737383884786365,-1.340004946428885,18.94242664972585
01-04-2033,Ontario,-6.493857724036015,-0.15717657128323645,9.962275977223184
01-04-2033,Prince Edward Island,11.003672080579056,12.66264304149822,23.049451141036982
01-04-2033,Quebec,22.81503424171795,6.685174067792566,18.11791644380754
01-04-2033,Saskatchewan,-7.7380819381265,9.378933334474896,12.298730717068294
01-04-2034,Alberta,1.5067962659397676,-5.446313649154954,36.20962717415816
01-04-2034,British Columbia,3.713944020513875,5.882515014081261,16.215289064568935
01-04-2034,Canada,2.579221164851339,-5.446498801690722,20.388370001687232
01-04-2034,Manitoba,-1.5024115716172648,-8.78117592287358,40.227076629420914
01-04-2034,New Brunswick,4.797413582618503,-8.263241425180482,-1.971876238185706
01-04-2034,Newfoundland and Labrador,8.71178230299539,-0.39780633147134403,-8.653324515140472
01-04-2034,Nova Scotia,5.826133982234307,-1.522863094203959,18.000423891316245
01-04-2034,Ontario,-6.189783320638136,-0.2704579488509741,10.352331093384366
01-04-2034,Prince Edward Island,10.325806498859944,11.854161525631984,22.41964164652379
01-04-2034,Quebec,22.144653349306598,6.115070339294831,17.85562917417887
01-04-2034,Saskatchewan,-7.278796133379563,8.770210333757252,12.374672333722426
01-04-2035,Alberta,0.9688022316794394,-5.085593941074794,35.12314885784971
01-04-2035,British Columbia,2.895742342107472,5.3377570526873255,16.424556045920625
01-04-2035,Canada,2.2592439820332544,-5.416250294366691,20.311806490900057
01-04-2035,Manitoba,-1.4026129093464639,-8.384844600011636,37.94007312332036
01-04-2035,New Brunswick,4.472492578905875,-7.924348589565347,-1.6314602101302582
01-04-2035,Newfoundland and Labrador,8.142491515369546,-0.36621630050532056,-7.605852150629738
01-04-2035,Nova Scotia,5.563590798020614,-1.709351795291979,17.00864887964945
01-04-2035,Ontario,-5.871290458421213,-0.3874244427409083,10.73894928639485
01-04-2035,Prince Edward Island,9.616398233286048,11.008308572211865,21.73863345210868
01-04-2035,Quebec,21.423586634965027,5.521863732153112,17.562082955355677
01-04-2035,Saskatchewan,-6.7983745782516,8.133774843996072,12.432063173803964
01-05-2024,Alberta,-5.9602896125795555,2.7944537125210496,-6.312028083454283
01-05-2024,British Columbia,-8.948915209284614,-5.073104907718309,4.469128423426225
01-05-2024,Canada,-3.7387340951114485,-0.8984358197278752,2.448482077129116
01-05-2024,Manitoba,0.6814320503613657,2.552656577173619,-18.99917348982555
01-05-2024,New Brunswick,-2.978334557080824,2.2564442449782987,2.9062013955215376
01-05-2024,Newfoundland and Labrador,-4.926381568969733,0.26157324696571516,9.661011986347102
01-05-2024,Nova Scotia,-1.8195291786972132,-2.6449884493177453,-8.266600082296815
01-05-2024,Ontario,2.169004542854643,-2.222665853133476,5.403827668486248
01-05-2024,Prince Edward Island,-6.172875783779089,-7.389847607133412,-3.0019387417649686
01-05-2024,Quebec,-4.152241209869466,-5.493998541155775,-0.5084882694736041
01-05-2024,Saskatchewan,3.75925173726199,-5.710830676479578,2.2990911278816637
01-05-2025,Alberta,-6.5333384218245945,3.188142696408568,-7.610949630211557
01-05-2025,British Columbia,-9.802174002637338,-5.670102777470495,4.597240382458926
01-05-2025,Canada,-4.065355184322903,-0.8431642599010496,2.2442179206018835
01-05-2025,Manitoba,0.7895299433006966,3.0114915549661747,-21.54104754153374
01-05-2025,New Brunswick,-3.3314380958542738,2.6364491177868095,3.257379329147824
01-05-2025,Newfoundland and Labrador,-5.582760494632887,0.2727490546628204,10.743152783069078
01-05-2025,Nova Scotia,-2.137785183539629,-2.834303196025841,-9.401518351641045
01-05-2025,Ontario,2.50149159501016,-2.3412531850059013,5.74565585529386
01-05-2025,Prince Edward Island,-6.957732468487321,-8.329392341738352,-3.9516509499613353
01-05-2025,Quebec,-5.103006893126086,-6.135721508411862,-0.9263228987128738
01-05-2025,Saskatchewan,4.287620656654623,-6.409619152300642,2.206140416343838
01-05-2026,Alberta,-7.104104728746917,3.5798431629067826,-8.903545913426203
01-05-2026,British Columbia,-10.650880012796849,-6.26455847965584,4.724752081485557
01-05-2026,Canada,-4.3894934849998775,-0.7881930755110942,2.0400530699574144
01-05-2026,Manitoba,0.8970553828654099,3.468550732808353,-24.06998062172265
01-05-2026,New Brunswick,-3.6825413520811945,3.014210905872505,3.6067405144765354
01-05-2026,Newfoundland and Labrador,-6.237337049219072,0.28280397124762635,11.818642208235064
01-05-2026,Nova Scotia,-2.4554694936260013,-3.0228520858905865,-10.531999986003628
01-05-2026,Ontario,2.8313255351989794,-2.4589396714876717,6.086006294791019
01-05-2026,Prince Edward Island,-7.738930929712279,-9.264928976864724,-4.903258542241524
01-05-2026,Quebec,-6.05358150194745,-6.774433009405804,-1.3431907506545055
01-05-2026,Saskatchewan,4.813499405904196,-7.105041545002886,2.109709447876555
01-05-2027,Alberta,-7.671744366311229,3.968769804961387,-10.186238970760549
01-05-2027,British Columbia,-11.493682802858151,-6.855383871620934,4.852342134585375
01-05-2027,Canada,-4.710544497457251,-0.733856256029247,1.837284997387334
01-05-2027,Manitoba,1.0037952442287439,3.9228016249786926,-26.580532461254705
01-05-2027,New Brunswick,-4.0309219286363085,3.388805676650641,3.9537398908247523
01-05-2027,Newfoundland and Labrador,-6.888810551133222,0.2916926758456041,12.885609563677127
01-05-2027,Nova Scotia,-2.771883225271583,-3.210445736367343,-11.655625713494356
01-05-2027,Ontario,3.1577542400062804,-2.5755283339792885,6.424978862702131
01-05-2027,Prince Edward Island,-8.514906549592492,-10.194614086829352,-5.85447665605971
01-05-2027,Quebec,-7.001630669193554,-7.408976533783805,-1.7576321731869218
01-05-2027,Saskatchewan,5.335835211671809,-7.795719183459214,2.010530946343443
01-05-2028,Alberta,-6.553012907212166,2.7907377808330915,-4.302843673153781
01-05-2028,British Columbia,-9.644729848968465,-5.271308173405236,6.355048635839201
01-05-2028,Canada,-3.8275889948041573,-1.3487306719553327,4.2505811627443695
01-05-2028,Manitoba,0.6864358320124244,2.3112539945953245,-18.21748161277443
01-05-2028,New Brunswick,-2.9360633367167064,1.918726509896406,3.219852424599438
01-05-2028,Newfoundland and Labrador,-4.931916715976849,0.21706573979734337,10.23456709445649
01-05-2028,Nova Scotia,-1.6837991732980142,-3.0205979128067395,-7.932938787402657
01-05-2028,Ontario,1.989602691547145,-2.2995258800726317,6.980354578331088
01-05-2028,Prince Edward Island,-6.162897536907656,-7.438446027284481,-2.1911137579969573
01-05-2028,Quebec,-3.2489248425241612,-5.733850253296032,0.7641136207717647
01-05-2028,Saskatchewan,3.7561930690978294,-5.731542936901469,3.412307782193829
01-05-2029,Alberta,-7.12606171645548,3.1844267647193982,-5.601765219904188
01-05-2029,British Columbia,-10.497988642318628,-5.8683060431553855,6.483160594873881
01-05-2029,Canada,-4.154210084014313,-1.2934591121289627,4.046317006220308
01-05-2029,Manitoba,0.7945337249515368,2.770088972386136,-20.759355664472455
01-05-2029,New Brunswick,-3.2891668754887045,2.298731382703437,3.5710303582254235
01-05-2029,Newfoundland and Labrador,-5.588295641637385,0.22824154749458533,11.316707891176119
01-05-2029,Nova Scotia,-2.002055178138918,-3.2099126595143668,-9.067857056741898
01-05-2029,Ontario,2.3220897437018015,-2.4181132119445103,7.32218276513972
01-05-2029,Prince Edward Island,-6.947754221612891,-8.377990761886053,-3.1408259661879505
01-05-2029,Quebec,-4.199690525775559,-6.375573220549985,0.34627899153581865
01-05-2029,Saskatchewan,4.284561988488787,-6.430331412719991,3.319357070658417
01-05-2030,Alberta,-7.696828023366138,3.576127231208025,-6.8943615030737035
01-05-2030,British Columbia,-11.346694652459771,-6.462761745326548,6.6106722939097
01-05-2030,Canada,-4.478348384682511,-1.2384879277425553,3.842152155592993
01-05-2030,Manitoba,0.9020591645137639,3.2271481502155996,-23.288288744590755
01-05-2030,New Brunswick,-3.6402701317058614,2.6764931707777695,3.9203915435487273
01-05-2030,Newfoundland and Labrador,-6.242872196207474,0.23829646407882543,12.392197316319837
01-05-2030,Nova Scotia,-2.3197394882165936,-3.3984615493761603,-10.19833869107266
01-05-2030,Ontario,2.651923683881891,-2.535799698422832,7.662533204639359
01-05-2030,Prince Edward Island,-7.728952682817245,-9.313527396988967,-4.092433558439321
01-05-2030,Quebec,-5.150265134566636,-7.014284721528847,-0.07058886038669243
01-05-2030,Saskatchewan,4.810440737725532,-7.125753805404431,3.222926102200579
01-05-2031,Alberta,-8.264467660939388,3.9650538732701035,-8.177054560443075
01-05-2031,British Columbia,-12.189497442535224,-7.053587137302591,6.738262347002491
01-05-2031,Canada,-4.799399397146612,-1.1841511082578933,3.639384083009764
01-05-2031,Manitoba,1.008799025879036,3.681399042395806,-25.798840584177405
01-05-2031,New Brunswick,-3.9886507082684943,3.0510879415647585,4.267390919901316
01-05-2031,Newfoundland and Labrador,-6.894345698134158,0.24718516867727136,13.45916467177941
01-05-2031,Nova Scotia,-2.636153219868937,-3.586055199855155,-11.32196441858792
01-05-2031,Ontario,2.97835238869608,-2.652388360917017,8.001505772548718
01-05-2031,Prince Edward Island,-8.504928302713346,-10.243212506971771,-5.0436516722796405
01-05-2031,Quebec,-6.0983143018359485,-7.648828245918507,-0.4850302829338009
01-05-2031,Saskatchewan,5.332776543503152,-7.8164314438745395,3.1237476006603124
01-05-2032,Alberta,-7.1457362018400845,2.7870218491421603,-2.2936592628368047
01-05-2032,British Columbia,-10.340544488645175,-5.469511439086953,8.240968848256642
01-05-2032,Canada,-3.9164438944930224,-1.799025524183598,6.052680248366931
01-05-2032,Manitoba,0.6914396136629543,2.0698514120129254,-17.4357897356974
01-05-2032,New Brunswick,-2.8937921163487004,1.5810087748108903,3.5335034536768593
01-05-2032,Newfoundland and Labrador,-4.937451862977939,0.1725582326290359,10.808122202559813
01-05-2032,Nova Scotia,-1.5480691678954197,-3.3962073762943192,-7.5992774924960464
01-05-2032,Ontario,1.810200840237485,-2.3763859070100097,8.556881488178332
01-05-2032,Prince Edward Island,-6.152919290028488,-7.487044447427186,-1.3802887742174867
01-05-2032,Quebec,-2.345608475166971,-5.97370196543075,2.0367155110249424
01-05-2032,Saskatchewan,3.7531344009296195,-5.752255197316865,4.5255244365106435
01-05-2033,Alberta,-7.718785011076888,3.1807108330225846,-3.5925808095582354
01-05-2033,British Columbia,-11.193803281984819,-6.066509308828705,8.369080807297728
01-05-2033,Canada,-4.243064983698182,-1.743753964359769,5.848416091853776
01-05-2033,Manitoba,0.7995375066007869,2.5286863897960705,-19.977663787353062
01-05-2033,New Brunswick,-3.2468956551148906,1.9610136476109714,3.8846813872992296
01-05-2033,Newfoundland and Labrador,-5.593830788627382,0.18373404032616603,11.89026299926579
01-05-2033,Nova Scotia,-1.866325172730265,-3.585522123000395,-8.734195761815766
01-05-2033,Ontario,2.142687892386744,-2.4949732388804255,8.898709674988734
01-05-2033,Prince Edward Island,-6.9377759747216015,-8.426589182014343,-2.330000982389734
01-05-2033,Quebec,-3.2963741584001394,-6.615424932675733,1.6188808818010525
01-05-2033,Saskatchewan,4.281503320312578,-6.45104367312458,4.432573724981973
01-05-2034,Alberta,-8.289551317986973,3.5724112995101702,-4.885177092725531
01-05-2034,British Columbia,-12.042509292125331,-6.660965010998874,8.496592506333073
01-05-2034,Canada,-4.567203284366664,-1.688782779973975,5.6442512412270744
01-05-2034,Manitoba,0.9070629461623089,2.985745567623919,-22.50659686746688
01-05-2034,New Brunswick,-3.5979989113318265,2.33877543568412,4.2340425726210595
01-05-2034,Newfoundland and Labrador,-6.248407343197211,0.19378895691027537,12.965752424406872
01-05-2034,Nova Scotia,-2.184009482807852,-3.7740710128622985,-9.86467739614521
01-05-2034,Ontario,2.472521832565611,-2.612659725358766,9.239060114487325
01-05-2034,Prince Edward Island,-7.718974435924644,-9.362125817115647,-3.2816085746386925
01-05-2034,Quebec,-4.246948767188208,-7.25413643365368,1.2020130298793568
01-05-2034,Saskatchewan,4.807382069548039,-7.146466065807984,4.336142756524555
01-05-2035,Alberta,-8.857190955561162,3.9613379415736194,-6.167870150099315
01-05-2035,British Columbia,-12.885312082202349,-7.251790402976388,8.624182559425812
01-05-2035,Canada,-4.888254296831148,-1.6344459604886064,5.441483168642815
01-05-2035,Manitoba,1.0138028075281713,3.439996459805898,-25.017148707060745
01-05-2035,New Brunswick,-3.946379487895202,2.7133702064726695,4.581041948975276
01-05-2035,Newfoundland and Labrador,-6.899880845125262,0.20267766150896627,14.03271977987016
01-05-2035,Nova Scotia,-2.50042321446084,-3.9616646633413564,-10.988303123663101
01-05-2035,Ontario,2.798950537381417,-2.7292483878529867,9.578032682397554
01-05-2035,Prince Edward Island,-8.494950055822748,-10.291810927100988,-4.232826688481456
01-05-2035,Quebec,-5.194997934460353,-7.888679958044871,0.7875716073308734
01-05-2035,Saskatchewan,5.329717875327431,-7.837143704279906,4.236964254984097
01-06-2024,Alberta,-11.21100306776609,7.649430540154671,-28.957502802408733
01-06-2024,British Columbia,-17.15454813252283,-11.876827561400464,-0.16190019224244523
01-06-2024,Canada,-7.337030744180963,1.2443192140027808,-6.197205227557703
01-06-2024,Manitoba,1.9916365575734623,9.100212325427105,-52.91753937681514
01-06-2024,New Brunswick,-7.440367349886802,7.983118008122205,6.155882176404197
01-06-2024,Newfoundland and Labrador,-13.2553542792296,0.3457876965344473,20.84539385661024
01-06-2024,Nova Scotia,-6.370804037151045,-3.7895763222149967,-23.617834871558603
01-06-2024,Ontario,6.653767467190793,-3.401261763498408,4.443885662235338
01-06-2024,Prince Edward Island,-15.955833822278244,-18.945981672799903,-18.63736203817296
01-06-2024,Quebec,-19.747087145827663,-12.664642027186643,-10.078381553744036
01-06-2024,Saskatchewan,10.300116678801512,-14.289912129395143,-3.2617642290248003
01-06-2025,Alberta,-11.604771186003386,7.879477605939903,-29.54254215057814
01-06-2025,British Columbia,-17.70812990956016,-12.248884185836193,0.07909089990035945
01-06-2025,Canada,-7.522120272599338,1.237883398500875,-6.17199588279599
01-06-2025,Manitoba,2.05580532940749,9.355865762489644,-54.33059472513369
01-06-2025,New Brunswick,-7.638864927912287,8.171806994017716,6.389334838558076
01-06-2025,Newfoundland and Labrador,-13.657840929856325,0.3339382455285378,21.512004515600754
01-06-2025,Nova Scotia,-6.557941945787579,-3.934638109812956,-24.26725155040569
01-06-2025,Ontario,6.81986626114309,-3.4725483880909436,4.785642555171934
01-06-2025,Prince Edward Island,-16.416935909776367,-19.508446708928368,-19.214329075495254
01-06-2025,Quebec,-20.289007277649457,-13.062760993537449,-10.226693607102261
01-06-2025,Saskatchewan,10.611274461955901,-14.70125157256835,-3.2735717045937793
01-06-2026,Alberta,-11.985318227312884,8.097380726957146,-30.073854588845034
01-06-2026,British Columbia,-18.240030791012508,-12.604192775877824,0.32920464593413534
01-06-2026,Canada,-7.697203912667755,1.2266466506731466,-6.12859628023484
01-06-2026,Manitoba,2.1166620699215764,9.59605641605569,-55.65979729959984
01-06-2026,New Brunswick,-7.826035330263357,8.346262326480389,6.614162266340569
01-06-2026,Newfoundland and Labrador,-14.041122485170252,0.32077227167501465,22.148550548889595
01-06-2026,Nova Scotia,-6.735000109460648,-4.076560272108,-24.88016388705647
01-06-2026,Ontario,6.9739029157213555,-3.540482081551662,5.127954468879747
01-06-2026,Prince Edward Island,-16.853943082470742,-20.04275643016808,-19.760602425464306
01-06-2026,Quebec,-20.79821307927515,-13.442891471500232,-10.354029566052612
01-06-2026,Saskatchewan,10.906262010314776,-15.09129456783483,-3.277280184687405
01-06-2027,Alberta,-12.352165472723174,8.30268880722492,-30.549316185026214
01-06-2027,British Columbia,-18.749511160702028,-12.942123937489976,0.5888915306756708
01-06-2027,Canada,-7.861965062224263,1.2104010889795003,-6.06617528338672
01-06-2027,Manitoba,2.174083913815329,9.82016683796436,-56.90200841686659
01-06-2027,New Brunswick,-8.00147100239557,8.505950720263417,6.830060943920914
01-06-2027,Newfoundland and Labrador,-14.404414533029026,0.3062918474920675,22.754010655089
01-06-2027,Nova Scotia,-6.901546042660508,-4.215243405677646,-25.455141237245908
01-06-2027,Ontario,7.115465635950915,-3.6049621870528448,5.470923432390299
01-06-2027,Prince Edward Island,-17.265950844355167,-20.54783626498201,-20.274655552358773
01-06-2027,Quebec,-21.27320339639069,-13.804373683175864,-10.459478022473839
01-06-2027,Saskatchewan,11.184469983335774,-15.459248442009034,-3.2723204632075342
