REF_DATE,GEO,Full-time educators,Part-time educators,"Total, work status",Education price index (EPI),Fees and contractual services sub-index,Instructional supplies sub-index,Non-salary sub-index,Non-teaching salaries sub-index,Salaries and wages sub-index,"School facilities, supplies and services sub-index",Teachers' salaries sub-index,Teachers salaries,Total expenditures,Total operating expenditures,College,Elementary and/or High School,University,Educator_to_OperatingSpending,Salary_to_EPI,OpSpend_per_Educator,Education_Access_Index,Capital_Efficiency
01-01-2020,Alberta,35524.54154356396,5279.565149521852,40814.1654588806,165.01582603328708,210.3668439080921,206.52984325606243,195.1407019614931,144.4642219314459,159.15847566000846,170.02822864940066,160.58917888686062,124932.70181481271,247415.02118443119,230035.08825426025,8.33094862441541,5.252140041244585,29.107621297919813,0.17824700881288835,756.5071437640038,5.639722314548902,13.930832381961652,1540.2968288810603
01-01-2021,Alberta,35639.49757941936,4988.207003769783,40537.143096959655,165.0835082724092,210.1916776026411,206.12623070649047,195.18961126504618,144.5237882596631,159.22812802157162,170.4910514389158,160.66023581393105,124871.89004150876,247253.20718769042,229892.40733802516,8.383530635858989,5.264060674177661,30.65505568148606,0.176081734154681,756.8777296806273,5.656650846601212,14.05961066463503,1539.7867654601373
01-01-2022,Alberta,35906.5671552218,4728.81148176153,40401.38135337747,165.03484754077846,210.2255400253868,206.10392100892324,195.08741614995222,144.49240519943524,159.18994132394138,170.15807776109992,160.6212365223427,124955.54190693381,247450.43022562892,230068.08256125147,8.573692920642724,5.25669459102632,30.922538941553253,0.17614205831582677,756.8698590866197,5.664524838855836,14.423776399375306,1539.936057609967
01-01-2023,Alberta,36008.78438799066,4632.090324313569,40449.73200386455,165.00407586960267,210.31022397887486,206.05822213957535,195.06622052463322,144.46534788532372,159.157619215715,169.92522936150786,160.58836217522756,124989.29370748426,247539.56261354353,230146.42333494223,8.927589919365788,5.616156694310268,29.77129198679467,0.1765026554376365,756.8144948040291,5.669748720387975,14.53948512208376,1539.9433871408423
01-01-2024,Alberta,35907.24511191505,4652.888291941558,40514.88926005986,165.07564630060023,210.38285623646368,206.81209066434235,195.30044509382867,144.49424331672563,159.19824438943687,170.36825453298871,160.63064239709286,124841.98850846135,247203.7897248791,229846.63657822562,9.34209885560815,6.207778276391691,28.522200588383974,0.17763977203859166,756.4123497381414,5.666033435691296,14.33485590918364,1540.524296831515
01-01-2025,Alberta,36022.20114777066,4361.530146189585,40237.86689813959,165.14332853972223,210.20768993101376,206.4084781147735,195.34935439738166,144.5538096449427,159.2678967509999,170.8310773225025,160.70169932416317,124781.17673515771,247041.9757281392,229703.95566199126,9.394680867052381,6.219698909324928,30.069634971946247,0.17547449738039259,756.7829356547619,5.682961967743602,14.463634191857006,1540.014233410589
01-01-2026,Alberta,35739.81968579096,4386.350498585136,40027.61705468361,165.39537519883126,210.08399144245445,208.7653927856006,195.8900583054804,144.6981365792085,159.46544272265822,172.4154173616382,160.90580835831923,124436.44816337209,246206.69180570033,228965.2370046035,9.604126246783217,6.762932511105351,30.802053718646185,0.17767205810535935,756.1224946746474,5.677479263949144,14.04717102773515,1542.4344833647378
01-01-2027,Alberta,35366.27497997031,4304.746466297692,39353.006803761506,165.84653257020702,209.55481341386837,212.54563605833468,196.60123307907952,144.98381454068178,159.86914139451181,175.10544977008084,161.3232560965535,124042.65231322355,245177.44110183313,228066.823248133,9.376604185607482,7.012338416447392,34.872539114209076,0.1802581852721888,755.9696059213768,5.69022872018067,13.651627000769222,1547.586096921804
01-01-2028,Alberta,35022.2457124776,4074.8399638769965,38299.862840594455,166.42425424851632,208.55088890939405,216.18791894143166,197.24718058745253,145.36907842012602,160.43790797212984,178.28109458410435,161.91264329946236,123810.97596530324,244441.101095942,227444.23996394608,8.718644476645958,6.911326964815125,41.79083985558513,0.18122691968690793,757.4369487040206,5.738495198233243,13.481080766307128,1554.9993442499729
01-01-2029,Alberta,35137.201748333195,3783.4818181248356,38022.84047867408,166.49193648763853,208.37572260394302,215.7843063918584,197.2960898910057,145.4286447483433,160.50756033369308,178.74391737361992,161.98370022653296,123750.16419199953,244279.2870992017,227301.5590477115,8.771226488089514,6.923247597748215,43.33827423915136,0.17906164502869618,757.807534620647,5.755423730285583,13.609859048980564,1554.4892808290542
01-01-2030,Alberta,34918.942141312255,3447.424299144071,36912.54936207594,167.05519858703795,207.0630982092066,217.00875376767627,197.70367575132605,145.81286131779413,161.1054822953294,181.52656630231266,162.60503946316285,123785.16576433761,244127.68622715684,227207.9449472878,7.957186192455879,6.613822029729387,50.97632104498978,0.17568259040831632,761.5961535554153,5.836610160720488,13.717923561194588,1562.2573170012456
