REF_DATE,GEO,Full-time,Part-time,Total
01-03-2033,Nova Scotia,13042.571581625487,15979.88181818182,12772.457163725896
01-03-2033,Saskatchewan,11185.699961573082,544.7510243022743,11666.795852335617
01-03-2033,Prince Edward Island,1455.7474257209676,-281.03856812112735,739.3035229001201
01-03-2033,Newfoundland and Labrador,5171.945843457284,-318.6590138628071,4892.613320202242
01-03-2033,Canada,412620.51005410246,78487.40753073736,469624.178110133
01-03-2033,Manitoba,14527.889854545501,589.8512400572351,13517.5347843958
01-03-2033,Alberta,35056.647645801466,2482.722998883737,35344.97692435635
01-03-2033,British Columbia,61490.75155627352,7121.496881254692,66003.59206190702
01-03-2033,New Brunswick,11079.617621312604,194.58468920142008,9435.104274905614
01-03-2034,British Columbia,62199.582970135,7141.309757218255,66632.83629349782
01-03-2034,Alberta,35290.587016383455,2231.912432071991,35163.52358341439
01-03-2034,Prince Edward Island,1475.3971371590703,-289.779513285663,740.9954057512593
01-03-2034,Newfoundland and Labrador,5189.127620996835,-326.4412675381879,4898.38229814538
01-03-2034,Quebec,100681.6828208865,42771.04586223418,153766.7589543555
01-03-2034,Canada,416006.78383308335,78649.09733507907,475193.93950919906
01-03-2034,Nova Scotia,13159.381611887406,15979.88181818182,12888.17460355123
01-03-2034,Manitoba,14599.646924083803,543.8723388568117,13518.785699063033
01-03-2034,Saskatchewan,11171.005519424865,520.1672610374696,11655.816782318605
01-03-2034,Ontario,140672.81217390794,1401.3015962856261,145059.83613585136
01-03-2034,New Brunswick,11216.529254436573,191.51126920602067,9564.478939370121
01-03-2035,Alberta,35521.63820804321,1958.6747664881023,34954.03893159672
01-03-2035,Nova Scotia,13285.44883283039,15979.88181818182,13011.635272875765
01-03-2035,Prince Edward Island,1493.3363382533746,-299.20171162914914,740.5152661995039
01-03-2035,Quebec,102347.1296959848,43740.6974216321,155854.98441644615
01-03-2035,British Columbia,62937.90026570902,7132.750644895209,67288.3376117403
01-03-2035,Canada,419490.06574675016,78837.12281782423,481010.1020472166
01-03-2035,Ontario,140899.85979930166,579.6422001969377,144471.50913851676
01-03-2035,Saskatchewan,11173.531226529432,487.4860821706802,11656.846918092564
01-03-2035,Manitoba,14681.121175476426,488.9564309844015,13528.730847506065
01-03-2035,Newfoundland and Labrador,5211.090983100616,-336.45546015483205,4910.478396775469
01-03-2035,New Brunswick,11357.795239625146,188.37711524854356,9702.548230550381
01-04-2024,Alberta,35640.89759570128,4706.209572070176,40386.178254823666
01-04-2024,Newfoundland and Labrador,5211.146132297218,199.48911408787424,5414.51602167326
01-04-2024,Ontario,134678.65315801906,15997.100529318433,153051.68031950982
01-04-2024,Canada,368800.0738583193,77777.7245347107,430749.9012657967
01-04-2024,Prince Edward Island,1520.6315097351599,6.929814840417485,1419.1594728060752
01-04-2024,Manitoba,12437.109464981364,1401.8021908866613,13683.984217554187
01-04-2024,New Brunswick,8591.296890350757,279.02877800032627,8147.318437553847
01-04-2024,Saskatchewan,10603.68465225327,1160.7580069443177,11698.365685435838
01-04-2024,Quebec,82745.987145704,36482.02692119828,122556.34400974525
01-04-2024,British Columbia,49461.37412449475,8206.772368055545,55035.61493779231
01-04-2024,Nova Scotia,10469.040092962243,15979.88181818182,10421.466868032585
01-04-2025,Ontario,135073.5824075084,12628.682790900928,151205.66611431472
01-04-2025,Canada,376148.615667676,77769.26541260943,434121.48781027825
01-04-2025,Saskatchewan,10530.174253223573,1123.5063867443687,11536.463385998679
01-04-2025,Alberta,35299.76135992434,4664.510996759389,39960.42048862826
01-04-2025,Newfoundland and Labrador,5147.869077730673,58.08812635237919,5214.879885057264
01-04-2025,New Brunswick,8957.585860711617,266.1850986956524,8130.492944983968
01-04-2025,British Columbia,51995.84692821093,8158.717500306163,57237.51409909656
01-04-2025,Quebec,84002.3252907447,35663.35143564302,126026.48675593732
01-04-2025,Prince Edward Island,1472.9027029521933,-37.35436075203647,1233.4996864612785
01-04-2025,Manitoba,12674.6038871459,1335.443112831169,13532.107492223242
01-04-2025,Nova Scotia,10811.086671324281,15979.88181818182,10720.686115215025
01-04-2026,Nova Scotia,11313.950417960757,15979.88181818182,11170.432200022757
01-04-2026,British Columbia,53985.90267272355,7956.7158401915785,59060.10039900181
01-04-2026,Manitoba,13079.476715218596,1226.4635177693312,13421.819329481808
01-04-2026,Quebec,85927.26071170678,35551.23409701287,130808.18744457737
01-04-2026,Canada,382573.65547137347,77777.09752749922,436414.3900413164
01-04-2026,Prince Edward Island,1429.9340489562617,-99.63913694002622,1046.2251493835747
01-04-2026,Ontario,136005.7737930142,9537.9674882647,149671.23829130796
01-04-2026,Alberta,34927.16748649929,4484.83670625053,39075.414209696515
01-04-2026,Newfoundland and Labrador,5076.753660135965,-99.66419898295983,4996.415999289448
01-04-2026,New Brunswick,9415.057909117426,246.47724307008633,8248.714211096032
01-04-2026,Saskatchewan,10615.409813985563,1024.9416346092505,11481.649549546079
01-04-2027,New Brunswick,9870.327541666844,226.13441550272827,8476.17520005527
01-04-2027,Alberta,34638.40142396525,4169.32976579706,37954.62493634836
01-04-2027,British Columbia,55548.977925558436,7654.762709016225,60557.65922684354
01-04-2027,Manitoba,13535.198910859996,1086.844752725127,13380.81178650771
01-04-2027,Saskatchewan,10814.049080565206,888.2499631630335,11529.617507549465
01-04-2027,Prince Edward Island,1401.1057122140276,-163.18199225803164,897.6965997672564
01-04-2027,Quebec,88341.39441906584,36260.330659691914,136036.03077714183
01-04-2027,Canada,388305.5626345763,77841.0308686342,438749.6668455518
01-04-2027,Newfoundland and Labrador,5027.896357208477,-233.69645154341816,4827.871321281123
01-04-2027,Nova Scotia,11852.240597649827,15979.88181818182,11658.389932128108
01-04-2027,Ontario,137366.74791375248,7283.631684890927,148749.70920083125
01-04-2028,Saskatchewan,10833.043993970887,855.0229141581916,11499.593973729281
01-04-2028,Ontario,137526.0968873339,6261.707307470565,147969.6677493063
01-04-2028,Prince Edward Island,1411.6649826751698,-179.86738529298384,874.7933257308414
01-04-2028,Newfoundland and Labrador,5061.459116620684,-226.19598377398867,4865.7989365774965
01-04-2028,Canada,392791.87529105786,77902.58536665699,443604.9281366045
01-04-2028,Manitoba,13643.286953716168,1016.795001038447,13400.471053582303
01-04-2028,Nova Scotia,12003.888171122087,15979.88181818182,11800.409019575372
01-04-2028,Alberta,34750.13844800064,3948.5006277675684,37653.07437341387
01-04-2028,British Columbia,56815.96661997673,7629.371454019557,61698.676725702375
01-04-2028,New Brunswick,10051.764527614027,222.6560709318359,8602.959350973366
01-04-2028,Quebec,89947.80439086135,36977.16365080834,138309.20480352105
01-04-2029,British Columbia,58033.069548495696,7339.7980111911065,62877.061258429974
01-04-2029,Alberta,34613.0443714308,3567.4724207482436,36656.94440425222
01-04-2029,Ontario,138953.30075684458,4964.823039310662,147610.77741765266
01-04-2029,Manitoba,14017.885691263651,877.4670070079995,13417.02862241299
01-04-2029,Prince Edward Island,1401.0893055353436,-227.3598524130191,785.9397911244487
01-04-2029,Newfoundland and Labrador,5050.735772503327,-310.36542730698346,4784.345524450272
01-04-2029,New Brunswick,10413.536989237162,207.77107167908372,8856.030133175193
01-04-2029,Saskatchewan,11039.390348134368,724.4710865088603,11592.98458418383
01-04-2029,Nova Scotia,12437.290403973328,15979.88181818182,12197.732162628809
01-04-2029,Quebec,92387.24960616475,38180.54069595078,142824.98602964805
01-04-2029,Canada,397802.50313649775,78016.3527991237,447189.34652210743
01-04-2030,Manitoba,14247.68037792009,767.5311202557666,13456.110362505575
01-04-2030,Saskatchewan,11165.578934088853,635.0685174346696,11667.814374796351
01-04-2030,Canada,401972.6249764799,78146.61479457792,452418.1212687138
01-04-2030,British Columbia,58961.31557862283,7158.39404775961,63750.52444343101
01-04-2030,Prince Edward Island,1407.23816979108,-252.2916490455708,752.0860337586316
01-04-2030,Alberta,34628.44574528531,3206.8556988797927,36031.335291582625
01-04-2030,New Brunswick,10649.48273743158,200.5272222549126,9061.695311267353
01-04-2030,Nova Scotia,12700.44425717095,15979.88181818182,12442.845279289148
01-04-2030,Quebec,94474.07331190379,39421.25494086074,145997.92490715845
01-04-2030,Ontario,140025.0317140362,4322.43452895285,147465.31225553335
01-04-2030,Newfoundland and Labrador,5073.058860256226,-342.32131452177646,4781.953319041355
01-04-2031,Alberta,34753.302192031384,2911.1324942095634,35762.76424956344
01-04-2031,Manitoba,14358.037326121072,695.9285857369882,13486.281322722456
01-04-2031,British Columbia,59686.9255509486,7106.514601308633,64401.73934798891
01-04-2031,Prince Edward Island,1424.5038204644457,-260.98969297463543,751.3202944152423
01-04-2031,Nova Scotia,12829.264192962039,15979.88181818182,12567.19729462795
01-04-2031,Quebec,96159.02350802656,40443.54463358338,148062.14723544026
01-04-2031,Canada,405412.02775432065,78271.0542178489,458651.32899083814
01-04-2031,Saskatchewan,11194.212620406557,591.7341635226361,11695.4085302142
01-04-2031,Ontario,140521.66025389536,3854.4315204544687,147147.96148621707
01-04-2031,New Brunswick,10794.665888862832,198.56837337520048,9203.634202946007
01-04-2031,Newfoundland and Labrador,5108.975431018333,-340.9874745039602,4818.386253217118
01-04-2032,British Columbia,60953.91424537056,7081.123346311504,65542.75684685128
01-04-2032,Nova Scotia,12980.911766435125,15979.88181818182,12709.216382075974
01-04-2032,Newfoundland and Labrador,5142.53819043043,-333.48700673483404,4856.313868513129
01-04-2032,Saskatchewan,11213.207533812587,558.5071145175724,11665.38499639409
01-04-2032,Canada,409898.34041081025,78332.6087158726,463506.59028188797
01-04-2032,Quebec,97765.43347982435,41160.37762470041,150335.32126182693
01-04-2032,New Brunswick,10976.102874810673,195.09002880428193,9330.41835386446
01-04-2032,Manitoba,14466.125368978306,625.8788340501947,13505.940589796994
01-04-2032,Ontario,140681.0092274793,2832.5071430338066,146367.92003469332
01-04-2032,Prince Edward Island,1435.0630909255465,-277.6750860097296,728.417020378665
01-04-2032,Alberta,34865.03921606659,2690.303356179426,35461.21368662847
01-04-2033,Quebec,99265.84270783004,42003.24039909477,152016.20404330286
01-04-2033,Ontario,140718.8359793714,2209.280187430946,145739.9929563669
01-04-2033,Newfoundland and Labrador,5174.342608781134,-323.3695915701748,4892.229441340586
01-04-2033,Canada,413007.50920000504,78464.73152721277,469736.16601369943
01-04-2033,British Columbia,61596.903863810476,7107.572344932747,66105.97764774431
01-04-2033,Nova Scotia,13062.24776288735,15979.88181818182,12791.437641951274
01-04-2033,New Brunswick,11093.334446741588,194.25651518405883,9441.041602920493
01-04-2033,Prince Edward Island,1456.7733890488646,-281.88348461732477,737.4298673958157
01-04-2033,Manitoba,14527.494718017517,579.3507304208716,13517.812447847748
01-04-2033,Alberta,35051.70471421417,2447.7293383383594,35348.44510579702
01-04-2033,Saskatchewan,11189.226655089024,540.0834435794944,11659.546419265114
01-04-2034,Nova Scotia,13159.213724591255,15979.88181818182,12888.353961268105
01-04-2034,British Columbia,62255.29014476231,7141.275022669961,66688.09521044166
01-04-2034,Alberta,35269.39539550886,2219.593079171416,35204.45840656332
01-04-2034,New Brunswick,11223.977513107167,192.0651927676617,9558.039441945311
01-04-2034,Manitoba,14594.719648530168,536.5045767754715,13522.338418662961
01-04-2034,Prince Edward Island,1478.1791224056542,-289.2502016825463,743.4582384116304
01-04-2034,Canada,416194.74821645266,78639.00248962379,475505.6071462514
01-04-2034,Ontario,140643.8710492367,1422.9215231364801,144978.28682347806
01-04-2034,Newfoundland and Labrador,5198.455453106349,-317.95555227839077,4915.716017257908
01-04-2034,Saskatchewan,11168.329744188299,521.4467493934441,11650.685464011895
01-04-2034,Quebec,100809.05650649904,42839.99977089249,153860.25765693816
01-04-2035,Quebec,102446.16200697234,43765.874426430324,155899.52442540246
01-04-2035,New Brunswick,11368.776396002362,188.9287031136945,9690.368452073719
01-04-2035,Manitoba,14678.652268439067,484.9765227283546,13532.903648001171
01-04-2035,Nova Scotia,13277.899281620057,15979.88181818182,13004.663271460073
01-04-2035,British Columbia,62956.66343648079,7145.759343760669,67313.2600591693
01-04-2035,Saskatchewan,11170.605970104849,492.6314290203776,11654.852903332174
01-04-2035,Newfoundland and Labrador,5222.650145901788,-317.65197742348255,4937.671396467753
01-04-2035,Ontario,140757.06318113158,662.7244654361575,144357.7589231765
01-04-2035,Alberta,35497.373329383125,1974.5670121796188,34996.24679712431
01-04-2035,Prince Edward Island,1497.6452311628695,-299.46982892296074,745.419219614346
01-04-2035,Canada,419565.9669860915,78861.16252387995,481188.7818405374
01-05-2024,Manitoba,12495.49726565621,1396.76030105708,13593.8138985564
01-05-2024,Saskatchewan,10549.710930089508,1156.7488842147968,11625.149139961812
01-05-2024,Prince Edward Island,1488.185888190295,-9.411257106771629,1326.5986617825142
01-05-2024,Canada,371251.19663454324,77677.7780829073,430192.36144257814
01-05-2024,Quebec,82654.22106524644,35636.79503529115,123372.09707548036
01-05-2024,British Columbia,50524.759640774726,8195.981667949636,55924.09868539801
01-05-2024,Ontario,134756.65019840322,14663.018822561233,152535.37629208405
01-05-2024,Nova Scotia,10573.828031146291,15979.88181818182,10507.558898151634
01-05-2024,Newfoundland and Labrador,5163.014166581762,118.46995729720676,5289.384418447077
01-05-2024,Alberta,35381.285523419145,4781.4354068525645,40281.94016292639
01-05-2024,New Brunswick,8701.849193562563,274.08095189167574,8068.858611088207
01-05-2025,British Columbia,52773.57565718775,8068.966002190444,57934.553369031375
01-05-2025,New Brunswick,9125.52618222397,257.3741729964495,8121.888993860445
01-05-2025,Newfoundland and Labrador,5096.688661011661,-27.899452482304966,5083.786357461725
01-05-2025,Saskatchewan,10558.471445176085,1089.21875419266,11507.333884657175
01-05-2025,Canada,378081.7245539426,77648.05623157274,432883.50671470526
01-05-2025,Quebec,84224.88745452074,35119.99699779166,127522.13142452063
01-05-2025,Manitoba,12831.792070874973,1307.5105878422594,13462.271516388544
01-05-2025,Prince Edward Island,1441.5225118027174,-64.42181370745489,1134.8611273686397
01-05-2025,Ontario,135423.7773330576,11346.60590748829,150785.84838822403
01-05-2025,Alberta,35013.177795004834,4688.082122891196,39617.85710245235
01-05-2025,Nova Scotia,11008.81943519972,15979.88181818182,10892.666184799484
01-05-2026,Ontario,136610.1935901335,8627.898563378561,149533.66143434204
01-05-2026,Newfoundland and Labrador,5038.283689558769,-170.2014069377039,4895.342521424598
01-05-2026,New Brunswick,9597.82248242439,236.637044636797,8307.888109310605
01-05-2026,Prince Edward Island,1404.8345617553246,-129.98509774000752,963.1181329328906
01-05-2026,Canada,384132.94994792517,77657.82864490472,434982.7026269326
01-05-2026,Quebec,86429.51334971302,35432.68595821634,132641.6750318162
01-05-2026,Alberta,34674.50158185813,4446.744534640678,38575.139101648754
01-05-2026,British Columbia,54538.9034276382,7804.124429061476,59600.0296550614
01-05-2026,Nova Scotia,11550.341396436195,15979.88181818182,11380.273910492539
01-05-2026,Manitoba,13285.291843955552,1178.3543218669665,13391.025116393868
01-05-2026,Saskatchewan,10714.804391741278,967.6971150054258,11502.871601309955
01-05-2027,Alberta,34461.68184023671,4099.571558932349,37475.613725877374
01-05-2027,Prince Edward Island,1385.1038203014527,-187.37342075695108,843.8185695905024
01-05-2027,Saskatchewan,10934.721718318237,829.4325990296741,11576.65785807799
01-05-2027,Newfoundland and Labrador,5012.881910022479,-272.5829565396316,4781.602747443244
01-05-2027,British Columbia,55922.88888579178,7492.54653415269,60946.81574027037
01-05-2027,New Brunswick,10017.766626204871,218.62558925604586,8564.616518882545
01-05-2027,Quebec,88903.73202911005,36442.70604396661,137606.5717208719
01-05-2027,Nova Scotia,12052.385374955054,15979.88181818182,11837.569228577711
01-05-2027,Manitoba,13719.628502508227,1032.710852152001,13387.96888542988
01-05-2027,Canada,389503.4994553207,77723.97954623862,437781.2573069092
01-05-2027,Ontario,138067.14025494308,6869.6664235164035,148917.9056042913
01-05-2028,Saskatchewan,10943.599927771527,793.1808851561192,11563.729378727345
01-05-2028,Prince Edward Island,1395.3495357180107,-203.46180018862628,819.8903204554414
01-05-2028,Nova Scotia,12198.664043453691,15979.88181818182,11975.673991093268
01-05-2028,Newfoundland and Labrador,5031.72710783069,-290.1148202608092,4781.450883217488
01-05-2028,New Brunswick,10190.95610444418,214.62498281052785,8676.743692756007
01-05-2028,Ontario,138202.67151580943,5843.559164663091,148154.50432469917
01-05-2028,Canada,394037.0668693467,77857.41326843636,442770.6271498453
01-05-2028,Alberta,34560.40797894054,3842.509207410988,37166.87247031748
01-05-2028,British Columbia,57185.236330245054,7470.0149266405315,62062.896777242524
01-05-2028,Manitoba,13811.541883472026,968.0775824414424,13391.342607311086
01-05-2028,Quebec,90550.38839399403,37172.022592842666,139980.67578460617
01-05-2029,Manitoba,14121.032385073513,839.0328684203396,13429.27193219572
01-05-2029,Nova Scotia,12550.134020615531,15979.88181818182,12299.703769898158
01-05-2029,Alberta,34507.39905564314,3474.6878842610668,36342.93361912924
01-05-2029,Quebec,92829.25129701466,38440.19042924617,143815.4145677338
01-05-2029,Prince Edward Island,1393.74680754031,-239.80461594292956,760.8758557285612
01-05-2029,British Columbia,58251.40561129854,7225.491384203445,63091.67617752062
01-05-2029,Canada,398618.90626175044,77961.96526614507,447155.1151727944
01-05-2029,Newfoundland and Labrador,5044.244047325782,-338.59231931395044,4755.8047937627125
01-05-2029,Saskatchewan,11120.347931740873,681.5036107857887,11648.642998890564
01-05-2029,Ontario,139506.19968411338,4932.793513921604,147950.5086839765
01-05-2029,New Brunswick,10491.882723117253,203.77624064327875,8916.906819815711
01-05-2030,Nova Scotia,12738.485597397417,15979.88181818182,12477.264086232364
01-05-2030,British Columbia,59066.525859616166,7110.57850539177,63847.54348158694
01-05-2030,Manitoba,14288.91031661568,746.9223171437151,13471.989198572428
01-05-2030,Canada,402374.02439578966,78066.02002094463,452967.05717160215
01-05-2030,Alberta,34588.460154328815,3156.481960751956,35915.71046392193
01-05-2030,Saskatchewan,11198.42310763296,617.5232149533734,11694.742218529846
01-05-2030,Newfoundland and Labrador,5080.888257525752,-342.586085654091,4791.04284292694
01-05-2030,Ontario,140305.1318940901,4434.956031729245,147750.5550659154
01-05-2030,Quebec,94686.55476984341,39579.8908620279,146325.88681824048
01-05-2030,Prince Edward Island,1406.3920386432594,-255.43815173785822,747.0916067015016
01-05-2030,New Brunswick,10677.766510460948,199.84161511650885,9093.765074337214
01-05-2031,Saskatchewan,11196.535581525575,591.1548370801361,11696.295229920293
01-05-2031,Canada,405571.1601264378,78164.42349193596,459262.71647929656
01-05-2031,Quebec,96231.15612992237,40489.244983926656,148069.7232200286
01-05-2031,New Brunswick,10804.32313924541,199.10611640558204,9219.588732175382
01-05-2031,Prince Edward Island,1426.7644837075313,-260.6932739856138,753.9972033968954
01-05-2031,Alberta,34753.58651140651,2903.788560563059,35756.69821872283
01-05-2031,British Columbia,59736.90108790134,7106.097408188108,64445.871780019006
01-05-2031,Ontario,140545.7189089277,3913.2118719294126,147268.48636802533
01-05-2031,Manitoba,14371.253947949412,688.6054944580616,13498.236225667597
01-05-2031,Newfoundland and Labrador,5121.261298368496,-325.6544628478224,4843.765027667848
01-05-2031,Nova Scotia,12834.425172587169,15979.88181818182,12571.936663025646
01-05-2032,Ontario,140681.250169793,2887.1046130752147,146505.08508843204
01-05-2032,Prince Edward Island,1437.0101991240683,-276.78165341722723,730.0689542618051
01-05-2032,British Columbia,60999.24853235355,7083.565800676236,65561.95281699003
01-05-2032,Newfoundland and Labrador,5140.1064961767115,-343.18632656892606,4843.613163442148
01-05-2032,New Brunswick,10977.512617484488,195.10550996007456,9331.7159060485
01-05-2032,Nova Scotia,12980.703841085453,15979.88181818182,12710.04142554087
01-05-2032,Manitoba,14463.167328912692,623.9722247475866,13501.609947548683
01-05-2032,Quebec,97877.81249480447,41218.56153280094,150443.82728375896
01-05-2032,Saskatchewan,11205.413790978539,554.90312320673,11683.366750569417
01-05-2032,Alberta,34852.31265011021,2646.7262090422437,35447.95696316363
01-05-2032,Canada,410104.7275404614,78297.85721413416,464252.0863222353
01-05-2033,British Columbia,61642.93336220523,7120.324526892442,66134.125346397
01-05-2033,Prince Edward Island,1459.0776234269595,-282.3250883025771,738.6969701346475
01-05-2033,Canada,413200.4623264478,78425.3529813646,470207.9212702464
01-05-2033,Nova Scotia,13067.256035213459,15979.88181818182,12797.024485557933
01-05-2033,Ontario,140623.60309033873,2167.453513193419,145769.24018222012
01-05-2033,Saskatchewan,11180.915993875917,539.8624002690424,11666.923879709793
01-05-2033,New Brunswick,11101.614662614153,193.88688119022137,9446.950140596498
01-05-2033,Manitoba,14528.617921608093,579.9586528295954,13513.154679148418
01-05-2033,Quebec,99366.96175494386,42033.45087269649,152135.60752558525
01-05-2033,Alberta,35061.54099515461,2428.5976593324917,35337.05248414613
01-05-2033,Newfoundland and Labrador,5172.452876756083,-326.3414780343837,4885.601853781055
01-05-2034,New Brunswick,11244.059876908357,191.19628694769662,9577.463474491513
01-05-2034,Ontario,140626.78529820824,1367.977542146214,145043.829014435
01-05-2034,Quebec,100949.97275412852,42908.87686875299,154070.10556655182
01-05-2034,Alberta,35291.585365404455,2206.1424372890297,35157.20364302254
01-05-2034,Nova Scotia,13179.326045683589,15979.88181818182,12907.2899203563
01-05-2034,British Columbia,62326.13324492484,7139.732931971555,66748.64296294922
01-05-2034,Saskatchewan,11175.28239140002,517.1102658149666,11658.415790702898
01-05-2034,Prince Edward Island,1479.6213035061528,-291.7670329113721,742.6337281977956
01-05-2034,Canada,416476.78418347344,78602.71361240429,475806.0908077583
01-05-2034,Newfoundland and Labrador,5200.130243727647,-315.90498878207706,4918.671748496946
01-05-2034,Manitoba,14610.626086692839,531.5424788413483,13524.900142415323
01-05-2035,New Brunswick,11391.083421575695,188.45299843579684,9716.958717329888
01-05-2035,Ontario,140872.2245643936,685.4154445088498,144538.82697852474
01-05-2035,Saskatchewan,11187.169056673203,486.26149596877116,11661.870511028072
01-05-2035,Prince Edward Island,1498.4563375465416,-301.90403265033484,744.432398024762
01-05-2035,British Columbia,63038.97086450146,7130.732939398982,67389.7921330104
01-05-2035,Newfoundland and Labrador,5232.873150589216,-307.2696104862101,4958.735066367818
01-05-2035,Canada,419847.98008313164,78803.05318731844,481648.7964374489
01-05-2035,Alberta,35518.732167942646,1961.6760458473202,34949.23261326991
01-05-2035,Quebec,102586.9798265347,43862.04645963258,156068.16272244853
01-05-2035,Manitoba,14702.75738632345,474.0218501893749,13545.736407692317
01-05-2035,Nova Scotia,13300.674824524729,15979.88181818182,13025.298506777697
01-06-2024,Ontario,134789.0405407085,15868.768684152194,153062.6204455808
01-06-2024,British Columbia,49603.336806808475,8209.056215821482,55153.10356789516
01-06-2024,Saskatchewan,10596.899211955382,1155.3367902194166,11706.336291924521
01-06-2024,Alberta,35639.965575428396,4642.092017673916,40305.679738994964
01-06-2024,Nova Scotia,10494.802051693598,15979.88181818182,10447.63460961115
01-06-2024,Quebec,83049.5429179698,36644.286456804926,122940.6900971995
01-06-2024,Newfoundland and Labrador,5206.454512604082,184.38935165788726,5395.467125726273
01-06-2024,New Brunswick,8610.066088798174,278.2979117754153,8154.509127523333
01-06-2024,Prince Edward Island,1523.8346455041328,6.438040720425477,1418.4086173678734
01-06-2024,Manitoba,12436.140383002774,1397.712321382586,13674.382477144092
01-06-2024,Canada,369347.3003285756,77986.8811305748,431559.3962407155
01-06-2025,Nova Scotia,10834.938055899447,15979.88181818182,10744.251086128726
01-06-2025,Prince Edward Island,1476.494123210474,-37.989658182815454,1233.6082485733114
01-06-2025,Canada,376634.568892965,77847.80618692093,434908.0118431131
01-06-2025,British Columbia,52133.74609873608,8158.563335386763,57355.350472655664
01-06-2025,Quebec,84287.13220978656,35816.14831180806,126353.99747128476
01-06-2025,Newfoundland and Labrador,5150.103717288484,54.138725285843336,5212.98764666267
01-06-2025,New Brunswick,8979.255114220452,265.71313108838314,8146.349688559123
01-06-2025,Saskatchewan,10528.471139941004,1119.0106656758462,11541.536356651426
01-06-2025,Alberta,35299.32412419477,4615.421151895534,39898.24022591123
01-06-2025,Ontario,135163.7118308491,12536.486185264986,151231.72651697352
01-06-2025,Manitoba,12679.81255766948,1328.179776929054,13531.100784346192
01-06-2026,New Brunswick,9439.63909519339,246.26041588299543,8273.352723054173
01-06-2026,Newfoundland and Labrador,5085.850360296732,-92.61489160088293,5011.463690634282
01-06-2026,Quebec,86193.36835749597,35694.68959620809,131079.71471453577
01-06-2026,Manitoba,13090.905378727823,1215.9861718277773,13429.433169487282
01-06-2026,Ontario,136075.1281470153,9479.790574395092,149712.04267300782
01-06-2026,Canada,382998.956321165,77723.88711654769,437176.4480556451
01-06-2026,Saskatchewan,10618.786178430762,1021.3256541458816,11483.79739513455
01-06-2026,British Columbia,54120.29945165666,7954.19667259448,59178.76050033941
01-06-2026,Prince Edward Island,1433.8973750722682,-100.40898248043243,1047.164314742742
01-06-2026,Alberta,34927.23285856008,4450.342933411816,39030.88903420865
01-06-2026,Nova Scotia,11336.01285279228,15979.88181818182,11191.518669259554
01-06-2027,Quebec,88588.88607572421,36394.583353903305,136252.52462758328
01-06-2027,Canada,388670.9616904582,77655.10036807154,439485.78398870054
01-06-2027,Prince Edward Island,1405.423783104411,-164.0771396549929,899.4359188778619
01-06-2027,Ontario,137414.83697717544,7257.281784953451,148804.8304480715
01-06-2027,New Brunswick,9897.827406541732,226.16851495308308,8509.69783426872
01-06-2027,Newfoundland and Labrador,5043.7788033972965,-215.81961173150157,4859.612309806511
01-06-2027,Saskatchewan,10822.492344567803,885.4665377319034,11528.815260504403
01-06-2027,Nova Scotia,11872.639279445782,15979.88181818182,11677.12699741399
01-06-2027,British Columbia,55680.44517713371,7649.952481133796,60677.62180221948
01-06-2027,Manitoba,13552.877936183637,1073.1179291226515,13397.05602093879
01-06-2027,Alberta,34638.97999413223,4148.975322717921,37927.084035295295
01-06-2028,Saskatchewan,10826.258553672718,849.6016974334544,11507.564580217939
01-06-2028,Nova Scotia,12029.650129852722,15979.88181818182,11826.576761153316
01-06-2028,Quebec,90251.36016312664,37139.42318641633,138693.55089097112
01-06-2028,New Brunswick,10070.533726060887,221.92520470695652,8610.150040942779
01-06-2028,British Columbia,56957.929302290584,7631.655301786016,61816.165355805126
01-06-2028,Prince Edward Island,1414.868118444246,-180.35915941288874,874.0424702929506
01-06-2028,Alberta,34749.20642772887,3884.3830733712293,37572.57585758646
01-06-2028,Ontario,137636.48427002074,6133.3754623071145,147980.60787537752
01-06-2028,Newfoundland and Labrador,5056.767496927681,-241.2957462037429,4846.750040630854
01-06-2028,Canada,393339.10176131414,78111.74196252182,444414.4231115258
01-06-2028,Manitoba,13642.317871736896,1012.7051315345184,13390.86931317236
01-06-2029,Saskatchewan,11037.687234851954,719.975365440293,11598.057554836825
01-06-2029,New Brunswick,10435.206242745791,207.29910407182211,8871.886876750614
01-06-2029,Ontario,139043.4301801864,4872.6264336788945,147636.8378203135
01-06-2029,Nova Scotia,12461.141788548392,15979.88181818182,12221.297133542444
01-06-2029,Alberta,34612.60713570146,3518.382575884089,36594.764141535285
01-06-2029,Newfoundland and Labrador,5052.970412061212,-314.31482837342577,4782.453286055856
01-06-2029,British Columbia,58170.96871901864,7339.64384627155,62994.89763198715
01-06-2029,Prince Edward Island,1404.6807257936744,-227.9951498437518,786.0483532366351
01-06-2029,Manitoba,14023.094361787038,870.203671105856,13416.021914536079
01-06-2029,Quebec,92672.05652520769,38333.33757211816,143152.49674499492
01-06-2029,Canada,398288.4563617817,78094.89357343684,447975.870554949
01-06-2030,Quebec,94740.18095769259,39564.71044005674,146269.45217711356
01-06-2030,Alberta,34628.51111734698,3172.3619260412665,35986.810116095636
01-06-2030,Canada,402397.925826271,78093.40438362803,453180.17928304244
01-06-2030,Prince Edward Island,1411.201495907181,-253.06149458589127,753.0251991180581
01-06-2030,Newfoundland and Labrador,5082.155560417088,-335.2720071394433,4797.0010103865025
