REF_DATE,Year,Province,Age_Group_Category,Male_Population,Female_Population,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate
01-01-1998,1998,Manitoba,Elderly (90+),1740.0,4665.0,0.0,0.0,86742.0,19630.0,1135770.0
01-01-1998,1998,Manitoba,Working Age (15–64),365587.0,357263.6666666667,0.0,0.0,86742.0,19630.0,1135770.0
01-01-1998,1998,Manitoba,Youth & Adults (15–49),294229.0,284656.0,0.0,0.0,86742.0,19630.0,1135770.0
01-01-1998,1998,New Brunswick,Adults (18+),283277.0,295988.0,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,New Brunswick,All Ages,371553.0,378977.0,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,New Brunswick,Children (0–17),80159.0,75425.75,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,New Brunswick,Elderly (90+),886.0,2600.0,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,New Brunswick,Working Age (15–64),253244.66666666666,250093.33333333334,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,New Brunswick,Youth & Adults (15–49),201215.0,197715.0,0.0,0.0,47292.0,12610.0,751969.0
01-01-1998,1998,Newfoundland and Labrador,Adults (18+),202917.0,211034.0,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Newfoundland and Labrador,All Ages,267283.0,272560.0,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Newfoundland and Labrador,Children (0–17),57877.0,55185.0,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Newfoundland and Labrador,Elderly (90+),433.0,1198.0,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Newfoundland and Labrador,Working Age (15–64),184398.0,185425.66666666666,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Newfoundland and Labrador,Youth & Adults (15–49),146859.0,148226.0,0.0,0.0,29916.0,8460.0,545769.0
01-01-1998,1998,Northwest Territories,Adults (18+),14393.0,13216.0,,,,,
01-01-1998,1998,Northwest Territories,All Ages,21195.0,19607.0,,,,,
01-01-1998,1998,Northwest Territories,Children (0–17),6280.5,5957.5,,,,,
01-01-1998,1998,Northwest Territories,Elderly (90+),26.0,33.0,,,,,
01-01-1998,1998,Northwest Territories,Working Age (15–64),14269.333333333334,13031.0,,,,,
01-01-1998,1998,Northwest Territories,Youth & Adults (15–49),12402.0,11531.0,,,,,
01-01-1998,1998,Nova Scotia,Adults (18+),347258.0,370576.0,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nova Scotia,All Ages,456648.0,475188.0,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nova Scotia,Children (0–17),99931.0,95354.5,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nova Scotia,Elderly (90+),1062.0,3427.0,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nova Scotia,Working Age (15–64),308569.0,311045.3333333333,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nova Scotia,Youth & Adults (15–49),242470.0,243615.0,0.0,0.0,58068.0,16136.0,932549.0
01-01-1998,1998,Nunavut,Adults (18+),8024.0,7020.0,,,,,
01-01-1998,1998,Nunavut,All Ages,13879.0,12494.0,,,,,
01-01-1998,1998,Nunavut,Children (0–17),5482.25,5136.5,,,,,
01-01-1998,1998,Nunavut,Elderly (90+),14.0,8.0,,,,,
01-01-1998,1998,Nunavut,Working Age (15–64),8177.0,7215.0,,,,,
01-01-1998,1998,Nunavut,Youth & Adults (15–49),7339.0,6507.0,,,,,
01-01-1998,1998,Ontario,Adults (18+),4205418.0,4428926.0,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Ontario,All Ages,5605148.0,5760753.0,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Ontario,Children (0–17),1284171.25,1222200.75,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Ontario,Elderly (90+),10413.0,33724.0,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Ontario,Working Age (15–64),3756883.3333333335,3765739.3333333335,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Ontario,Youth & Adults (15–49),2999321.0,2982457.0,0.0,0.0,796884.0,160368.0,11292059.0
01-01-1998,1998,Prince Edward Island,Adults (18+),49082.0,52430.0,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Prince Edward Island,All Ages,66583.0,69221.0,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Prince Edward Island,Children (0–17),15966.0,15296.0,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Prince Edward Island,Elderly (90+),207.0,548.0,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Prince Edward Island,Working Age (15–64),43553.666666666664,44073.333333333336,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Prince Edward Island,Youth & Adults (15–49),34273.0,34751.0,0.0,0.0,9028.0,2414.0,135938.0
01-01-1998,1998,Quebec,Adults (18+),2752483.0,2901225.0,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Quebec,All Ages,3593481.0,3702454.0,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Quebec,Children (0–17),765285.25,729480.0,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Quebec,Elderly (90+),5967.0,20381.0,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Quebec,Working Age (15–64),2480890.3333333335,2460200.3333333335,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Quebec,Youth & Adults (15–49),1952674.0,1905978.0,0.0,0.0,454910.0,108362.0,7286008.0
01-01-1998,1998,Saskatchewan,Adults (18+),365488.0,377855.0,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Saskatchewan,All Ages,506020.0,511312.0,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Saskatchewan,Children (0–17),128172.0,121892.5,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Saskatchewan,Elderly (90+),1958.0,4432.0,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Saskatchewan,Working Age (15–64),317254.0,309509.3333333333,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Saskatchewan,Youth & Adults (15–49),257978.0,249476.0,0.0,0.0,76682.0,17810.0,1017504.0
01-01-1998,1998,Yukon,Adults (18+),11687.0,10982.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1998,1998,Yukon,All Ages,16106.0,15043.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1998,1998,Yukon,Children (0–17),4042.0,3740.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1998,1998,Yukon,Elderly (90+),12.0,19.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1998,1998,Yukon,Working Age (15–64),11389.666666666666,10669.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1998,1998,Yukon,Youth & Adults (15–49),9300.0,9081.0,0.0,0.0,2376.0,270.0,31510.0
01-01-1999,1999,Alberta,Adults (18+),1099526.0,1090851.0,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,Alberta,All Ages,1491281.0,1461411.0,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,Alberta,Children (0–17),358203.25,338571.5,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,Alberta,Elderly (90+),2795.0,7028.0,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,Alberta,Working Age (15–64),1014092.6666666666,969474.3333333334,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,Alberta,Youth & Adults (15–49),836651.0,794073.0,0.0,0.0,229012.0,34412.0,2926079.0
01-01-1999,1999,British Columbia,Adults (18+),1526364.0,1578795.0,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,British Columbia,All Ages,1992649.0,2018726.0,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,British Columbia,Children (0–17),424163.0,400699.5,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,British Columbia,Elderly (90+),4874.0,11951.0,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,British Columbia,Working Age (15–64),1352699.6666666667,1341934.6666666667,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,British Columbia,Youth & Adults (15–49),1067361.0,1055726.0,0.0,0.0,251482.0,56034.0,3995643.0
01-01-1999,1999,Canada,Adults (18+),11379481.0,11864572.0,0.0,100508.88888888889,2065108.888888889,434933.2444444444,30717422.222222224
01-01-1999,1999,Canada,All Ages,15048669.0,15352617.0,0.0,106993.33333333333,2056601.3333333333,435525.06666666665,30784933.333333332
01-01-1999,1999,Canada,Children (0–17),3351342.75,3187330.0,0.0,79434.44444444444,2092758.4444444445,433009.8222222222,30498011.111111112
01-01-1999,1999,Canada,Elderly (90+),31084.0,92471.0,0.0,103751.11111111111,2060855.111111111,435229.15555555554,30751177.777777776
01-01-1999,1999,Canada,Working Age (15–64),10187671.666666666,10095639.333333334,0.0,94024.44444444444,2073616.4444444447,434341.4222222222,30649911.111111116
01-01-1999,1999,Canada,Youth & Adults (15–49),8079251.0,7932783.0,0.0,87540.0,2082124.0,433749.6,30582400.0
01-01-1999,1999,Manitoba,Adults (18+),417676.0,434184.0,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,Manitoba,All Ages,566530.0,575918.0,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,Manitoba,Children (0–17),136335.0,129905.5,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,Manitoba,Elderly (90+),1794.0,4833.0,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,Manitoba,Working Age (15–64),368718.0,359901.3333333333,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,Manitoba,Youth & Adults (15–49),295105.0,284805.0,0.0,0.0,85824.0,19720.0,1138946.0
01-01-1999,1999,New Brunswick,Adults (18+),284299.0,297836.0,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,New Brunswick,All Ages,371166.0,379435.0,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,New Brunswick,Children (0–17),78808.25,74111.75,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,New Brunswick,Elderly (90+),859.0,2709.0,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,New Brunswick,Working Age (15–64),253970.0,251370.0,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,New Brunswick,Youth & Adults (15–49),199250.0,196515.0,0.0,0.0,45674.0,12148.0,750127.0
01-01-1999,1999,Newfoundland and Labrador,Adults (18+),201550.0,210368.0,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Newfoundland and Labrador,All Ages,263704.0,269625.0,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Newfoundland and Labrador,Children (0–17),55745.5,53090.5,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Newfoundland and Labrador,Elderly (90+),466.0,1231.0,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Newfoundland and Labrador,Working Age (15–64),182579.66666666666,184207.0,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Newfoundland and Labrador,Youth & Adults (15–49),143354.0,145090.0,0.0,0.0,30294.0,8278.0,536515.0
01-01-1999,1999,Northwest Territories,Adults (18+),14338.0,13248.0,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Northwest Territories,All Ages,21056.0,19582.0,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Northwest Territories,Children (0–17),6183.5,5886.5,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Northwest Territories,Elderly (90+),21.0,36.0,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Northwest Territories,Working Age (15–64),14210.666666666666,13074.666666666666,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Northwest Territories,Youth & Adults (15–49),12261.0,11499.0,0.0,0.0,5100.0,324.0,40635.0
01-01-1999,1999,Nova Scotia,Adults (18+),349683.0,373041.0,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nova Scotia,All Ages,457645.0,476139.0,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nova Scotia,Children (0–17),98445.0,93962.5,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nova Scotia,Elderly (90+),1120.0,3518.0,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nova Scotia,Working Age (15–64),310354.3333333333,312684.6666666667,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nova Scotia,Youth & Adults (15–49),241427.0,242457.0,0.0,0.0,57730.0,15280.0,932145.0
01-01-1999,1999,Nunavut,Adults (18+),8167.0,7199.0,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Nunavut,All Ages,14093.0,12727.0,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Nunavut,Children (0–17),5543.5,5181.75,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Nunavut,Elderly (90+),9.0,4.0,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Nunavut,Working Age (15–64),8318.0,7432.666666666667,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Nunavut,Youth & Adults (15–49),7424.0,6693.0,0.0,0.0,3286.0,254.0,26575.0
01-01-1999,1999,Ontario,Adults (18+),4271136.0,4489639.0,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Ontario,All Ages,5675606.0,5829153.0,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Ontario,Children (0–17),1287027.5,1227855.0,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Ontario,Elderly (90+),10855.0,34722.0,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Ontario,Working Age (15–64),3812798.0,3817482.6666666665,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Ontario,Youth & Adults (15–49),3028013.0,3006284.0,0.0,0.0,788186.0,162786.0,11419589.0
01-01-1999,1999,Prince Edward Island,Adults (18+),49382.0,52980.0,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Prince Edward Island,All Ages,66677.0,69604.0,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Prince Edward Island,Children (0–17),15784.25,15088.5,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Prince Edward Island,Elderly (90+),209.0,563.0,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Prince Edward Island,Working Age (15–64),43716.333333333336,44571.333333333336,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Prince Edward Island,Youth & Adults (15–49),33955.0,34689.0,0.0,0.0,9064.0,2274.0,135994.0
01-01-1999,1999,Quebec,Adults (18+),2779674.0,2926743.0,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Quebec,All Ages,3607814.0,3715436.0,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Quebec,Children (0–17),755162.25,719775.5,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Quebec,Elderly (90+),6084.0,21276.0,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Quebec,Working Age (15–64),2496899.6666666665,2472574.0,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Quebec,Youth & Adults (15–49),1948034.0,1897223.0,0.0,0.0,441298.0,109184.0,7310238.0
01-01-1999,1999,Saskatchewan,Adults (18+),366152.0,378708.0,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Saskatchewan,All Ages,504632.0,509892.0,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Saskatchewan,Children (0–17),126047.5,119555.5,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Saskatchewan,Elderly (90+),1985.0,4585.0,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Saskatchewan,Working Age (15–64),318111.6666666667,310266.6666666667,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Saskatchewan,Youth & Adults (15–49),257407.0,248784.0,0.0,0.0,75630.0,18088.0,1016883.0
01-01-1999,1999,Yukon,Adults (18+),11534.0,10980.0,0.0,0.0,2298.0,270.0,30748.0
01-01-1999,1999,Yukon,All Ages,15816.0,14969.0,0.0,0.0,2298.0,270.0,30748.0
01-01-1999,1999,Yukon,Children (0–17),3894.25,3646.0,0.0,0.0,2298.0,270.0,30748.0
01-01-1999,1999,Yukon,Elderly (90+),13.0,15.0,0.0,0.0,2298.0,270.0,30748.0
01-01-1999,1999,Yukon,Working Age (15–64),11203.0,10665.333333333334,0.0,0.0,2298.0,270.0,30748.0
01-01-1999,1999,Yukon,Youth & Adults (15–49),9009.0,8945.0,0.0,0.0,2298.0,270.0,30748.0
01-01-2000,2000,Alberta,Adults (18+),1124996.0,1115779.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,Alberta,All Ages,1517436.0,1486762.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,Alberta,Children (0–17),357935.75,338427.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,Alberta,Elderly (90+),2804.0,7388.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,Alberta,Working Age (15–64),1036985.6666666666,990997.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,Alberta,Youth & Adults (15–49),850502.0,806507.0,0.0,9430.0,221988.0,34546.0,2974517.0
01-01-2000,2000,British Columbia,Adults (18+),1542908.0,1597071.0,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,British Columbia,All Ages,2005466.0,2033764.0,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,British Columbia,Children (0–17),419561.0,396564.25,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,British Columbia,Elderly (90+),4974.0,12669.0,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,British Columbia,Working Age (15–64),1365393.3333333333,1356856.0,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,British Columbia,Youth & Adults (15–49),1067619.0,1057690.0,0.0,32885.0,243932.0,54920.0,4026664.0
01-01-2000,2000,Canada,Adults (18+),11535262.0,12012743.0,0.0,136173.33333333334,2018317.3333333333,438188.26666666666,31088733.333333332
01-01-2000,2000,Canada,All Ages,15193812.0,15491918.0,0.0,142657.77777777778,2009809.7777777778,438780.0888888889,31156244.444444444
01-01-2000,2000,Canada,Children (0–17),3336185.25,3174917.5,0.0,115098.88888888889,2045966.888888889,436264.8444444444,30869322.222222224
01-01-2000,2000,Canada,Elderly (90+),32086.0,96459.0,0.0,139415.55555555556,2014063.5555555555,438484.1777777778,31122488.888888888
01-01-2000,2000,Canada,Working Age (15–64),10316951.666666666,10215296.666666666,0.0,129688.88888888888,2026824.888888889,437596.44444444444,31021222.222222224
01-01-2000,2000,Canada,Youth & Adults (15–49),8127726.0,7969359.0,0.0,123204.44444444444,2035332.4444444445,437004.6222222222,30953711.111111112
01-01-2000,2000,Manitoba,Adults (18+),420477.0,437132.0,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,Manitoba,All Ages,568809.0,578504.0,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,Manitoba,Children (0–17),135692.75,129421.0,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,Manitoba,Elderly (90+),1847.0,5066.0,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,Manitoba,Working Age (15–64),371301.3333333333,362651.6666666667,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,Manitoba,Youth & Adults (15–49),295215.0,285028.0,0.0,2830.0,84508.0,19784.0,1144428.0
01-01-2000,2000,New Brunswick,Adults (18+),285793.0,299102.0,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,New Brunswick,All Ages,371144.0,379373.0,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,New Brunswick,Children (0–17),77386.5,72675.5,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,New Brunswick,Elderly (90+),923.0,2879.0,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,New Brunswick,Working Age (15–64),255009.33333333334,252220.33333333334,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,New Brunswick,Youth & Adults (15–49),197745.0,194953.0,0.0,1825.0,44106.0,12176.0,750786.0
01-01-2000,2000,Newfoundland and Labrador,Adults (18+),200556.0,209980.0,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Newfoundland and Labrador,All Ages,260785.0,267181.0,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Newfoundland and Labrador,Children (0–17),53860.0,51188.75,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Newfoundland and Labrador,Elderly (90+),493.0,1284.0,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Newfoundland and Labrador,Working Age (15–64),181217.0,183189.33333333334,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Newfoundland and Labrador,Youth & Adults (15–49),140161.0,142213.0,0.0,690.0,29220.0,8678.0,531774.0
01-01-2000,2000,Northwest Territories,Adults (18+),14368.0,13274.0,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Northwest Territories,All Ages,20957.0,19523.0,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Northwest Territories,Children (0–17),6058.75,5816.0,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Northwest Territories,Elderly (90+),23.0,34.0,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Northwest Territories,Working Age (15–64),14202.0,13053.333333333334,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Northwest Territories,Youth & Adults (15–49),12121.0,11387.0,0.0,25.0,4828.0,314.0,40623.0
01-01-2000,2000,Nova Scotia,Adults (18+),350588.0,374932.0,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nova Scotia,All Ages,457123.0,476698.0,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nova Scotia,Children (0–17),96832.75,92597.5,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nova Scotia,Elderly (90+),1199.0,3615.0,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nova Scotia,Working Age (15–64),310576.3333333333,314014.6666666667,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nova Scotia,Youth & Adults (15–49),239237.0,241168.0,0.0,3075.0,55000.0,15758.0,934594.0
01-01-2000,2000,Nunavut,Adults (18+),8317.0,7429.0,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Nunavut,All Ages,14384.0,13114.0,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Nunavut,Children (0–17),5664.5,5303.0,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Nunavut,Elderly (90+),7.0,5.0,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Nunavut,Working Age (15–64),8490.666666666666,7699.333333333333,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Nunavut,Youth & Adults (15–49),7536.0,6896.0,0.0,0.0,3606.0,260.0,27145.0
01-01-2000,2000,Ontario,Adults (18+),4353192.0,4563420.0,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Ontario,All Ages,5768259.0,5915031.0,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Ontario,Children (0–17),1293730.0,1236681.5,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Ontario,Elderly (90+),11277.0,35676.0,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Ontario,Working Age (15–64),3887167.6666666665,3883469.3333333335,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Ontario,Youth & Adults (15–49),3075227.0,3043631.0,0.0,46120.0,766898.0,162580.0,11576994.0
01-01-2000,2000,Prince Edward Island,Adults (18+),49603.0,53430.0,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Prince Edward Island,All Ages,66666.0,69804.0,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Prince Edward Island,Children (0–17),15517.5,14873.5,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Prince Edward Island,Elderly (90+),214.0,577.0,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Prince Edward Island,Working Age (15–64),43922.666666666664,44866.666666666664,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Prince Edward Island,Youth & Adults (15–49),33756.0,34465.0,0.0,235.0,8646.0,2458.0,136442.0
01-01-2000,2000,Quebec,Adults (18+),2807769.0,2952290.0,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Quebec,All Ages,3626115.0,3730836.0,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Quebec,Children (0–17),746889.75,711086.0,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Quebec,Elderly (90+),6289.0,22450.0,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Quebec,Working Age (15–64),2514139.0,2485759.6666666665,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Quebec,Youth & Adults (15–49),1944696.0,1889905.0,0.0,22770.0,431904.0,106380.0,7340269.0
01-01-2000,2000,Saskatchewan,Adults (18+),365223.0,377941.0,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Saskatchewan,All Ages,501087.0,506478.0,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Saskatchewan,Children (0–17),123341.0,116757.25,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Saskatchewan,Elderly (90+),2021.0,4794.0,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Saskatchewan,Working Age (15–64),317430.3333333333,309886.3333333333,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Saskatchewan,Youth & Adults (15–49),255083.0,246715.0,0.0,2690.0,72870.0,17912.0,1011141.0
01-01-2000,2000,Yukon,Adults (18+),11472.0,10963.0,0.0,45.0,2218.0,312.0,30495.0
01-01-2000,2000,Yukon,All Ages,15581.0,14850.0,0.0,45.0,2218.0,312.0,30495.0
01-01-2000,2000,Yukon,Children (0–17),3715.0,3526.25,0.0,45.0,2218.0,312.0,30495.0
01-01-2000,2000,Yukon,Elderly (90+),15.0,22.0,0.0,45.0,2218.0,312.0,30495.0
01-01-2000,2000,Yukon,Working Age (15–64),11116.333333333334,10633.0,0.0,45.0,2218.0,312.0,30495.0
01-01-2000,2000,Yukon,Youth & Adults (15–49),8828.0,8801.0,0.0,45.0,2218.0,312.0,30495.0
01-01-2001,2001,Alberta,Adults (18+),1152941.0,1141674.0,0.0,10640.0,225662.0,35158.0,3027941.0
01-01-2001,2001,Alberta,All Ages,1545851.0,1512703.0,0.0,10640.0,225662.0,35158.0,3027941.0
01-01-2001,2001,Alberta,Children (0–17),357648.0,338107.0,0.0,10640.0,225662.0,35158.0,3027941.0
01-01-2001,2001,Alberta,Elderly (90+),2838.0,7748.0,0.0,10640.0,225662.0,35158.0,3027941.0
01-01-2001,2001,Alberta,Working Age (15–64),1062231.0,1012887.0,0.0,10640.0,225662.0,35158.0,3027941.0
