,Year,Province,Resident Type,Total PRs,Total TRs,Total Births,Total Deaths
766,2001,Alberta,International Students,0.0,10640.0,0.0,35158.0
767,2001,Alberta,International Students,0.0,10640.0,225662.0,0.0
768,2001,British Columbia,International Students,0.0,41120.0,0.0,56706.0
769,2001,British Columbia,International Students,0.0,41120.0,243272.0,0.0
770,2001,Manitoba,International Students,0.0,3205.0,0.0,19468.0
771,2001,Manitoba,International Students,0.0,3205.0,84010.0,0.0
772,2001,New Brunswick,International Students,0.0,2305.0,0.0,12124.0
773,2001,New Brunswick,International Students,0.0,2305.0,43162.0,0.0
774,2001,Newfoundland and Labrador,International Students,0.0,725.0,0.0,8302.0
775,2001,Newfoundland and Labrador,International Students,0.0,725.0,28302.0,0.0
776,2001,Northwest Territories,International Students,0.0,30.0,0.0,326.0
777,2001,Northwest Territories,International Students,0.0,30.0,3714.0,0.0
778,2001,Nova Scotia,International Students,0.0,3685.0,0.0,15758.0
779,2001,Nova Scotia,International Students,0.0,3685.0,53718.0,0.0
780,2001,Nunavut,International Students,0.0,0.0,0.0,246.0
781,2001,Nunavut,International Students,0.0,0.0,4216.0,0.0
782,2001,Ontario,International Students,0.0,55765.0,0.0,162428.0
783,2001,Ontario,International Students,0.0,55765.0,793472.0,0.0
784,2001,Prince Edward Island,International Students,0.0,255.0,0.0,2320.0
785,2001,Prince Edward Island,International Students,0.0,255.0,8272.0,0.0
786,2001,Province / Territory not stated,International Students,0.0,0.0,,
787,2001,Quebec,International Students,0.0,25090.0,0.0,108388.0
788,2001,Quebec,International Students,0.0,25090.0,442004.0,0.0
789,2001,Saskatchewan,International Students,0.0,3055.0,0.0,17480.0
790,2001,Saskatchewan,International Students,0.0,3055.0,73682.0,0.0
791,2001,Yukon,International Students,0.0,25.0,0.0,268.0
792,2001,Yukon,International Students,0.0,25.0,2070.0,0.0
793,2002,Alberta,International Students,0.0,11065.0,0.0,36468.0
794,2002,Alberta,International Students,0.0,11065.0,232118.0,0.0
795,2002,British Columbia,International Students,0.0,44250.0,0.0,57766.0
796,2002,British Columbia,International Students,0.0,44250.0,240180.0,0.0
797,2002,Manitoba,International Students,0.0,3715.0,0.0,19698.0
798,2002,Manitoba,International Students,0.0,3715.0,83306.0,0.0
799,2002,New Brunswick,International Students,0.0,2775.0,0.0,12192.0
800,2002,New Brunswick,International Students,0.0,2775.0,42268.0,0.0
801,2002,Newfoundland and Labrador,International Students,0.0,785.0,0.0,8366.0
802,2002,Newfoundland and Labrador,International Students,0.0,785.0,27856.0,0.0
803,2002,Northwest Territories,International Students,0.0,30.0,0.0,338.0
804,2002,Northwest Territories,International Students,0.0,30.0,3874.0,0.0
805,2002,Nova Scotia,International Students,0.0,4400.0,0.0,15994.0
806,2002,Nova Scotia,International Students,0.0,4400.0,52344.0,0.0
807,2002,Nunavut,International Students,0.0,5.0,0.0,254.0
808,2002,Nunavut,International Students,0.0,5.0,4312.0,0.0
809,2002,Ontario,International Students,0.0,62555.0,0.0,164468.0
810,2002,Ontario,International Students,0.0,62555.0,775356.0,0.0
811,2002,Prince Edward Island,International Students,0.0,260.0,0.0,2472.0
812,2002,Prince Edward Island,International Students,0.0,260.0,7968.0,0.0
813,2002,Province / Territory not stated,International Students,0.0,0.0,,
814,2002,Quebec,International Students,0.0,24910.0,0.0,111068.0
815,2002,Quebec,International Students,0.0,24910.0,433270.0,0.0
816,2002,Saskatchewan,International Students,0.0,3270.0,0.0,17812.0
817,2002,Saskatchewan,International Students,0.0,3270.0,70576.0,0.0
818,2002,Yukon,International Students,0.0,50.0,0.0,294.0
819,2002,Yukon,International Students,0.0,50.0,2034.0,0.0
820,2003,Alberta,International Students,0.0,11580.0,0.0,37170.0
821,2003,Alberta,International Students,0.0,11580.0,241710.0,0.0
822,2003,British Columbia,International Students,0.0,46405.0,0.0,58640.0
823,2003,British Columbia,International Students,0.0,46405.0,242814.0,0.0
824,2003,Manitoba,International Students,0.0,4250.0,0.0,19734.0
825,2003,Manitoba,International Students,0.0,4250.0,83580.0,0.0
826,2003,New Brunswick,International Students,0.0,3025.0,0.0,12514.0
827,2003,New Brunswick,International Students,0.0,3025.0,42696.0,0.0
828,2003,Newfoundland and Labrador,International Students,0.0,895.0,0.0,8562.0
829,2003,Newfoundland and Labrador,International Students,0.0,895.0,27744.0,0.0
830,2003,Northwest Territories,International Students,0.0,55.0,0.0,404.0
831,2003,Northwest Territories,International Students,0.0,55.0,4244.0,0.0
832,2003,Nova Scotia,International Students,0.0,5095.0,0.0,16128.0
833,2003,Nova Scotia,International Students,0.0,5095.0,52058.0,0.0
834,2003,Nunavut,International Students,0.0,5.0,0.0,268.0
835,2003,Nunavut,International Students,0.0,5.0,4484.0,0.0
836,2003,Ontario,International Students,0.0,64085.0,0.0,168414.0
837,2003,Ontario,International Students,0.0,64085.0,790054.0,0.0
838,2003,Prince Edward Island,International Students,0.0,285.0,0.0,2366.0
839,2003,Prince Edward Island,International Students,0.0,285.0,8494.0,0.0
840,2003,Province / Territory not stated,International Students,0.0,0.0,,
841,2003,Quebec,International Students,0.0,25200.0,0.0,109854.0
842,2003,Quebec,International Students,0.0,25200.0,441770.0,0.0
843,2003,Saskatchewan,International Students,0.0,3520.0,0.0,18014.0
844,2003,Saskatchewan,International Students,0.0,3520.0,72228.0,0.0
845,2003,Yukon,International Students,0.0,30.0,0.0,266.0
846,2003,Yukon,International Students,0.0,30.0,2004.0,0.0
847,2004,Alberta,International Students,0.0,11755.0,0.0,37350.0
848,2004,Alberta,International Students,0.0,11755.0,244572.0,0.0
849,2004,British Columbia,International Students,0.0,47505.0,0.0,59846.0
850,2004,British Columbia,International Students,0.0,47505.0,242794.0,0.0
851,2004,Manitoba,International Students,0.0,4710.0,0.0,19806.0
852,2004,Manitoba,International Students,0.0,4710.0,82882.0,0.0
853,2004,New Brunswick,International Students,0.0,3200.0,0.0,12494.0
854,2004,New Brunswick,International Students,0.0,3200.0,41780.0,0.0
855,2004,Newfoundland and Labrador,International Students,0.0,910.0,0.0,8616.0
856,2004,Newfoundland and Labrador,International Students,0.0,910.0,26910.0,0.0
857,2004,Northwest Territories,International Students,0.0,50.0,0.0,306.0
858,2004,Northwest Territories,International Students,0.0,50.0,4230.0,0.0
859,2004,Nova Scotia,International Students,0.0,5430.0,0.0,16482.0
860,2004,Nova Scotia,International Students,0.0,5430.0,52970.0,0.0
861,2004,Nunavut,International Students,0.0,10.0,0.0,242.0
862,2004,Nunavut,International Students,0.0,10.0,4594.0,0.0
863,2004,Ontario,International Students,0.0,65465.0,0.0,166284.0
864,2004,Ontario,International Students,0.0,65465.0,803188.0,0.0
865,2004,Prince Edward Island,International Students,0.0,315.0,0.0,2446.0
866,2004,Prince Edward Island,International Students,0.0,315.0,8344.0,0.0
867,2004,Province / Territory not stated,International Students,0.0,0.0,,
868,2004,Quebec,International Students,0.0,25595.0,0.0,111248.0
869,2004,Quebec,International Students,0.0,25595.0,442190.0,0.0
870,2004,Saskatchewan,International Students,0.0,3560.0,0.0,17688.0
871,2004,Saskatchewan,International Students,0.0,3560.0,71896.0,0.0
872,2004,Yukon,International Students,0.0,35.0,0.0,332.0
873,2004,Yukon,International Students,0.0,35.0,2180.0,0.0
874,2005,Alberta,International Students,0.0,12200.0,0.0,38576.0
875,2005,Alberta,International Students,0.0,12200.0,252600.0,0.0
876,2005,British Columbia,International Students,0.0,49180.0,0.0,60454.0
877,2005,British Columbia,International Students,0.0,49180.0,244862.0,0.0
878,2005,Manitoba,International Students,0.0,4950.0,0.0,19712.0
879,2005,Manitoba,International Students,0.0,4950.0,84796.0,0.0
880,2005,New Brunswick,International Students,0.0,3225.0,0.0,12350.0
881,2005,New Brunswick,International Students,0.0,3225.0,41362.0,0.0
882,2005,Newfoundland and Labrador,International Students,0.0,1075.0,0.0,8972.0
883,2005,Newfoundland and Labrador,International Students,0.0,1075.0,27006.0,0.0
884,2005,Northwest Territories,International Students,0.0,60.0,0.0,296.0
885,2005,Northwest Territories,International Students,0.0,60.0,4360.0,0.0
886,2005,Nova Scotia,International Students,0.0,5425.0,0.0,16546.0
887,2005,Nova Scotia,International Students,0.0,5425.0,51838.0,0.0
888,2005,Nunavut,International Students,0.0,5.0,0.0,230.0
889,2005,Nunavut,International Students,0.0,5.0,4336.0,0.0
890,2005,Ontario,International Students,0.0,64605.0,0.0,171182.0
891,2005,Ontario,International Students,0.0,64605.0,817466.0,0.0
892,2005,Prince Edward Island,International Students,0.0,345.0,0.0,2236.0
893,2005,Prince Edward Island,International Students,0.0,345.0,8036.0,0.0
894,2005,Province / Territory not stated,International Students,0.0,0.0,,
895,2005,Quebec,International Students,0.0,25605.0,0.0,111574.0
896,2005,Quebec,International Students,0.0,25605.0,457700.0,0.0
897,2005,Saskatchewan,International Students,0.0,3690.0,0.0,17700.0
898,2005,Saskatchewan,International Students,0.0,3690.0,71812.0,0.0
899,2005,Yukon,International Students,0.0,30.0,0.0,328.0
900,2005,Yukon,International Students,0.0,30.0,1926.0,0.0
901,2006,Alberta,International Students,0.0,12380.0,0.0,39080.0
902,2006,Alberta,International Students,0.0,12380.0,271360.0,0.0
903,2006,British Columbia,International Students,0.0,50750.0,0.0,61376.0
904,2006,British Columbia,International Students,0.0,50750.0,250330.0,0.0
905,2006,Manitoba,International Students,0.0,4990.0,0.0,19548.0
906,2006,Manitoba,International Students,0.0,4990.0,87374.0,0.0
907,2006,New Brunswick,International Students,0.0,3120.0,0.0,12020.0
908,2006,New Brunswick,International Students,0.0,3120.0,42172.0,0.0
909,2006,Newfoundland and Labrador,International Students,0.0,1210.0,0.0,8986.0
910,2006,Newfoundland and Labrador,International Students,0.0,1210.0,27216.0,0.0
911,2006,Northwest Territories,International Students,0.0,50.0,0.0,364.0
912,2006,Northwest Territories,International Students,0.0,50.0,4334.0,0.0
913,2006,Nova Scotia,International Students,0.0,5380.0,0.0,16176.0
914,2006,Nova Scotia,International Students,0.0,5380.0,51374.0,0.0
915,2006,Nunavut,International Students,0.0,0.0,0.0,258.0
916,2006,Nunavut,International Students,0.0,0.0,4633.0,0.0
917,2006,Ontario,International Students,0.0,64405.0,0.0,169048.0
918,2006,Ontario,International Students,0.0,64405.0,828464.0,0.0
919,2006,Prince Edward Island,International Students,0.0,390.0,0.0,2344.0
920,2006,Prince Edward Island,International Students,0.0,390.0,8474.0,0.0
921,2006,Province / Territory not stated,International Students,0.0,0.0,,
922,2006,Quebec,International Students,0.0,26225.0,0.0,108480.0
923,2006,Quebec,International Students,0.0,26225.0,491218.0,0.0
924,2006,Saskatchewan,International Students,0.0,3355.0,0.0,18108.0
925,2006,Saskatchewan,International Students,0.0,3355.0,73742.0,0.0
926,2006,Yukon,International Students,0.0,25.0,0.0,356.0
927,2006,Yukon,International Students,0.0,25.0,2182.0,0.0
928,2007,Alberta,International Students,0.0,13110.0,0.0,40404.0
929,2007,Alberta,International Students,0.0,13110.0,294070.0,0.0
930,2007,British Columbia,International Students,0.0,53070.0,0.0,62616.0
931,2007,British Columbia,International Students,0.0,53070.0,261738.0,0.0
932,2007,Manitoba,International Students,0.0,5065.0,0.0,19916.0
933,2007,Manitoba,International Students,0.0,5065.0,91688.0,0.0
934,2007,New Brunswick,International Students,0.0,3195.0,0.0,12648.0
935,2007,New Brunswick,International Students,0.0,3195.0,42880.0,0.0
936,2007,Newfoundland and Labrador,International Students,0.0,1415.0,0.0,9010.0
937,2007,Newfoundland and Labrador,International Students,0.0,1415.0,27302.0,0.0
938,2007,Northwest Territories,International Students,0.0,45.0,0.0,348.0
939,2007,Northwest Territories,International Students,0.0,45.0,4506.0,0.0
940,2007,Nova Scotia,International Students,0.0,5400.0,0.0,16706.0
941,2007,Nova Scotia,International Students,0.0,5400.0,53680.0,0.0
942,2007,Nunavut,International Students,0.0,0.0,0.0,258.0
943,2007,Nunavut,International Students,0.0,0.0,4864.0,0.0
944,2007,Ontario,International Students,0.0,66360.0,0.0,174680.0
945,2007,Ontario,International Students,0.0,66360.0,839958.0,0.0
946,2007,Prince Edward Island,International Students,0.0,470.0,0.0,2294.0
947,2007,Prince Edward Island,International Students,0.0,470.0,8328.0,0.0
948,2007,Province / Territory not stated,International Students,0.0,0.0,,
949,2007,Quebec,International Students,0.0,27575.0,0.0,113042.0
950,2007,Quebec,International Students,0.0,27575.0,506472.0,0.0
951,2007,Saskatchewan,International Students,0.0,3325.0,0.0,18124.0
952,2007,Saskatchewan,International Students,0.0,3325.0,79486.0,0.0
953,2007,Yukon,International Students,0.0,35.0,0.0,384.0
954,2007,Yukon,International Students,0.0,35.0,2130.0,0.0
955,2008,Alberta,International Students,0.0,13775.0,0.0,42158.0
956,2008,Alberta,International Students,0.0,13775.0,305064.0,0.0
957,2008,British Columbia,International Students,0.0,55120.0,0.0,64190.0
958,2008,British Columbia,International Students,0.0,55120.0,265476.0,0.0
959,2008,Manitoba,International Students,0.0,4735.0,0.0,20146.0
960,2008,Manitoba,International Students,0.0,4735.0,92980.0,0.0
961,2008,New Brunswick,International Students,0.0,3210.0,0.0,12900.0
962,2008,New Brunswick,International Students,0.0,3210.0,44426.0,0.0
963,2008,Newfoundland and Labrador,International Students,0.0,1485.0,0.0,9078.0
964,2008,Newfoundland and Labrador,International Students,0.0,1485.0,29346.0,0.0
965,2008,Northwest Territories,International Students,0.0,40.0,0.0,402.0
966,2008,Northwest Territories,International Students,0.0,40.0,4348.0,0.0
967,2008,Nova Scotia,International Students,0.0,5745.0,0.0,16440.0
968,2008,Nova Scotia,International Students,0.0,5745.0,55434.0,0.0
969,2008,Nunavut,International Students,0.0,0.0,0.0,294.0
970,2008,Nunavut,International Students,0.0,0.0,4894.0,0.0
971,2008,Ontario,International Students,0.0,67690.0,0.0,176082.0
972,2008,Ontario,International Students,0.0,67690.0,855802.0,0.0
973,2008,Prince Edward Island,International Students,0.0,520.0,0.0,2402.0
974,2008,Prince Edward Island,International Students,0.0,520.0,8892.0,0.0
975,2008,Province / Territory not stated,International Students,0.0,0.0,,
976,2008,Quebec,International Students,0.0,28270.0,0.0,114212.0
977,2008,Quebec,International Students,0.0,28270.0,533502.0,0.0
978,2008,Saskatchewan,International Students,0.0,3470.0,0.0,18486.0
979,2008,Saskatchewan,International Students,0.0,3470.0,82390.0,0.0
980,2008,Yukon,International Students,0.0,40.0,0.0,396.0
981,2008,Yukon,International Students,0.0,40.0,2238.0,0.0
982,2009,Alberta,International Students,0.0,15090.0,0.0,41974.0
983,2009,Alberta,International Students,0.0,15090.0,310296.0,0.0
984,2009,British Columbia,International Students,0.0,60035.0,0.0,62880.0
985,2009,British Columbia,International Students,0.0,60035.0,269784.0,0.0
986,2009,Manitoba,International Students,0.0,5090.0,0.0,19944.0
987,2009,Manitoba,International Students,0.0,5090.0,95710.0,0.0
988,2009,New Brunswick,International Students,0.0,3260.0,0.0,12732.0
989,2009,New Brunswick,International Students,0.0,3260.0,44344.0,0.0
990,2009,Newfoundland and Labrador,International Students,0.0,1485.0,0.0,8782.0
991,2009,Newfoundland and Labrador,International Students,0.0,1485.0,29478.0,0.0
992,2009,Northwest Territories,International Students,0.0,25.0,0.0,372.0
993,2009,Northwest Territories,International Students,0.0,25.0,4294.0,0.0
994,2009,Nova Scotia,International Students,0.0,6410.0,0.0,16454.0
995,2009,Nova Scotia,International Students,0.0,6410.0,54228.0,0.0
996,2009,Nunavut,International Students,0.0,0.0,0.0,324.0
997,2009,Nunavut,International Students,0.0,0.0,5296.0,0.0
998,2009,Ontario,International Students,0.0,76855.0,0.0,176936.0
999,2009,Ontario,International Students,0.0,76855.0,854794.0,0.0
1000,2009,Prince Edward Island,International Students,0.0,630.0,0.0,2536.0
1001,2009,Prince Edward Island,International Students,0.0,630.0,8736.0,0.0
1002,2009,Province / Territory not stated,International Students,0.0,0.0,,
1003,2009,Quebec,International Students,0.0,31315.0,0.0,115538.0
1004,2009,Quebec,International Students,0.0,31315.0,536850.0,0.0
1005,2009,Saskatchewan,International Students,0.0,3730.0,0.0,17944.0
1006,2009,Saskatchewan,International Students,0.0,3730.0,85706.0,0.0
1007,2009,Yukon,International Students,0.0,35.0,0.0,402.0
1008,2009,Yukon,International Students,0.0,35.0,2294.0,0.0
1009,2010,Alberta,International Students,0.0,15400.0,0.0,41510.0
1010,2010,Alberta,International Students,0.0,15400.0,305020.0,0.0
1011,2010,British Columbia,International Students,0.0,65135.0,0.0,62648.0
1012,2010,British Columbia,International Students,0.0,65135.0,262682.0,0.0
1013,2010,Manitoba,International Students,0.0,5250.0,0.0,19970.0
1014,2010,Manitoba,International Students,0.0,5250.0,94678.0,0.0
1015,2010,New Brunswick,International Students,0.0,3465.0,0.0,12624.0
1016,2010,New Brunswick,International Students,0.0,3465.0,44122.0,0.0
1017,2010,Newfoundland and Labrador,International Students,0.0,1620.0,0.0,8962.0
1018,2010,Newfoundland and Labrador,International Students,0.0,1620.0,29370.0,0.0
1019,2010,Northwest Territories,International Students,0.0,20.0,0.0,368.0
1020,2010,Northwest Territories,International Students,0.0,20.0,4212.0,0.0
1021,2010,Nova Scotia,International Students,0.0,7655.0,0.0,16590.0
1022,2010,Nova Scotia,International Students,0.0,7655.0,53294.0,0.0
1023,2010,Nunavut,International Students,0.0,0.0,0.0,264.0
1024,2010,Nunavut,International Students,0.0,0.0,5056.0,0.0
1025,2010,Ontario,International Students,0.0,89180.0,0.0,178564.0
1026,2010,Ontario,International Students,0.0,89180.0,845008.0,0.0
1027,2010,Prince Edward Island,International Students,0.0,685.0,0.0,2232.0
1028,2010,Prince Edward Island,International Students,0.0,685.0,8428.0,0.0
1029,2010,Province / Territory not stated,International Students,0.0,0.0,,
1030,2010,Quebec,International Students,0.0,32955.0,0.0,117612.0
1031,2010,Quebec,International Students,0.0,32955.0,530396.0,0.0
1032,2010,Saskatchewan,International Students,0.0,3860.0,0.0,18410.0
1033,2010,Saskatchewan,International Students,0.0,3860.0,85746.0,0.0
1034,2010,Yukon,International Students,0.0,25.0,0.0,396.0
1035,2010,Yukon,International Students,0.0,25.0,2290.0,0.0
1036,2011,Alberta,International Students,0.0,17735.0,0.0,42484.0
1037,2011,Alberta,International Students,0.0,17735.0,306230.0,0.0
1038,2011,British Columbia,International Students,0.0,67050.0,0.0,63932.0
1039,2011,British Columbia,International Students,0.0,67050.0,264582.0,0.0
1040,2011,Manitoba,International Students,0.0,6480.0,0.0,20500.0
1041,2011,Manitoba,International Students,0.0,6480.0,93746.0,0.0
1042,2011,New Brunswick,International Students,0.0,3780.0,0.0,12822.0
1043,2011,New Brunswick,International Students,0.0,3780.0,42754.0,0.0
1044,2011,Newfoundland and Labrador,International Students,0.0,1915.0,0.0,9054.0
1045,2011,Newfoundland and Labrador,International Students,0.0,1915.0,26854.0,0.0
1046,2011,Northwest Territories,International Students,0.0,25.0,0.0,376.0
1047,2011,Northwest Territories,International Students,0.0,25.0,4158.0,0.0
1048,2011,Nova Scotia,International Students,0.0,8860.0,0.0,17066.0
1049,2011,Nova Scotia,International Students,0.0,8860.0,53306.0,0.0
1050,2011,Nunavut,International Students,0.0,0.0,0.0,342.0
1051,2011,Nunavut,International Students,0.0,0.0,5008.0,0.0
1052,2011,Ontario,International Students,0.0,101765.0,0.0,179952.0
1053,2011,Ontario,International Students,0.0,101765.0,846988.0,0.0
1054,2011,Prince Edward Island,International Students,0.0,780.0,0.0,2506.0
1055,2011,Prince Edward Island,International Students,0.0,780.0,8634.0,0.0
1056,2011,Province / Territory not stated,International Students,0.0,0.0,,
1057,2011,Quebec,International Students,0.0,35370.0,0.0,119078.0
1058,2011,Quebec,International Students,0.0,35370.0,528864.0,0.0
1059,2011,Saskatchewan,International Students,0.0,4635.0,0.0,18524.0
1060,2011,Saskatchewan,International Students,0.0,4635.0,85832.0,0.0
1061,2011,Yukon,International Students,0.0,45.0,0.0,386.0
1062,2011,Yukon,International Students,0.0,45.0,2580.0,0.0
1063,2012,Alberta,International Students,0.0,19305.0,0.0,44002.0
1064,2012,Alberta,International Students,0.0,19305.0,315728.0,0.0
1065,2012,British Columbia,International Students,0.0,70140.0,0.0,65048.0
1066,2012,British Columbia,International Students,0.0,70140.0,264136.0,0.0
1067,2012,Manitoba,International Students,0.0,7955.0,0.0,20124.0
1068,2012,Manitoba,International Students,0.0,7955.0,98148.0,0.0
1069,2012,New Brunswick,International Students,0.0,4115.0,0.0,12886.0
1070,2012,New Brunswick,International Students,0.0,4115.0,42336.0,0.0
1071,2012,Newfoundland and Labrador,International Students,0.0,2300.0,0.0,9270.0
1072,2012,Newfoundland and Labrador,International Students,0.0,2300.0,26288.0,0.0
1073,2012,Northwest Territories,International Students,0.0,30.0,0.0,400.0
1074,2012,Northwest Territories,International Students,0.0,30.0,4092.0,0.0
1075,2012,Nova Scotia,International Students,0.0,10250.0,0.0,16830.0
1076,2012,Nova Scotia,International Students,0.0,10250.0,52706.0,0.0
1077,2012,Nunavut,International Students,0.0,0.0,0.0,322.0
1078,2012,Nunavut,International Students,0.0,0.0,5126.0,0.0
1079,2012,Ontario,International Students,0.0,114335.0,0.0,181480.0
1080,2012,Ontario,International Students,0.0,114335.0,854428.0,0.0
1081,2012,Prince Edward Island,International Students,0.0,880.0,0.0,2462.0
1082,2012,Prince Edward Island,International Students,0.0,880.0,7890.0,0.0
1083,2012,Province / Territory not stated,International Students,0.0,0.0,,
1084,2012,Quebec,International Students,0.0,39845.0,0.0,121548.0
1085,2012,Quebec,International Students,0.0,39845.0,533200.0,0.0
1086,2012,Saskatchewan,International Students,0.0,5480.0,0.0,18408.0
1087,2012,Saskatchewan,International Students,0.0,5480.0,89056.0,0.0
1088,2012,Yukon,International Students,0.0,50.0,0.0,412.0
1089,2012,Yukon,International Students,0.0,50.0,2610.0,0.0
1090,2013,Alberta,International Students,0.0,21840.0,0.0,45688.0
1091,2013,Alberta,International Students,0.0,21840.0,320362.0,0.0
1092,2013,British Columbia,International Students,0.0,74065.0,0.0,66400.0
1093,2013,British Columbia,International Students,0.0,74065.0,262522.0,0.0
1094,2013,Manitoba,International Students,0.0,9470.0,0.0,20190.0
1095,2013,Manitoba,International Students,0.0,9470.0,98798.0,0.0
1096,2013,New Brunswick,International Students,0.0,4575.0,0.0,13254.0
1097,2013,New Brunswick,International Students,0.0,4575.0,41736.0,0.0
1098,2013,Newfoundland and Labrador,International Students,0.0,2485.0,0.0,9674.0
1099,2013,Newfoundland and Labrador,International Students,0.0,2485.0,27214.0,0.0
1100,2013,Northwest Territories,International Students,0.0,35.0,0.0,398.0
1101,2013,Northwest Territories,International Students,0.0,35.0,3984.0,0.0
1102,2013,Nova Scotia,International Students,0.0,10885.0,0.0,17756.0
1103,2013,Nova Scotia,International Students,0.0,10885.0,50644.0,0.0
1104,2013,Nunavut,International Students,0.0,5.0,0.0,388.0
1105,2013,Nunavut,International Students,0.0,5.0,5554.0,0.0
1106,2013,Ontario,International Students,0.0,127540.0,0.0,186686.0
1107,2013,Ontario,International Students,0.0,127540.0,841240.0,0.0
1108,2013,Prince Edward Island,International Students,0.0,1035.0,0.0,2568.0
1109,2013,Prince Edward Island,International Students,0.0,1035.0,8452.0,0.0
1110,2013,Province / Territory not stated,International Students,0.0,0.0,,
1111,2013,Quebec,International Students,0.0,43180.0,0.0,122578.0
1112,2013,Quebec,International Students,0.0,43180.0,532780.0,0.0
1113,2013,Saskatchewan,International Students,0.0,6385.0,0.0,18666.0
1114,2013,Saskatchewan,International Students,0.0,6385.0,88732.0,0.0
1115,2013,Yukon,International Students,0.0,30.0,0.0,430.0
1116,2013,Yukon,International Students,0.0,30.0,2376.0,0.0
1117,2014,Alberta,International Students,0.0,23155.0,0.0,46720.0
1118,2014,Alberta,International Students,0.0,23155.0,334806.0,0.0
1119,2014,British Columbia,International Students,0.0,80880.0,0.0,67582.0
1120,2014,British Columbia,International Students,0.0,80880.0,266092.0,0.0
1121,2014,Manitoba,International Students,0.0,10815.0,0.0,21418.0
1122,2014,Manitoba,International Students,0.0,10815.0,99358.0,0.0
1123,2014,New Brunswick,International Students,0.0,4705.0,0.0,13644.0
1124,2014,New Brunswick,International Students,0.0,4705.0,41878.0,0.0
1125,2014,Newfoundland and Labrador,International Students,0.0,2740.0,0.0,9972.0
1126,2014,Newfoundland and Labrador,International Students,0.0,2740.0,27430.0,0.0
1127,2014,Northwest Territories,International Students,0.0,30.0,0.0,426.0
1128,2014,Northwest Territories,International Students,0.0,30.0,3996.0,0.0
1129,2014,Nova Scotia,International Students,0.0,11170.0,0.0,17492.0
1130,2014,Nova Scotia,International Students,0.0,11170.0,51678.0,0.0
1131,2014,Nunavut,International Students,0.0,5.0,0.0,350.0
1132,2014,Nunavut,International Students,0.0,5.0,5410.0,0.0
1133,2014,Ontario,International Students,0.0,139890.0,0.0,191878.0
1134,2014,Ontario,International Students,0.0,139890.0,843246.0,0.0
1135,2014,Prince Edward Island,International Students,0.0,1290.0,0.0,2572.0
1136,2014,Prince Edward Island,International Students,0.0,1290.0,8524.0,0.0
1137,2014,Province / Territory not stated,International Students,0.0,0.0,,
1138,2014,Quebec,International Students,0.0,48520.0,0.0,126390.0
1139,2014,Quebec,International Students,0.0,48520.0,527930.0,0.0
1140,2014,Saskatchewan,International Students,0.0,6840.0,0.0,18786.0
1141,2014,Saskatchewan,International Students,0.0,6840.0,93262.0,0.0
1142,2014,Yukon,International Students,0.0,45.0,0.0,412.0
1143,2014,Yukon,International Students,0.0,45.0,2432.0,0.0
1144,2015,Province / Territory not stated,International Students,0.0,35.0,,
1145,2016,Province / Territory not stated,International Students,0.0,135.0,,
1146,2017,Province / Territory not stated,International Students,0.0,135.0,,
1147,2018,Province / Territory not stated,International Students,0.0,970.0,,
1148,2019,Province / Territory not stated,International Students,0.0,2225.0,,
1149,2020,Province / Territory not stated,International Students,0.0,1715.0,,
1150,2021,Province / Territory not stated,International Students,0.0,4125.0,,
1151,2022,Province / Territory not stated,International Students,0.0,10095.0,,
1152,2023,Province / Territory not stated,International Students,0.0,16345.0,,
1153,1991,Alberta,,,,0.0,28902.0
1154,1991,Alberta,,,,256630.0,0.0
1155,1991,British Columbia,,,,0.0,47954.0
1156,1991,British Columbia,,,,273628.0,0.0
1157,1991,Manitoba,,,,0.0,17886.0
1158,1991,Manitoba,,,,103642.0,0.0
1159,1991,New Brunswick,,,,0.0,10938.0
1160,1991,New Brunswick,,,,56978.0,0.0
1161,1991,Newfoundland and Labrador,,,,0.0,7596.0
1162,1991,Newfoundland and Labrador,,,,42968.0,0.0
1163,1991,Northwest Territories including Nunavut,,,,0.0,474.0
1164,1991,Northwest Territories including Nunavut,,,,9812.0,0.0
1165,1991,Nova Scotia,,,,0.0,14510.0
1166,1991,Nova Scotia,,,,72112.0,0.0
1167,1991,Ontario,,,,0.0,145834.0
1168,1991,Ontario,,,,909316.0,0.0
1169,1991,Prince Edward Island,,,,0.0,2376.0
1170,1991,Prince Edward Island,,,,11296.0,0.0
1171,1991,Quebec,,,,0.0,98242.0
1172,1991,Quebec,,,,581654.0,0.0
1173,1991,Saskatchewan,,,,0.0,16196.0
1174,1991,Saskatchewan,,,,91862.0,0.0
1175,1991,Unknown province or territory,,,,0.0,0.0
1176,1991,Unknown province or territory of residence,,,,0.0,2.0
1177,1991,Yukon,,,,0.0,228.0
1178,1991,Yukon,,,,3406.0,0.0
1179,1992,Alberta,,,,0.0,29358.0
1180,1992,Alberta,,,,252156.0,0.0
1181,1992,British Columbia,,,,0.0,49230.0
1182,1992,British Columbia,,,,276856.0,0.0
1183,1992,Manitoba,,,,0.0,17960.0
1184,1992,Manitoba,,,,99530.0,0.0
1185,1992,New Brunswick,,,,0.0,11218.0
1186,1992,New Brunswick,,,,56320.0,0.0
1187,1992,Newfoundland and Labrador,,,,0.0,7596.0
1188,1992,Newfoundland and Labrador,,,,41496.0,0.0
1189,1992,Northwest Territories including Nunavut,,,,0.0,512.0
