Year,Province,Metric,Value
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,0.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2016,Yukon,Total Births,2640.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2017,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2018,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2019,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2020,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2021,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2022,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,0.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2023,Yukon,Total Births,2370.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
2024,Yukon,Total Births,0.0
1991,Alberta,Total Deaths,28902.0
1991,Alberta,Total Deaths,28902.0
1991,Alberta,Total Deaths,28902.0
1991,Alberta,Total Deaths,28902.0
1991,Alberta,Total Deaths,0.0
1991,Alberta,Total Deaths,0.0
1991,Alberta,Total Deaths,0.0
1991,Alberta,Total Deaths,0.0
1992,Alberta,Total Deaths,29358.0
1992,Alberta,Total Deaths,29358.0
1992,Alberta,Total Deaths,29358.0
1992,Alberta,Total Deaths,29358.0
1992,Alberta,Total Deaths,0.0
1992,Alberta,Total Deaths,0.0
1992,Alberta,Total Deaths,0.0
1992,Alberta,Total Deaths,0.0
1993,Alberta,Total Deaths,30676.0
1993,Alberta,Total Deaths,30676.0
1993,Alberta,Total Deaths,30676.0
1993,Alberta,Total Deaths,30676.0
1993,Alberta,Total Deaths,0.0
1993,Alberta,Total Deaths,0.0
1993,Alberta,Total Deaths,0.0
1993,Alberta,Total Deaths,0.0
1994,Alberta,Total Deaths,31226.0
1994,Alberta,Total Deaths,31226.0
1994,Alberta,Total Deaths,31226.0
1994,Alberta,Total Deaths,31226.0
1994,Alberta,Total Deaths,0.0
1994,Alberta,Total Deaths,0.0
1994,Alberta,Total Deaths,0.0
1994,Alberta,Total Deaths,0.0
1995,Alberta,Total Deaths,31790.0
1995,Alberta,Total Deaths,31790.0
1995,Alberta,Total Deaths,31790.0
1995,Alberta,Total Deaths,31790.0
1995,Alberta,Total Deaths,0.0
1995,Alberta,Total Deaths,0.0
1995,Alberta,Total Deaths,0.0
1995,Alberta,Total Deaths,0.0
1996,Alberta,Total Deaths,32782.0
1996,Alberta,Total Deaths,32782.0
1996,Alberta,Total Deaths,32782.0
1996,Alberta,Total Deaths,32782.0
1996,Alberta,Total Deaths,0.0
1996,Alberta,Total Deaths,0.0
1996,Alberta,Total Deaths,0.0
1996,Alberta,Total Deaths,0.0
1997,Alberta,Total Deaths,32904.0
1997,Alberta,Total Deaths,32904.0
1997,Alberta,Total Deaths,32904.0
1997,Alberta,Total Deaths,32904.0
1997,Alberta,Total Deaths,0.0
1997,Alberta,Total Deaths,0.0
1997,Alberta,Total Deaths,0.0
1997,Alberta,Total Deaths,0.0
1998,Alberta,Total Deaths,33590.0
1998,Alberta,Total Deaths,33590.0
1998,Alberta,Total Deaths,33590.0
1998,Alberta,Total Deaths,33590.0
1998,Alberta,Total Deaths,0.0
1998,Alberta,Total Deaths,0.0
1998,Alberta,Total Deaths,0.0
1998,Alberta,Total Deaths,0.0
1999,Alberta,Total Deaths,34412.0
1999,Alberta,Total Deaths,34412.0
1999,Alberta,Total Deaths,34412.0
1999,Alberta,Total Deaths,34412.0
1999,Alberta,Total Deaths,0.0
1999,Alberta,Total Deaths,0.0
1999,Alberta,Total Deaths,0.0
1999,Alberta,Total Deaths,0.0
2000,Alberta,Total Deaths,34546.0
2000,Alberta,Total Deaths,34546.0
2000,Alberta,Total Deaths,34546.0
2000,Alberta,Total Deaths,34546.0
2000,Alberta,Total Deaths,0.0
2000,Alberta,Total Deaths,0.0
2000,Alberta,Total Deaths,0.0
2000,Alberta,Total Deaths,0.0
2001,Alberta,Total Deaths,35158.0
2001,Alberta,Total Deaths,35158.0
2001,Alberta,Total Deaths,35158.0
2001,Alberta,Total Deaths,35158.0
2001,Alberta,Total Deaths,0.0
2001,Alberta,Total Deaths,0.0
2001,Alberta,Total Deaths,0.0
2001,Alberta,Total Deaths,0.0
2002,Alberta,Total Deaths,36468.0
2002,Alberta,Total Deaths,36468.0
2002,Alberta,Total Deaths,36468.0
2002,Alberta,Total Deaths,36468.0
2002,Alberta,Total Deaths,0.0
2002,Alberta,Total Deaths,0.0
2002,Alberta,Total Deaths,0.0
2002,Alberta,Total Deaths,0.0
2003,Alberta,Total Deaths,37170.0
2003,Alberta,Total Deaths,37170.0
2003,Alberta,Total Deaths,37170.0
2003,Alberta,Total Deaths,37170.0
2003,Alberta,Total Deaths,0.0
2003,Alberta,Total Deaths,0.0
2003,Alberta,Total Deaths,0.0
2003,Alberta,Total Deaths,0.0
2004,Alberta,Total Deaths,37350.0
2004,Alberta,Total Deaths,37350.0
2004,Alberta,Total Deaths,37350.0
2004,Alberta,Total Deaths,37350.0
2004,Alberta,Total Deaths,0.0
2004,Alberta,Total Deaths,0.0
2004,Alberta,Total Deaths,0.0
2004,Alberta,Total Deaths,0.0
2005,Alberta,Total Deaths,38576.0
2005,Alberta,Total Deaths,38576.0
2005,Alberta,Total Deaths,38576.0
2005,Alberta,Total Deaths,38576.0
2005,Alberta,Total Deaths,0.0
2005,Alberta,Total Deaths,0.0
2005,Alberta,Total Deaths,0.0
2005,Alberta,Total Deaths,0.0
2006,Alberta,Total Deaths,39080.0
2006,Alberta,Total Deaths,39080.0
2006,Alberta,Total Deaths,39080.0
2006,Alberta,Total Deaths,39080.0
2006,Alberta,Total Deaths,0.0
2006,Alberta,Total Deaths,0.0
2006,Alberta,Total Deaths,0.0
2006,Alberta,Total Deaths,0.0
2007,Alberta,Total Deaths,40404.0
2007,Alberta,Total Deaths,40404.0
2007,Alberta,Total Deaths,40404.0
2007,Alberta,Total Deaths,40404.0
2007,Alberta,Total Deaths,0.0
2007,Alberta,Total Deaths,0.0
2007,Alberta,Total Deaths,0.0
2007,Alberta,Total Deaths,0.0
2008,Alberta,Total Deaths,42158.0
2008,Alberta,Total Deaths,42158.0
2008,Alberta,Total Deaths,42158.0
2008,Alberta,Total Deaths,42158.0
2008,Alberta,Total Deaths,0.0
2008,Alberta,Total Deaths,0.0
2008,Alberta,Total Deaths,0.0
2008,Alberta,Total Deaths,0.0
2009,Alberta,Total Deaths,41974.0
2009,Alberta,Total Deaths,41974.0
2009,Alberta,Total Deaths,41974.0
2009,Alberta,Total Deaths,41974.0
2009,Alberta,Total Deaths,0.0
2009,Alberta,Total Deaths,0.0
2009,Alberta,Total Deaths,0.0
2009,Alberta,Total Deaths,0.0
2010,Alberta,Total Deaths,41510.0
2010,Alberta,Total Deaths,41510.0
2010,Alberta,Total Deaths,41510.0
2010,Alberta,Total Deaths,41510.0
2010,Alberta,Total Deaths,0.0
2010,Alberta,Total Deaths,0.0
2010,Alberta,Total Deaths,0.0
2010,Alberta,Total Deaths,0.0
2011,Alberta,Total Deaths,42484.0
2011,Alberta,Total Deaths,42484.0
2011,Alberta,Total Deaths,42484.0
2011,Alberta,Total Deaths,42484.0
2011,Alberta,Total Deaths,0.0
2011,Alberta,Total Deaths,0.0
2011,Alberta,Total Deaths,0.0
2011,Alberta,Total Deaths,0.0
2012,Alberta,Total Deaths,44002.0
2012,Alberta,Total Deaths,44002.0
2012,Alberta,Total Deaths,44002.0
2012,Alberta,Total Deaths,44002.0
2012,Alberta,Total Deaths,0.0
2012,Alberta,Total Deaths,0.0
2012,Alberta,Total Deaths,0.0
2012,Alberta,Total Deaths,0.0
2013,Alberta,Total Deaths,45688.0
2013,Alberta,Total Deaths,45688.0
2013,Alberta,Total Deaths,45688.0
2013,Alberta,Total Deaths,45688.0
2013,Alberta,Total Deaths,0.0
2013,Alberta,Total Deaths,0.0
2013,Alberta,Total Deaths,0.0
2013,Alberta,Total Deaths,0.0
2014,Alberta,Total Deaths,46720.0
2014,Alberta,Total Deaths,46720.0
2014,Alberta,Total Deaths,46720.0
2014,Alberta,Total Deaths,46720.0
2014,Alberta,Total Deaths,0.0
2014,Alberta,Total Deaths,0.0
2014,Alberta,Total Deaths,0.0
2014,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,47692.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2015,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,49096.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2016,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,51080.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2017,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,51992.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2018,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,52284.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2019,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,58468.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2020,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,62526.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2021,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,65290.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2022,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,64108.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2023,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
2024,Alberta,Total Deaths,0.0
1991,British Columbia,Total Deaths,47954.0
1991,British Columbia,Total Deaths,47954.0
1991,British Columbia,Total Deaths,47954.0
1991,British Columbia,Total Deaths,47954.0
1991,British Columbia,Total Deaths,0.0
1991,British Columbia,Total Deaths,0.0
1991,British Columbia,Total Deaths,0.0
1991,British Columbia,Total Deaths,0.0
1992,British Columbia,Total Deaths,49230.0
1992,British Columbia,Total Deaths,49230.0
1992,British Columbia,Total Deaths,49230.0
1992,British Columbia,Total Deaths,49230.0
1992,British Columbia,Total Deaths,0.0
1992,British Columbia,Total Deaths,0.0
1992,British Columbia,Total Deaths,0.0
1992,British Columbia,Total Deaths,0.0
1993,British Columbia,Total Deaths,51528.0
1993,British Columbia,Total Deaths,51528.0
1993,British Columbia,Total Deaths,51528.0
1993,British Columbia,Total Deaths,51528.0
1993,British Columbia,Total Deaths,0.0
1993,British Columbia,Total Deaths,0.0
1993,British Columbia,Total Deaths,0.0
1993,British Columbia,Total Deaths,0.0
1994,British Columbia,Total Deaths,51878.0
1994,British Columbia,Total Deaths,51878.0
1994,British Columbia,Total Deaths,51878.0
1994,British Columbia,Total Deaths,51878.0
1994,British Columbia,Total Deaths,0.0
1994,British Columbia,Total Deaths,0.0
1994,British Columbia,Total Deaths,0.0
1994,British Columbia,Total Deaths,0.0
1995,British Columbia,Total Deaths,52750.0
1995,British Columbia,Total Deaths,52750.0
1995,British Columbia,Total Deaths,52750.0
1995,British Columbia,Total Deaths,52750.0
1995,British Columbia,Total Deaths,0.0
1995,British Columbia,Total Deaths,0.0
1995,British Columbia,Total Deaths,0.0
1995,British Columbia,Total Deaths,0.0
1996,British Columbia,Total Deaths,55072.0
1996,British Columbia,Total Deaths,55072.0
1996,British Columbia,Total Deaths,55072.0
1996,British Columbia,Total Deaths,55072.0
1996,British Columbia,Total Deaths,0.0
1996,British Columbia,Total Deaths,0.0
1996,British Columbia,Total Deaths,0.0
1996,British Columbia,Total Deaths,0.0
1997,British Columbia,Total Deaths,54824.0
1997,British Columbia,Total Deaths,54824.0
1997,British Columbia,Total Deaths,54824.0
1997,British Columbia,Total Deaths,54824.0
1997,British Columbia,Total Deaths,0.0
1997,British Columbia,Total Deaths,0.0
1997,British Columbia,Total Deaths,0.0
1997,British Columbia,Total Deaths,0.0
1998,British Columbia,Total Deaths,55956.0
1998,British Columbia,Total Deaths,55956.0
1998,British Columbia,Total Deaths,55956.0
1998,British Columbia,Total Deaths,55956.0
1998,British Columbia,Total Deaths,0.0
1998,British Columbia,Total Deaths,0.0
1998,British Columbia,Total Deaths,0.0
1998,British Columbia,Total Deaths,0.0
1999,British Columbia,Total Deaths,56034.0
1999,British Columbia,Total Deaths,56034.0
1999,British Columbia,Total Deaths,56034.0
1999,British Columbia,Total Deaths,56034.0
1999,British Columbia,Total Deaths,0.0
1999,British Columbia,Total Deaths,0.0
1999,British Columbia,Total Deaths,0.0
1999,British Columbia,Total Deaths,0.0
2000,British Columbia,Total Deaths,54920.0
2000,British Columbia,Total Deaths,54920.0
2000,British Columbia,Total Deaths,54920.0
2000,British Columbia,Total Deaths,54920.0
2000,British Columbia,Total Deaths,0.0
2000,British Columbia,Total Deaths,0.0
2000,British Columbia,Total Deaths,0.0
2000,British Columbia,Total Deaths,0.0
2001,British Columbia,Total Deaths,56706.0
2001,British Columbia,Total Deaths,56706.0
2001,British Columbia,Total Deaths,56706.0
2001,British Columbia,Total Deaths,56706.0
2001,British Columbia,Total Deaths,0.0
2001,British Columbia,Total Deaths,0.0
2001,British Columbia,Total Deaths,0.0
2001,British Columbia,Total Deaths,0.0
2002,British Columbia,Total Deaths,57766.0
2002,British Columbia,Total Deaths,57766.0
2002,British Columbia,Total Deaths,57766.0
2002,British Columbia,Total Deaths,57766.0
2002,British Columbia,Total Deaths,0.0
2002,British Columbia,Total Deaths,0.0
2002,British Columbia,Total Deaths,0.0
2002,British Columbia,Total Deaths,0.0
2003,British Columbia,Total Deaths,58640.0
2003,British Columbia,Total Deaths,58640.0
2003,British Columbia,Total Deaths,58640.0
2003,British Columbia,Total Deaths,58640.0
2003,British Columbia,Total Deaths,0.0
2003,British Columbia,Total Deaths,0.0
2003,British Columbia,Total Deaths,0.0
2003,British Columbia,Total Deaths,0.0
2004,British Columbia,Total Deaths,59846.0
2004,British Columbia,Total Deaths,59846.0
2004,British Columbia,Total Deaths,59846.0
2004,British Columbia,Total Deaths,59846.0
2004,British Columbia,Total Deaths,0.0
2004,British Columbia,Total Deaths,0.0
2004,British Columbia,Total Deaths,0.0
2004,British Columbia,Total Deaths,0.0
2005,British Columbia,Total Deaths,60454.0
2005,British Columbia,Total Deaths,60454.0
2005,British Columbia,Total Deaths,60454.0
2005,British Columbia,Total Deaths,60454.0
2005,British Columbia,Total Deaths,0.0
2005,British Columbia,Total Deaths,0.0
2005,British Columbia,Total Deaths,0.0
2005,British Columbia,Total Deaths,0.0
2006,British Columbia,Total Deaths,61376.0
2006,British Columbia,Total Deaths,61376.0
2006,British Columbia,Total Deaths,61376.0
2006,British Columbia,Total Deaths,61376.0
2006,British Columbia,Total Deaths,0.0
2006,British Columbia,Total Deaths,0.0
2006,British Columbia,Total Deaths,0.0
2006,British Columbia,Total Deaths,0.0
2007,British Columbia,Total Deaths,62616.0
2007,British Columbia,Total Deaths,62616.0
2007,British Columbia,Total Deaths,62616.0
2007,British Columbia,Total Deaths,62616.0
2007,British Columbia,Total Deaths,0.0
2007,British Columbia,Total Deaths,0.0
2007,British Columbia,Total Deaths,0.0
2007,British Columbia,Total Deaths,0.0
2008,British Columbia,Total Deaths,64190.0
2008,British Columbia,Total Deaths,64190.0
2008,British Columbia,Total Deaths,64190.0
2008,British Columbia,Total Deaths,64190.0
2008,British Columbia,Total Deaths,0.0
2008,British Columbia,Total Deaths,0.0
2008,British Columbia,Total Deaths,0.0
2008,British Columbia,Total Deaths,0.0
2009,British Columbia,Total Deaths,62880.0
2009,British Columbia,Total Deaths,62880.0
2009,British Columbia,Total Deaths,62880.0
2009,British Columbia,Total Deaths,62880.0
2009,British Columbia,Total Deaths,0.0
2009,British Columbia,Total Deaths,0.0
2009,British Columbia,Total Deaths,0.0
2009,British Columbia,Total Deaths,0.0
2010,British Columbia,Total Deaths,62648.0
2010,British Columbia,Total Deaths,62648.0
2010,British Columbia,Total Deaths,62648.0
2010,British Columbia,Total Deaths,62648.0
2010,British Columbia,Total Deaths,0.0
2010,British Columbia,Total Deaths,0.0
2010,British Columbia,Total Deaths,0.0
2010,British Columbia,Total Deaths,0.0
2011,British Columbia,Total Deaths,63932.0
2011,British Columbia,Total Deaths,63932.0
2011,British Columbia,Total Deaths,63932.0
2011,British Columbia,Total Deaths,63932.0
2011,British Columbia,Total Deaths,0.0
2011,British Columbia,Total Deaths,0.0
2011,British Columbia,Total Deaths,0.0
2011,British Columbia,Total Deaths,0.0
2012,British Columbia,Total Deaths,65048.0
2012,British Columbia,Total Deaths,65048.0
2012,British Columbia,Total Deaths,65048.0
2012,British Columbia,Total Deaths,65048.0
2012,British Columbia,Total Deaths,0.0
2012,British Columbia,Total Deaths,0.0
2012,British Columbia,Total Deaths,0.0
2012,British Columbia,Total Deaths,0.0
2013,British Columbia,Total Deaths,66400.0
2013,British Columbia,Total Deaths,66400.0
2013,British Columbia,Total Deaths,66400.0
2013,British Columbia,Total Deaths,66400.0
2013,British Columbia,Total Deaths,0.0
2013,British Columbia,Total Deaths,0.0
2013,British Columbia,Total Deaths,0.0
