REF_DATE,GEO,Number_of_Households,Housing completions,Housing starts,Housing under construction,House only NHPI,Land only NHPI,Total (house and land) NHPI
2014-12-01,Saskatchewan,444.0,22385.695652173912,26054.52173913044,96969.34782608696,103.7,98.9,102.4
2015-01-01,Alberta,1634.0,23134.0,27025.0,100469.0,102.3,98.4,101.0
2015-01-01,British Columbia,1899.0,14637.0,17208.0,94180.0,90.9,99.2,93.6
2015-01-01,Canada,,147502.0,95259.0,542910.0,94.8,96.9,95.5
2015-01-01,Manitoba,499.0,3019.0,2489.0,14985.0,95.3,98.2,96.2
2015-01-01,New Brunswick,322.0,1089.0,389.0,4152.0,97.7,100.0,98.0
2015-01-01,Newfoundland and Labrador,216.0,1323.0,611.0,3567.0,100.2,98.9,99.9
2015-01-01,Nova Scotia,407.0,2669.0,770.0,7906.0,98.4,98.5,98.4
2015-01-01,Ontario,5314.0,78038.0,31579.0,226811.0,89.5,94.5,91.2
2015-01-01,Prince Edward Island,61.0,274.0,249.0,757.0,99.6,98.0,99.3
2015-01-01,Quebec,3605.0,18447.0,12412.0,72445.0,98.7,99.1,98.8
2015-01-01,Saskatchewan,451.0,4872.0,2527.0,17638.0,103.7,98.9,102.4
2015-02-01,Alberta,1634.0,5793.869565217391,3460.130434782609,21127.869565217392,102.3,98.6,101.0
2015-02-01,British Columbia,1899.0,6715.739130434782,4393.260869565218,24617.739130434784,90.9,99.2,93.6
2015-02-01,Canada,,7637.608695652174,5326.391304347826,28107.608695652176,95.0,97.0,95.6
2015-02-01,Manitoba,499.0,8559.478260869564,6259.521739130435,31597.478260869568,95.4,98.2,96.3
2015-02-01,New Brunswick,322.0,9481.347826086956,7192.652173913044,35087.34782608696,97.7,100.0,98.0
2015-02-01,Newfoundland and Labrador,216.0,10403.217391304348,8125.782608695652,38577.21739130435,100.2,98.9,99.9
2015-02-01,Nova Scotia,407.0,11325.08695652174,9058.91304347826,42067.08695652174,98.8,99.3,98.8
2015-02-01,Ontario,5314.0,12246.95652173913,9992.04347826087,45556.956521739135,89.8,94.5,91.4
2015-02-01,Prince Edward Island,61.0,13168.826086956522,10925.173913043478,49046.82608695653,99.6,98.0,99.3
2015-02-01,Quebec,3605.0,14090.695652173912,11858.304347826088,52536.69565217391,98.9,99.2,99.0
2015-02-01,Saskatchewan,451.0,15012.565217391304,12791.434782608696,56026.5652173913,103.5,98.9,102.3
2015-03-01,Alberta,1634.0,15934.434782608696,13724.565217391304,59516.434782608696,101.8,98.8,100.8
2015-03-01,British Columbia,1899.0,16856.304347826088,14657.695652173914,63006.30434782609,90.9,99.2,93.6
2015-03-01,Canada,,17778.17391304348,15590.826086956522,66496.17391304349,95.0,97.0,95.7
2015-03-01,Manitoba,499.0,18700.043478260868,16523.956521739132,69986.04347826086,95.8,98.4,96.6
2015-03-01,New Brunswick,322.0,19621.91304347826,17457.08695652174,73475.91304347827,97.4,100.0,97.8
2015-03-01,Newfoundland and Labrador,216.0,20543.78260869565,18390.217391304348,76965.78260869565,100.2,98.9,99.9
2015-03-01,Nova Scotia,407.0,21465.652173913044,19323.34782608696,80455.65217391305,98.8,99.3,98.9
2015-03-01,Ontario,5314.0,22387.521739130432,20256.478260869568,83945.52173913043,90.2,94.5,91.6
2015-03-01,Prince Edward Island,61.0,23309.391304347824,21189.608695652176,87435.39130434782,99.8,98.5,99.5
2015-03-01,Quebec,3605.0,24231.260869565216,22122.739130434784,90925.26086956522,99.0,99.2,99.0
2015-03-01,Saskatchewan,451.0,25153.130434782608,23055.869565217392,94415.1304347826,103.3,98.9,102.1
2015-04-01,Alberta,1634.0,26075.0,23989.0,97905.0,101.6,98.7,100.6
2015-04-01,British Columbia,1899.0,18358.0,22735.0,98532.0,91.7,99.2,94.2
2015-04-01,Canada,,120349.0,137460.0,559147.0,95.1,97.0,95.7
2015-04-01,Manitoba,499.0,4055.0,3404.0,14349.0,95.9,98.4,96.7
2015-04-01,New Brunswick,322.0,993.0,1050.0,4193.0,97.4,100.0,97.8
2015-04-01,Newfoundland and Labrador,216.0,1139.0,905.0,3339.0,100.2,98.9,99.9
2015-04-01,Nova Scotia,407.0,1319.0,4284.0,10869.0,98.8,99.3,98.9
2015-04-01,Ontario,5314.0,45327.0,48385.0,229411.0,90.4,94.5,91.8
2015-04-01,Prince Edward Island,61.0,197.0,230.0,790.0,100.8,99.4,100.5
2015-04-01,Quebec,3605.0,18055.0,28538.0,83050.0,98.9,99.2,98.9
2015-04-01,Saskatchewan,451.0,4831.0,3940.0,16709.0,102.7,98.9,101.7
2015-05-01,Alberta,1634.0,5813.260869565217,4829.304347826087,20115.91304347826,101.6,98.7,100.6
2015-05-01,British Columbia,1899.0,6795.521739130435,5718.608695652174,23522.82608695652,91.9,99.2,94.2
2015-05-01,Canada,,7777.782608695652,6607.913043478261,26929.739130434784,95.1,97.6,95.9
2015-05-01,Manitoba,499.0,8760.04347826087,7497.217391304348,30336.652173913044,96.0,98.4,96.8
2015-05-01,New Brunswick,322.0,9742.304347826088,8386.521739130436,33743.565217391304,97.4,100.0,97.8
2015-05-01,Newfoundland and Labrador,216.0,10724.565217391304,9275.826086956522,37150.47826086957,99.9,99.2,99.8
2015-05-01,Nova Scotia,407.0,11706.826086956522,10165.130434782608,40557.391304347824,98.9,99.3,99.0
2015-05-01,Ontario,5314.0,12689.08695652174,11054.434782608696,43964.30434782609,90.4,95.8,92.1
2015-05-01,Prince Edward Island,61.0,13671.347826086956,11943.739130434784,47371.21739130435,100.6,99.4,100.4
2015-05-01,Quebec,3605.0,14653.608695652174,12833.04347826087,50778.13043478261,98.6,99.2,98.7
2015-05-01,Saskatchewan,451.0,15635.869565217392,13722.347826086956,54185.04347826087,103.2,98.9,102.1
2015-06-01,Alberta,1634.0,16618.130434782608,14611.652173913044,57591.956521739135,101.3,99.2,100.6
2015-06-01,British Columbia,1899.0,17600.391304347824,15500.956521739132,60998.86956521739,92.2,99.2,94.4
2015-06-01,Canada,,18582.652173913044,16390.260869565216,64405.782608695656,95.3,97.9,96.1
2015-06-01,Manitoba,499.0,19564.91304347826,17279.565217391304,67812.69565217392,96.2,99.5,97.2
2015-06-01,New Brunswick,322.0,20547.17391304348,18168.869565217392,71219.60869565218,97.8,100.0,98.2
2015-06-01,Newfoundland and Labrador,216.0,21529.434782608696,19058.17391304348,74626.52173913043,99.9,99.2,99.8
2015-06-01,Nova Scotia,407.0,22511.695652173912,19947.478260869568,78033.4347826087,99.2,99.3,99.1
2015-06-01,Ontario,5314.0,23493.95652173913,20836.78260869565,81440.34782608696,90.9,96.2,92.6
2015-06-01,Prince Edward Island,61.0,24476.217391304348,21726.08695652174,84847.26086956522,100.3,99.4,100.1
2015-06-01,Quebec,3605.0,25458.478260869564,22615.391304347828,88254.17391304349,98.6,99.2,98.7
2015-06-01,Saskatchewan,451.0,26440.739130434784,23504.695652173912,91661.08695652174,102.8,98.9,101.8
2015-07-01,Alberta,1634.0,27423.0,24394.0,95068.0,101.2,99.1,100.5
2015-07-01,British Columbia,1899.0,18700.0,21912.0,101636.0,92.7,99.2,94.7
2015-07-01,Canada,,125054.0,151884.0,585713.0,95.5,97.9,96.2
2015-07-01,Manitoba,499.0,3236.0,5246.0,16231.0,96.3,99.5,97.3
2015-07-01,New Brunswick,322.0,1015.0,2037.0,5199.0,98.0,100.0,98.3
2015-07-01,Newfoundland and Labrador,216.0,974.0,1209.0,3586.0,100.2,99.4,100.1
2015-07-01,Nova Scotia,407.0,1954.0,3608.0,12519.0,99.0,99.3,99.0
2015-07-01,Ontario,5314.0,40112.0,56039.0,245130.0,91.2,96.2,92.8
2015-07-01,Prince Edward Island,61.0,251.0,472.0,1013.0,100.3,99.4,100.1
2015-07-01,Quebec,3605.0,28495.0,33902.0,88466.0,98.8,99.2,98.9
2015-07-01,Saskatchewan,451.0,2894.0,3065.0,16865.0,103.2,98.9,102.1
2015-08-01,Alberta,1634.0,3872.0434782608695,3883.086956521739,20079.130434782608,101.2,99.1,100.5
2015-08-01,British Columbia,1899.0,4850.086956521739,4701.173913043478,23293.260869565216,92.8,99.2,94.7
2015-08-01,Canada,,5828.130434782609,5519.260869565218,26507.391304347824,95.8,98.0,96.5
2015-08-01,Manitoba,499.0,6806.173913043478,6337.347826086956,29721.521739130432,96.3,99.5,97.3
2015-08-01,New Brunswick,322.0,7784.217391304348,7155.434782608696,32935.65217391304,98.0,100.0,98.3
2015-08-01,Newfoundland and Labrador,216.0,8762.260869565218,7973.521739130435,36149.78260869565,100.2,99.4,100.1
2015-08-01,Nova Scotia,407.0,9740.304347826088,8791.608695652174,39363.91304347826,99.0,99.3,99.0
2015-08-01,Ontario,5314.0,10718.347826086956,9609.695652173912,42578.04347826087,91.8,96.4,93.3
2015-08-01,Prince Edward Island,61.0,11696.391304347826,10427.782608695652,45792.17391304347,100.2,99.4,100.0
2015-08-01,Quebec,3605.0,12674.434782608696,11245.869565217392,49006.30434782608,98.9,99.2,99.0
2015-08-01,Saskatchewan,451.0,13652.478260869566,12063.95652173913,52220.434782608696,103.1,99.0,102.0
2015-09-01,Alberta,1634.0,14630.521739130436,12882.04347826087,55434.5652173913,101.2,99.1,100.5
2015-09-01,British Columbia,1899.0,15608.565217391306,13700.130434782608,58648.69565217391,93.3,99.2,95.1
2015-09-01,Canada,,16586.608695652176,14518.217391304348,61862.82608695652,95.9,98.0,96.6
2015-09-01,Manitoba,499.0,17564.652173913044,15336.304347826086,65076.95652173913,96.6,99.5,97.5
2015-09-01,New Brunswick,322.0,18542.695652173912,16154.391304347826,68291.08695652173,98.0,100.0,98.3
2015-09-01,Newfoundland and Labrador,216.0,19520.739130434784,16972.478260869568,71505.21739130435,100.2,99.4,100.1
2015-09-01,Nova Scotia,407.0,20498.78260869565,17790.565217391304,74719.34782608695,99.0,99.3,99.0
2015-09-01,Ontario,5314.0,21476.826086956524,18608.652173913044,77933.47826086957,92.0,96.4,93.4
2015-09-01,Prince Edward Island,61.0,22454.869565217392,19426.739130434784,81147.60869565216,99.0,99.4,99.0
2015-09-01,Quebec,3605.0,23432.913043478264,20244.82608695652,84361.73913043478,98.9,99.7,99.1
2015-09-01,Saskatchewan,451.0,24410.95652173913,21062.91304347826,87575.86956521739,102.4,99.1,101.6
2015-10-01,Alberta,1634.0,25389.0,21881.0,90790.0,101.5,99.1,100.7
2015-10-01,British Columbia,1899.0,18841.0,22331.0,105201.0,93.7,99.2,95.3
2015-10-01,Canada,,120957.0,133877.0,596284.0,96.2,98.1,96.8
2015-10-01,Manitoba,499.0,4003.0,3039.0,15055.0,96.8,99.5,97.6
2015-10-01,New Brunswick,322.0,925.0,1390.0,5645.0,98.0,100.0,98.3
2015-10-01,Newfoundland and Labrador,216.0,1214.0,1095.0,3454.0,100.2,99.4,100.1
2015-10-01,Nova Scotia,407.0,1763.0,1463.0,12217.0,99.2,99.3,99.1
2015-10-01,Ontario,5314.0,37830.0,49512.0,256565.0,92.4,96.6,93.8
2015-10-01,Prince Edward Island,61.0,190.0,437.0,1253.0,99.0,99.4,99.0
2015-10-01,Quebec,3605.0,25930.0,29228.0,90631.0,98.9,99.7,99.1
2015-10-01,Saskatchewan,451.0,4872.0,3501.0,15473.0,102.0,99.1,101.3
2015-11-01,Alberta,1634.0,5565.434782608696,3893.217391304348,18344.78260869565,101.5,99.1,100.7
2015-11-01,British Columbia,1899.0,6258.869565217391,4285.434782608696,21216.565217391304,94.3,99.2,95.8
2015-11-01,Canada,,6952.304347826087,4677.652173913044,24088.34782608696,96.4,98.1,96.9
2015-11-01,Manitoba,499.0,7645.739130434782,5069.869565217391,26960.130434782608,96.9,99.5,97.7
2015-11-01,New Brunswick,322.0,8339.173913043478,5462.086956521739,29831.91304347826,98.2,100.0,98.4
2015-11-01,Newfoundland and Labrador,216.0,9032.608695652174,5854.304347826087,32703.695652173912,100.4,99.7,100.3
2015-11-01,Nova Scotia,407.0,9726.043478260868,6246.521739130434,35575.47826086957,98.6,99.3,98.7
2015-11-01,Ontario,5314.0,10419.478260869564,6638.739130434782,38447.260869565216,92.6,96.7,93.9
2015-11-01,Prince Edward Island,61.0,11112.91304347826,7030.95652173913,41319.04347826087,99.1,99.4,99.1
2015-11-01,Quebec,3605.0,11806.347826086956,7423.173913043478,44190.82608695652,99.3,99.7,99.4
2015-11-01,Saskatchewan,451.0,12499.782608695652,7815.391304347826,47062.608695652176,101.6,99.1,101.0
2015-12-01,Alberta,1634.0,13193.217391304348,8207.608695652174,49934.391304347824,101.5,99.1,100.7
2015-12-01,British Columbia,1899.0,13886.652173913044,8599.826086956522,52806.17391304347,94.5,99.2,95.9
2015-12-01,Canada,,14580.086956521738,8992.043478260868,55677.95652173913,96.5,98.1,97.0
2015-12-01,Manitoba,499.0,15273.521739130434,9384.260869565216,58549.739130434784,97.0,99.5,97.7
2015-12-01,New Brunswick,322.0,15966.95652173913,9776.478260869564,61421.52173913043,98.2,100.0,98.4
2015-12-01,Newfoundland and Labrador,216.0,16660.391304347824,10168.695652173912,64293.30434782608,100.4,99.7,100.3
2015-12-01,Nova Scotia,407.0,17353.82608695652,10560.91304347826,67165.08695652173,98.8,99.3,98.9
2015-12-01,Ontario,5314.0,18047.260869565216,10953.130434782608,70036.86956521739,92.8,96.7,94.1
2015-12-01,Prince Edward Island,61.0,18740.695652173912,11345.347826086956,72908.65217391304,99.1,99.4,99.1
2015-12-01,Quebec,3605.0,19434.130434782608,11737.565217391304,75780.43478260869,99.2,99.7,99.4
2015-12-01,Saskatchewan,451.0,20127.565217391304,12129.782608695652,78652.21739130435,101.8,99.2,101.1
2016-01-01,Alberta,1681.0,20821.0,12522.0,81524.0,101.4,99.1,100.7
2016-01-01,British Columbia,1924.0,22836.0,27390.0,110073.0,95.0,99.2,96.3
2016-01-01,Canada,,112084.0,102706.0,585470.0,96.7,98.1,97.1
2016-01-01,Manitoba,504.0,2285.0,2184.0,15061.0,97.2,99.5,97.9
2016-01-01,New Brunswick,323.0,1503.0,254.0,4375.0,98.0,100.0,98.3
2016-01-01,Newfoundland and Labrador,217.0,1046.0,379.0,2785.0,100.4,99.7,100.3
2016-01-01,Nova Scotia,409.0,1489.0,1461.0,12182.0,98.8,99.3,98.9
2016-01-01,Ontario,5385.0,43019.0,39978.0,254143.0,93.0,96.7,94.2
2016-01-01,Prince Edward Island,61.0,551.0,169.0,861.0,99.1,99.4,99.1
2016-01-01,Quebec,3643.0,15382.0,16563.0,91030.0,99.2,99.7,99.4
2016-01-01,Saskatchewan,459.0,3152.0,1806.0,13436.0,101.6,99.2,101.0
2016-02-01,Alberta,1681.0,4101.913043478261,2443.913043478261,16025.869565217392,101.2,98.9,100.4
2016-02-01,British Columbia,1924.0,5051.826086956522,3081.826086956522,18615.739130434784,96.2,99.2,97.1
2016-02-01,Canada,,6001.739130434782,3719.7391304347834,21205.608695652176,97.0,98.1,97.3
2016-02-01,Manitoba,504.0,6951.652173913044,4357.652173913044,23795.478260869568,97.2,99.5,97.9
2016-02-01,New Brunswick,323.0,7901.565217391304,4995.565217391304,26385.34782608696,98.0,100.0,98.3
2016-02-01,Newfoundland and Labrador,217.0,8851.478260869564,5633.478260869565,28975.217391304348,100.4,99.9,100.3
2016-02-01,Nova Scotia,409.0,9801.391304347826,6271.391304347826,31565.08695652174,98.8,99.3,98.9
2016-02-01,Ontario,5385.0,10751.304347826088,6909.304347826087,34154.956521739135,93.6,96.6,94.6
2016-02-01,Prince Edward Island,61.0,11701.217391304348,7547.217391304348,36744.82608695653,100.6,99.4,100.3
2016-02-01,Quebec,3643.0,12651.130434782608,8185.130434782609,39334.69565217392,99.5,99.7,99.5
2016-02-01,Saskatchewan,459.0,13601.04347826087,8823.04347826087,41924.56521739131,101.3,99.3,100.8
2016-03-01,Alberta,1681.0,14550.95652173913,9460.95652173913,44514.434782608696,101.2,98.9,100.4
2016-03-01,British Columbia,1924.0,15500.869565217392,10098.869565217392,47104.30434782609,96.8,99.2,97.4
2016-03-01,Canada,,16450.782608695652,10736.782608695652,49694.17391304348,97.2,98.1,97.5
2016-03-01,Manitoba,504.0,17400.695652173912,11374.695652173914,52284.04347826087,97.5,99.5,98.1
2016-03-01,New Brunswick,323.0,18350.608695652176,12012.608695652174,54873.91304347826,98.0,100.0,98.3
2016-03-01,Newfoundland and Labrador,217.0,19300.521739130432,12650.521739130434,57463.782608695656,100.2,99.9,100.2
2016-03-01,Nova Scotia,409.0,20250.434782608696,13288.434782608696,60053.65217391305,98.8,99.3,98.9
2016-03-01,Ontario,5385.0,21200.34782608696,13926.347826086956,62643.52173913044,93.9,96.6,94.8
2016-03-01,Prince Edward Island,61.0,22150.260869565216,14564.260869565218,65233.39130434783,100.6,99.4,100.3
2016-03-01,Quebec,3643.0,23100.17391304348,15202.173913043478,67823.26086956522,99.5,99.7,99.6
2016-03-01,Saskatchewan,459.0,24050.08695652174,15840.08695652174,70413.13043478262,101.0,99.3,100.6
2016-04-01,Alberta,1681.0,25000.0,16478.0,73003.0,101.2,98.9,100.4
2016-04-01,British Columbia,1924.0,18439.0,30746.0,121976.0,97.1,99.2,97.7
2016-04-01,Canada,,120215.0,140032.0,604710.0,97.6,98.1,97.7
2016-04-01,Manitoba,504.0,2892.0,3546.0,15437.0,97.8,99.5,98.3
2016-04-01,New Brunswick,323.0,2326.0,1224.0,3297.0,98.0,100.0,98.3
2016-04-01,Newfoundland and Labrador,217.0,1213.0,860.0,2441.0,100.2,99.9,100.2
2016-04-01,Nova Scotia,409.0,2250.0,2499.0,12436.0,98.8,99.3,98.9
2016-04-01,Ontario,5385.0,35826.0,52468.0,270839.0,94.6,96.8,95.3
2016-04-01,Prince Edward Island,61.0,276.0,396.0,981.0,100.5,100.0,100.4
2016-04-01,Quebec,3643.0,27570.0,28799.0,92411.0,99.6,99.7,99.6
2016-04-01,Saskatchewan,459.0,4423.0,3016.0,11889.0,100.7,99.3,100.3
2016-05-01,Alberta,1681.0,5281.869565217391,3605.7391304347834,14229.869565217392,100.9,99.8,100.5
2016-05-01,British Columbia,1924.0,6140.739130434782,4195.478260869565,16570.739130434784,98.8,99.2,98.8
2016-05-01,Canada,,6999.608695652174,4785.217391304348,18911.608695652176,98.5,98.5,98.5
2016-05-01,Manitoba,504.0,7858.478260869565,5374.95652173913,21252.478260869568,98.1,99.5,98.5
2016-05-01,New Brunswick,323.0,8717.347826086956,5964.695652173913,23593.34782608696,98.0,100.0,98.3
2016-05-01,Newfoundland and Labrador,217.0,9576.217391304348,6554.434782608696,25934.217391304348,100.2,100.1,100.3
2016-05-01,Nova Scotia,409.0,10435.08695652174,7144.173913043478,28275.08695652174,98.9,99.3,99.0
2016-05-01,Ontario,5385.0,11293.95652173913,7733.913043478261,30615.95652173913,96.4,97.1,96.6
2016-05-01,Prince Edward Island,61.0,12152.82608695652,8323.652173913044,32956.82608695653,100.0,100.0,100.0
2016-05-01,Quebec,3643.0,13011.695652173912,8913.391304347826,35297.69565217392,99.6,99.8,99.6
2016-05-01,Saskatchewan,459.0,13870.565217391304,9503.130434782608,37638.56521739131,100.5,99.4,100.2
2016-06-01,Alberta,1681.0,14729.434782608696,10092.869565217392,39979.434782608696,100.2,99.7,100.0
2016-06-01,British Columbia,1924.0,15588.304347826086,10682.608695652174,42320.30434782609,99.1,99.2,99.2
2016-06-01,Canada,,16447.17391304348,11272.347826086956,44661.17391304348,98.5,98.6,98.6
2016-06-01,Manitoba,504.0,17306.043478260868,11862.08695652174,47002.04347826087,98.4,99.5,98.7
2016-06-01,New Brunswick,323.0,18164.91304347826,12451.826086956522,49342.91304347826,98.0,100.0,98.3
2016-06-01,Newfoundland and Labrador,217.0,19023.78260869565,13041.565217391304,51683.782608695656,100.2,100.1,100.3
2016-06-01,Nova Scotia,409.0,19882.65217391304,13631.304347826088,54024.65217391305,98.9,99.3,99.0
2016-06-01,Ontario,5385.0,20741.521739130432,14221.04347826087,56365.52173913044,96.8,97.4,97.0
2016-06-01,Prince Edward Island,61.0,21600.391304347824,14810.782608695652,58706.39130434783,100.0,100.0,100.0
2016-06-01,Quebec,3643.0,22459.260869565216,15400.521739130436,61047.26086956522,99.6,99.8,99.6
2016-06-01,Saskatchewan,459.0,23318.130434782608,15990.260869565218,63388.130434782615,100.3,99.5,100.1
2016-07-01,Alberta,1681.0,24177.0,16580.0,65729.0,100.3,99.7,100.1
2016-07-01,British Columbia,1924.0,17751.0,29155.0,132710.0,99.9,99.2,99.7
2016-07-01,Canada,,132946.0,142923.0,611365.0,99.0,98.7,99.0
2016-07-01,Manitoba,504.0,3627.0,4150.0,16084.0,98.6,99.5,98.9
2016-07-01,New Brunswick,323.0,1520.0,1671.0,3440.0,98.0,100.0,98.3
2016-07-01,Newfoundland and Labrador,217.0,892.0,987.0,2526.0,99.8,100.1,100.0
2016-07-01,Nova Scotia,409.0,1579.0,2787.0,13632.0,99.3,99.3,99.3
2016-07-01,Ontario,5385.0,47012.0,51749.0,273463.0,97.8,97.6,97.8
2016-07-01,Prince Edward Island,61.0,343.0,603.0,1176.0,100.0,100.0,100.0
2016-07-01,Quebec,3643.0,32323.0,31266.0,90845.0,99.6,99.8,99.7
2016-07-01,Saskatchewan,459.0,3722.0,3975.0,11760.0,100.2,99.5,100.0
2016-08-01,Alberta,1681.0,4455.086956521739,4523.826086956522,13900.217391304348,100.2,99.7,100.0
2016-08-01,British Columbia,1924.0,5188.173913043478,5072.652173913044,16040.434782608696,99.9,99.2,99.7
2016-08-01,Canada,,5921.260869565218,5621.478260869565,18180.652173913044,99.3,98.7,99.1
2016-08-01,Manitoba,504.0,6654.347826086956,6170.304347826087,20320.869565217392,98.9,99.5,99.0
2016-08-01,New Brunswick,323.0,7387.434782608696,6719.130434782609,22461.08695652174,98.1,100.0,98.4
2016-08-01,Newfoundland and Labrador,217.0,8120.521739130435,7267.95652173913,24601.304347826088,99.7,100.0,99.8
2016-08-01,Nova Scotia,409.0,8853.608695652174,7816.782608695652,26741.52173913044,99.3,99.3,99.3
2016-08-01,Ontario,5385.0,9586.695652173912,8365.608695652174,28881.739130434784,98.4,97.6,98.2
2016-08-01,Prince Edward Island,61.0,10319.782608695652,8914.434782608696,31021.95652173913,100.0,100.0,100.0
2016-08-01,Quebec,3643.0,11052.869565217392,9463.260869565218,33162.17391304348,99.6,99.8,99.7
2016-08-01,Saskatchewan,459.0,11785.95652173913,10012.08695652174,35302.391304347824,99.6,100.0,99.8
2016-09-01,Alberta,1681.0,12519.04347826087,10560.91304347826,37442.608695652176,99.8,99.6,99.8
2016-09-01,British Columbia,1924.0,13252.130434782608,11109.739130434784,39582.82608695653,100.3,99.5,100.0
2016-09-01,Canada,,13985.217391304348,11658.565217391304,41723.04347826087,99.3,99.0,99.3
2016-09-01,Manitoba,504.0,14718.304347826086,12207.391304347826,43863.260869565216,99.2,99.8,99.4
2016-09-01,New Brunswick,323.0,15451.391304347826,12756.217391304348,46003.47826086957,99.6,100.0,99.7
2016-09-01,Newfoundland and Labrador,217.0,16184.478260869566,13305.04347826087,48143.69565217392,100.1,100.0,100.0
2016-09-01,Nova Scotia,409.0,16917.565217391304,13853.869565217392,50283.91304347826,99.1,100.0,99.3
2016-09-01,Ontario,5385.0,17650.652173913044,14402.695652173914,52424.13043478261,98.5,98.1,98.5
2016-09-01,Prince Edward Island,61.0,18383.739130434784,14951.521739130436,54564.34782608696,100.0,100.0,100.0
2016-09-01,Quebec,3643.0,19116.82608695652,15500.347826086956,56704.56521739131,100.0,100.0,100.0
2016-09-01,Saskatchewan,459.0,19849.91304347826,16049.173913043478,58844.782608695656,99.7,100.0,99.8
2016-10-01,Alberta,1681.0,20583.0,16598.0,60985.0,99.7,99.7,99.7
2016-10-01,British Columbia,1924.0,18897.0,25960.0,139662.0,100.3,100.0,100.3
2016-10-01,Canada,,130123.0,133995.0,614337.0,99.8,99.5,99.7
2016-10-01,Manitoba,504.0,6782.0,3370.0,12582.0,99.9,99.8,99.9
2016-10-01,New Brunswick,323.0,1201.0,1332.0,3564.0,100.0,100.0,100.0
2016-10-01,Newfoundland and Labrador,217.0,848.0,860.0,2506.0,100.1,100.0,100.0
2016-10-01,Nova Scotia,409.0,3344.0,2898.0,13189.0,99.7,100.0,99.8
2016-10-01,Ontario,5385.0,46036.0,50582.0,278116.0,99.6,99.1,99.5
2016-10-01,Prince Edward Island,61.0,321.0,195.0,1046.0,100.0,100.0,100.0
2016-10-01,Quebec,3643.0,27690.0,29440.0,92516.0,100.0,100.0,100.0
2016-10-01,Saskatchewan,459.0,4421.0,2760.0,10171.0,99.7,100.0,99.8
2016-11-01,Alberta,1681.0,4983.130434782609,3288.869565217391,12273.08695652174,99.8,99.9,99.8
2016-11-01,British Columbia,1924.0,5545.260869565218,3817.7391304347834,14375.173913043478,100.0,100.0,100.0
2016-11-01,Canada,,6107.391304347826,4346.608695652174,16477.260869565216,99.9,100.0,99.9
2016-11-01,Manitoba,504.0,6669.521739130435,4875.478260869565,18579.34782608696,100.0,100.0,100.0
2016-11-01,New Brunswick,323.0,7231.652173913044,5404.347826086956,20681.434782608696,100.0,100.0,100.0
2016-11-01,Newfoundland and Labrador,217.0,7793.782608695652,5933.217391304348,22783.521739130432,100.0,100.0,100.0
2016-11-01,Nova Scotia,409.0,8355.91304347826,6462.086956521739,24885.60869565217,100.0,100.0,100.0
2016-11-01,Ontario,5385.0,8918.04347826087,6990.95652173913,26987.695652173912,99.8,100.0,99.9
2016-11-01,Prince Edward Island,61.0,9480.17391304348,7519.826086956521,29089.78260869565,100.0,100.0,100.0
2016-11-01,Quebec,3643.0,10042.304347826088,8048.695652173912,31191.869565217392,100.0,100.0,100.0
2016-11-01,Saskatchewan,459.0,10604.434782608696,8577.565217391304,33293.95652173913,99.6,100.0,99.7
2016-12-01,Alberta,1681.0,11166.565217391304,9106.434782608696,35396.043478260865,100.0,100.0,100.0
2016-12-01,British Columbia,1924.0,11728.695652173914,9635.304347826086,37498.13043478261,100.0,100.0,100.0
2016-12-01,Canada,,12290.826086956522,10164.173913043478,39600.21739130434,100.0,100.0,100.0
2016-12-01,Manitoba,504.0,12852.956521739132,10693.043478260868,41702.30434782608,100.0,100.0,100.0
2016-12-01,New Brunswick,323.0,13415.08695652174,11221.91304347826,43804.391304347824,100.0,100.0,100.0
2016-12-01,Newfoundland and Labrador,217.0,13977.217391304348,11750.782608695652,45906.47826086956,100.0,100.0,100.0
2016-12-01,Nova Scotia,409.0,14539.347826086958,12279.652173913042,48008.5652173913,100.0,100.0,100.0
2016-12-01,Ontario,5385.0,15101.478260869566,12808.521739130434,50110.65217391304,100.0,100.0,100.0
2016-12-01,Prince Edward Island,61.0,15663.608695652176,13337.391304347824,52212.739130434784,100.0,100.0,100.0
2016-12-01,Quebec,3643.0,16225.739130434784,13866.260869565216,54314.82608695652,100.0,100.0,100.0
2016-12-01,Saskatchewan,459.0,16787.869565217392,14395.130434782608,56416.91304347826,100.0,100.0,100.0
2017-01-01,Alberta,1725.0,17350.0,14924.0,58519.0,99.9,100.0,100.0
2017-01-01,British Columbia,1956.0,19373.0,22074.0,141454.0,99.7,100.4,99.9
2017-01-01,Canada,,112344.0,115751.0,614685.0,99.9,100.4,100.1
2017-01-01,Manitoba,511.0,2914.0,5324.0,14938.0,100.5,100.0,100.3
2017-01-01,New Brunswick,325.0,731.0,561.0,3305.0,100.2,100.0,100.2
2017-01-01,Newfoundland and Labrador,218.0,662.0,271.0,2089.0,99.5,100.0,99.6
2017-01-01,Nova Scotia,411.0,2300.0,1987.0,12855.0,100.2,100.0,100.2
2017-01-01,Ontario,5460.0,48593.0,47149.0,275969.0,99.9,100.9,100.3
2017-01-01,Prince Edward Island,62.0,226.0,317.0,1135.0,100.0,100.0,100.0
2017-01-01,Quebec,3678.0,17097.0,21161.0,94796.0,100.1,100.1,100.1
