REF_DATE,GEO,Housing completions,Housing starts,Housing under construction
1995-09-01,Nova Scotia,442.6666666666667,442.3333333333333,757.0
1995-10-01,Nova Scotia,409.6666666666667,327.6666666666667,660.0
1995-11-01,Nova Scotia,409.6666666666667,327.6666666666667,660.0
1995-12-01,Nova Scotia,409.6666666666667,327.6666666666667,660.0
1996-01-01,Nova Scotia,233.0,111.66666666666667,533.3333333333334
1996-02-01,Nova Scotia,233.0,111.66666666666667,533.3333333333334
1996-03-01,Nova Scotia,233.0,111.66666666666667,533.3333333333334
1996-04-01,Nova Scotia,332.3333333333333,445.0,644.3333333333334
1996-05-01,Nova Scotia,332.3333333333333,445.0,644.3333333333334
1996-06-01,Nova Scotia,332.3333333333333,445.0,644.3333333333334
1996-07-01,Nova Scotia,347.0,444.0,741.6666666666666
1996-08-01,Nova Scotia,347.0,444.0,741.6666666666666
1996-09-01,Nova Scotia,347.0,444.0,741.6666666666666
1996-10-01,Nova Scotia,441.6666666666667,352.3333333333333,648.0
1996-11-01,Nova Scotia,441.6666666666667,352.3333333333333,648.0
1996-12-01,Nova Scotia,441.6666666666667,352.3333333333333,648.0
1997-01-01,Nova Scotia,307.0,307.3333333333333,629.3333333333334
1997-02-01,Nova Scotia,307.0,307.3333333333333,629.3333333333334
1997-03-01,Nova Scotia,307.0,307.3333333333333,629.3333333333334
1997-04-01,Nova Scotia,239.33333333333334,302.0,691.0
1997-05-01,Nova Scotia,239.33333333333334,302.0,691.0
1997-06-01,Nova Scotia,239.33333333333334,302.0,691.0
1997-07-01,Nova Scotia,329.6666666666667,381.6666666666667,742.0
1997-08-01,Nova Scotia,329.6666666666667,381.6666666666667,742.0
1997-09-01,Nova Scotia,329.6666666666667,381.6666666666667,742.0
1997-10-01,Nova Scotia,376.0,280.0,642.0
1997-11-01,Nova Scotia,376.0,280.0,642.0
1997-12-01,Nova Scotia,376.0,280.0,642.0
1998-01-01,Nova Scotia,154.0,94.0,581.6666666666666
1998-02-01,Nova Scotia,154.0,94.0,581.6666666666666
1998-03-01,Nova Scotia,154.0,94.0,581.6666666666666
1998-04-01,Nova Scotia,267.0,200.66666666666666,516.6666666666666
1998-05-01,Nova Scotia,267.0,200.66666666666666,516.6666666666666
1998-06-01,Nova Scotia,267.0,200.66666666666666,516.6666666666666
1998-07-01,Nova Scotia,365.3333333333333,477.6666666666667,623.6666666666666
1998-08-01,Nova Scotia,365.3333333333333,477.6666666666667,623.6666666666666
1998-09-01,Nova Scotia,365.3333333333333,477.6666666666667,623.6666666666666
1998-10-01,Nova Scotia,352.3333333333333,273.3333333333333,501.0
1998-11-01,Nova Scotia,352.3333333333333,273.3333333333333,501.0
1998-12-01,Nova Scotia,352.3333333333333,273.3333333333333,501.0
1999-01-01,Nova Scotia,282.0,193.33333333333334,417.3333333333333
1999-02-01,Nova Scotia,282.0,193.33333333333334,417.3333333333333
1999-03-01,Nova Scotia,282.0,193.33333333333334,417.3333333333333
1999-04-01,Nova Scotia,212.66666666666666,466.3333333333333,668.3333333333334
1999-05-01,Nova Scotia,212.66666666666666,466.3333333333333,668.3333333333334
1999-06-01,Nova Scotia,212.66666666666666,466.3333333333333,668.3333333333334
1999-07-01,Nova Scotia,236.33333333333334,325.6666666666667,757.0
1999-08-01,Nova Scotia,236.33333333333334,325.6666666666667,757.0
1999-09-01,Nova Scotia,236.33333333333334,325.6666666666667,757.0
1999-10-01,Nova Scotia,681.3333333333334,431.3333333333333,502.6666666666667
1999-11-01,Nova Scotia,681.3333333333334,431.3333333333333,502.6666666666667
1999-12-01,Nova Scotia,681.3333333333334,431.3333333333333,502.6666666666667
2000-01-01,Nova Scotia,292.6666666666667,235.66666666666666,444.3333333333333
2000-02-01,Nova Scotia,292.6666666666667,235.66666666666666,444.3333333333333
2000-03-01,Nova Scotia,292.6666666666667,235.66666666666666,444.3333333333333
2000-04-01,Nova Scotia,360.6666666666667,440.6666666666667,523.6666666666666
2000-05-01,Nova Scotia,360.6666666666667,440.6666666666667,523.6666666666666
2000-06-01,Nova Scotia,360.6666666666667,440.6666666666667,523.6666666666666
2000-07-01,Nova Scotia,263.6666666666667,488.6666666666667,747.3333333333334
2000-08-01,Nova Scotia,263.6666666666667,488.6666666666667,747.3333333333334
2000-09-01,Nova Scotia,263.6666666666667,488.6666666666667,747.3333333333334
2000-10-01,Nova Scotia,411.6666666666667,312.3333333333333,659.3333333333334
2000-11-01,Nova Scotia,411.6666666666667,312.3333333333333,659.3333333333334
2000-12-01,Nova Scotia,411.6666666666667,312.3333333333333,659.3333333333334
2001-01-01,Nova Scotia,297.3333333333333,192.0,555.0
2001-02-01,Nova Scotia,297.3333333333333,192.0,555.0
2001-03-01,Nova Scotia,297.3333333333333,192.0,555.0
2001-04-01,Nova Scotia,257.3333333333333,381.3333333333333,680.3333333333334
2001-05-01,Nova Scotia,257.3333333333333,381.3333333333333,680.3333333333334
2001-06-01,Nova Scotia,257.3333333333333,381.3333333333333,680.3333333333334
2001-07-01,Nova Scotia,360.0,437.6666666666667,758.0
2001-08-01,Nova Scotia,360.0,437.6666666666667,758.0
2001-09-01,Nova Scotia,360.0,437.6666666666667,758.0
2001-10-01,Nova Scotia,291.3333333333333,353.0,818.0
2001-11-01,Nova Scotia,291.3333333333333,353.0,818.0
2001-12-01,Nova Scotia,291.3333333333333,353.0,818.0
2002-01-01,Nova Scotia,479.3333333333333,228.33333333333334,469.0
2002-02-01,Nova Scotia,479.3333333333333,228.33333333333334,469.0
2002-03-01,Nova Scotia,479.3333333333333,228.33333333333334,469.0
2002-04-01,Nova Scotia,251.33333333333334,482.6666666666667,705.0
2002-05-01,Nova Scotia,251.33333333333334,482.6666666666667,705.0
2002-06-01,Nova Scotia,251.33333333333334,482.6666666666667,705.0
2002-07-01,Nova Scotia,267.6666666666667,434.6666666666667,869.0
2002-08-01,Nova Scotia,267.6666666666667,434.6666666666667,869.0
2002-09-01,Nova Scotia,267.6666666666667,434.6666666666667,869.0
2002-10-01,Nova Scotia,338.6666666666667,511.0,1039.6666666666667
2002-11-01,Nova Scotia,338.6666666666667,511.0,1039.6666666666667
2002-12-01,Nova Scotia,338.6666666666667,511.0,1039.6666666666667
2003-01-01,Nova Scotia,430.0,246.33333333333334,865.3333333333334
2003-02-01,Nova Scotia,430.0,246.33333333333334,865.3333333333334
2003-03-01,Nova Scotia,430.0,246.33333333333334,865.3333333333334
2003-04-01,Nova Scotia,351.0,443.3333333333333,961.6666666666666
2003-05-01,Nova Scotia,351.0,443.3333333333333,961.6666666666666
2003-06-01,Nova Scotia,351.0,443.3333333333333,961.6666666666666
2003-07-01,Nova Scotia,463.3333333333333,499.6666666666667,992.3333333333334
2003-08-01,Nova Scotia,463.3333333333333,499.6666666666667,992.3333333333334
2003-09-01,Nova Scotia,463.3333333333333,499.6666666666667,992.3333333333334
2003-10-01,Nova Scotia,567.0,509.3333333333333,923.3333333333334
2003-11-01,Nova Scotia,567.0,509.3333333333333,923.3333333333334
2003-12-01,Nova Scotia,567.0,509.3333333333333,923.3333333333334
2004-01-01,Nova Scotia,365.6666666666667,187.66666666666666,769.0
2004-02-01,Nova Scotia,365.6666666666667,187.66666666666666,769.0
2004-03-01,Nova Scotia,365.6666666666667,187.66666666666666,769.0
2004-04-01,Nova Scotia,303.0,445.3333333333333,909.6666666666666
2004-05-01,Nova Scotia,303.0,445.3333333333333,909.6666666666666
2004-06-01,Nova Scotia,303.0,445.3333333333333,909.6666666666666
2004-07-01,Nova Scotia,368.0,525.0,1066.3333333333333
2004-08-01,Nova Scotia,368.0,525.0,1066.3333333333333
2004-09-01,Nova Scotia,368.0,525.0,1066.3333333333333
2004-10-01,Nova Scotia,595.3333333333334,414.3333333333333,884.3333333333334
2004-11-01,Nova Scotia,595.3333333333334,414.3333333333333,884.3333333333334
2004-12-01,Nova Scotia,595.3333333333334,414.3333333333333,884.3333333333334
2005-01-01,Nova Scotia,344.0,143.33333333333334,683.3333333333334
2005-02-01,Nova Scotia,344.0,143.33333333333334,683.3333333333334
2005-03-01,Nova Scotia,344.0,143.33333333333334,683.3333333333334
2005-04-01,Nova Scotia,233.66666666666666,522.6666666666666,952.0
2005-05-01,Nova Scotia,233.66666666666666,522.6666666666666,952.0
2005-06-01,Nova Scotia,233.66666666666666,522.6666666666666,952.0
2005-07-01,Nova Scotia,309.0,505.6666666666667,1147.0
2005-08-01,Nova Scotia,309.0,505.6666666666667,1147.0
2005-09-01,Nova Scotia,309.0,505.6666666666667,1147.0
2005-10-01,Nova Scotia,598.6666666666666,420.0,967.3333333333334
2005-11-01,Nova Scotia,598.6666666666666,420.0,967.3333333333334
2005-12-01,Nova Scotia,598.6666666666666,420.0,967.3333333333334
2006-01-01,Nova Scotia,350.0,259.0,876.3333333333334
2006-02-01,Nova Scotia,350.0,259.0,876.3333333333334
2006-03-01,Nova Scotia,350.0,259.0,876.3333333333334
2006-04-01,Nova Scotia,370.6666666666667,500.3333333333333,1004.6666666666666
2006-05-01,Nova Scotia,370.6666666666667,500.3333333333333,1004.6666666666666
2006-06-01,Nova Scotia,370.6666666666667,500.3333333333333,1004.6666666666666
2006-07-01,Nova Scotia,343.3333333333333,453.6666666666667,1109.0
2006-08-01,Nova Scotia,343.3333333333333,453.6666666666667,1109.0
2006-09-01,Nova Scotia,343.3333333333333,453.6666666666667,1109.0
2006-10-01,Nova Scotia,421.0,419.0,1106.3333333333333
2006-11-01,Nova Scotia,421.0,419.0,1106.3333333333333
2006-12-01,Nova Scotia,421.0,419.0,1106.3333333333333
2007-01-01,Nova Scotia,281.3333333333333,223.33333333333334,1042.0
2007-02-01,Nova Scotia,281.3333333333333,223.33333333333334,1042.0
2007-03-01,Nova Scotia,281.3333333333333,223.33333333333334,1042.0
2007-04-01,Nova Scotia,288.0,416.6666666666667,1121.0
2007-05-01,Nova Scotia,288.0,416.6666666666667,1121.0
2007-06-01,Nova Scotia,288.0,416.6666666666667,1121.0
2007-07-01,Nova Scotia,337.3333333333333,538.3333333333334,1321.3333333333333
2007-08-01,Nova Scotia,337.3333333333333,538.3333333333334,1321.3333333333333
2007-09-01,Nova Scotia,337.3333333333333,538.3333333333334,1321.3333333333333
2007-10-01,Nova Scotia,578.0,405.0,1210.6666666666667
2007-11-01,Nova Scotia,578.0,405.0,1210.6666666666667
2007-12-01,Nova Scotia,578.0,405.0,1210.6666666666667
2008-01-01,Nova Scotia,377.6666666666667,232.66666666666666,1034.6666666666667
2008-02-01,Nova Scotia,377.6666666666667,232.66666666666666,1034.6666666666667
2008-03-01,Nova Scotia,377.6666666666667,232.66666666666666,1034.6666666666667
2008-04-01,Nova Scotia,270.0,362.0,1154.6666666666667
2008-05-01,Nova Scotia,270.0,362.0,1154.6666666666667
2008-06-01,Nova Scotia,270.0,362.0,1154.6666666666667
2008-07-01,Nova Scotia,338.6666666666667,440.6666666666667,1234.6666666666667
2008-08-01,Nova Scotia,338.6666666666667,440.6666666666667,1234.6666666666667
2008-09-01,Nova Scotia,338.6666666666667,440.6666666666667,1234.6666666666667
2008-10-01,Nova Scotia,556.6666666666666,292.0,973.0
2008-11-01,Nova Scotia,556.6666666666666,292.0,973.0
2008-12-01,Nova Scotia,556.6666666666666,292.0,973.0
2009-01-01,Nova Scotia,289.3333333333333,148.66666666666666,832.3333333333334
2009-02-01,Nova Scotia,289.3333333333333,148.66666666666666,832.3333333333334
2009-03-01,Nova Scotia,289.3333333333333,148.66666666666666,832.3333333333334
2009-04-01,Nova Scotia,310.0,255.33333333333334,782.3333333333334
2009-05-01,Nova Scotia,310.0,255.33333333333334,782.3333333333334
2009-06-01,Nova Scotia,310.0,255.33333333333334,782.3333333333334
2009-07-01,Nova Scotia,234.33333333333334,446.3333333333333,993.0
2009-08-01,Nova Scotia,234.33333333333334,446.3333333333333,993.0
2009-09-01,Nova Scotia,234.33333333333334,446.3333333333333,993.0
2009-10-01,Nova Scotia,431.6666666666667,295.6666666666667,857.3333333333334
2009-11-01,Nova Scotia,431.6666666666667,295.6666666666667,857.3333333333334
2009-12-01,Nova Scotia,431.6666666666667,295.6666666666667,857.3333333333334
2010-01-01,Nova Scotia,272.0,230.33333333333334,815.3333333333334
2010-02-01,Nova Scotia,272.0,230.33333333333334,815.3333333333334
2010-03-01,Nova Scotia,272.0,230.33333333333334,815.3333333333334
2010-04-01,Nova Scotia,284.6666666666667,407.3333333333333,938.3333333333334
2010-05-01,Nova Scotia,284.6666666666667,407.3333333333333,938.3333333333334
2010-06-01,Nova Scotia,284.6666666666667,407.3333333333333,938.3333333333334
2010-07-01,Nova Scotia,367.0,460.6666666666667,1030.0
2010-08-01,Nova Scotia,367.0,460.6666666666667,1030.0
2010-09-01,Nova Scotia,367.0,460.6666666666667,1030.0
2010-10-01,Nova Scotia,392.3333333333333,338.0,1011.0
2010-11-01,Nova Scotia,392.3333333333333,338.0,1011.0
2010-12-01,Nova Scotia,392.3333333333333,338.0,1011.0
2011-01-01,Nova Scotia,240.0,241.66666666666666,990.6666666666666
2011-02-01,Nova Scotia,240.0,241.66666666666666,990.6666666666666
2011-03-01,Nova Scotia,240.0,241.66666666666666,990.6666666666666
2011-04-01,Nova Scotia,254.0,387.6666666666667,1139.0
2011-05-01,Nova Scotia,254.0,387.6666666666667,1139.0
2011-06-01,Nova Scotia,254.0,387.6666666666667,1139.0
2011-07-01,Nova Scotia,332.3333333333333,508.6666666666667,1314.0
2011-08-01,Nova Scotia,332.3333333333333,508.6666666666667,1314.0
2011-09-01,Nova Scotia,332.3333333333333,508.6666666666667,1314.0
2011-10-01,Nova Scotia,407.3333333333333,410.0,1324.0
2011-11-01,Nova Scotia,407.3333333333333,410.0,1324.0
2011-12-01,Nova Scotia,407.3333333333333,410.0,1324.0
2012-01-01,Nova Scotia,292.0,213.33333333333334,1241.0
2012-02-01,Nova Scotia,292.0,213.33333333333334,1241.0
2012-03-01,Nova Scotia,292.0,213.33333333333334,1241.0
2012-04-01,Nova Scotia,277.3333333333333,348.0,1311.6666666666667
2012-05-01,Nova Scotia,277.3333333333333,348.0,1311.6666666666667
2012-06-01,Nova Scotia,277.3333333333333,348.0,1311.6666666666667
2012-07-01,Nova Scotia,370.0,503.0,1444.6666666666667
2012-08-01,Nova Scotia,370.0,503.0,1444.6666666666667
2012-09-01,Nova Scotia,370.0,503.0,1444.6666666666667
2012-10-01,Nova Scotia,370.0,443.0,1517.3333333333333
2012-11-01,Nova Scotia,370.0,443.0,1517.3333333333333
2012-12-01,Nova Scotia,370.0,443.0,1517.3333333333333
2013-01-01,Nova Scotia,275.0,318.6666666666667,1560.0
2013-02-01,Nova Scotia,275.0,318.6666666666667,1560.0
2013-03-01,Nova Scotia,275.0,318.6666666666667,1560.0
2013-04-01,Nova Scotia,370.6666666666667,305.6666666666667,1494.3333333333333
2013-05-01,Nova Scotia,370.6666666666667,305.6666666666667,1494.3333333333333
2013-06-01,Nova Scotia,370.6666666666667,305.6666666666667,1494.3333333333333
2013-07-01,Nova Scotia,451.0,380.6666666666667,1424.0
2013-08-01,Nova Scotia,451.0,380.6666666666667,1424.0
2013-09-01,Nova Scotia,451.0,380.6666666666667,1424.0
2013-10-01,Nova Scotia,481.0,301.3333333333333,1244.6666666666667
2013-11-01,Nova Scotia,481.0,301.3333333333333,1244.6666666666667
2013-12-01,Nova Scotia,481.0,301.3333333333333,1244.6666666666667
2014-01-01,Nova Scotia,310.3333333333333,107.66666666666667,1040.0
2014-02-01,Nova Scotia,310.3333333333333,107.66666666666667,1040.0
2014-03-01,Nova Scotia,310.3333333333333,107.66666666666667,1040.0
2014-04-01,Nova Scotia,187.66666666666666,226.33333333333334,1078.3333333333333
2014-05-01,Nova Scotia,187.66666666666666,226.33333333333334,1078.3333333333333
2014-06-01,Nova Scotia,187.66666666666666,226.33333333333334,1078.3333333333333
2014-07-01,Nova Scotia,314.3333333333333,412.0,1175.0
2014-08-01,Nova Scotia,314.3333333333333,412.0,1175.0
2014-09-01,Nova Scotia,314.3333333333333,412.0,1175.0
2014-10-01,Nova Scotia,264.0,272.6666666666667,1183.6666666666667
2014-11-01,Nova Scotia,264.0,272.6666666666667,1183.6666666666667
2014-12-01,Nova Scotia,264.0,272.6666666666667,1183.6666666666667
2015-01-01,Nova Scotia,340.3333333333333,117.33333333333333,959.6666666666666
2015-02-01,Nova Scotia,340.3333333333333,117.33333333333333,959.6666666666666
2015-03-01,Nova Scotia,340.3333333333333,117.33333333333333,959.6666666666666
2015-04-01,Nova Scotia,186.33333333333334,505.6666666666667,1278.3333333333333
2015-05-01,Nova Scotia,186.33333333333334,505.6666666666667,1278.3333333333333
2015-06-01,Nova Scotia,186.33333333333334,505.6666666666667,1278.3333333333333
2015-07-01,Nova Scotia,249.0,449.3333333333333,1478.3333333333333
2015-08-01,Nova Scotia,249.0,449.3333333333333,1478.3333333333333
2015-09-01,Nova Scotia,249.0,449.3333333333333,1478.3333333333333
2015-10-01,Nova Scotia,236.33333333333334,202.66666666666666,1444.3333333333333
2015-11-01,Nova Scotia,236.33333333333334,202.66666666666666,1444.3333333333333
2015-12-01,Nova Scotia,236.33333333333334,202.66666666666666,1444.3333333333333
2016-01-01,Nova Scotia,201.66666666666666,186.33333333333334,1428.0
2016-02-01,Nova Scotia,201.66666666666666,186.33333333333334,1428.0
2016-03-01,Nova Scotia,201.66666666666666,186.33333333333334,1428.0
2016-04-01,Nova Scotia,288.0,329.0,1469.3333333333333
2016-05-01,Nova Scotia,288.0,329.0,1469.3333333333333
2016-06-01,Nova Scotia,288.0,329.0,1469.3333333333333
2016-07-01,Nova Scotia,210.66666666666666,356.3333333333333,1613.3333333333333
2016-08-01,Nova Scotia,210.66666666666666,356.3333333333333,1613.3333333333333
2016-09-01,Nova Scotia,210.66666666666666,356.3333333333333,1613.3333333333333
2016-10-01,Nova Scotia,418.0,384.0,1579.3333333333333
2016-11-01,Nova Scotia,418.0,384.0,1579.3333333333333
2016-12-01,Nova Scotia,418.0,384.0,1579.3333333333333
2017-01-01,Nova Scotia,305.0,251.33333333333334,1523.0
2017-02-01,Nova Scotia,305.0,251.33333333333334,1523.0
2017-03-01,Nova Scotia,305.0,251.33333333333334,1523.0
2017-04-01,Nova Scotia,291.6666666666667,383.0,1612.3333333333333
2017-05-01,Nova Scotia,291.6666666666667,383.0,1612.3333333333333
2017-06-01,Nova Scotia,291.6666666666667,383.0,1612.3333333333333
2017-07-01,Nova Scotia,288.0,400.0,1724.0
2017-08-01,Nova Scotia,288.0,400.0,1724.0
2017-09-01,Nova Scotia,288.0,400.0,1724.0
2017-10-01,Nova Scotia,338.0,293.6666666666667,1679.6666666666667
2017-11-01,Nova Scotia,338.0,293.6666666666667,1679.6666666666667
2017-12-01,Nova Scotia,338.0,293.6666666666667,1679.6666666666667
2018-01-01,Nova Scotia,309.0,280.0,1646.6666666666667
2018-02-01,Nova Scotia,309.0,280.0,1646.6666666666667
2018-03-01,Nova Scotia,309.0,280.0,1646.6666666666667
2018-04-01,Nova Scotia,407.6666666666667,391.0,1629.3333333333333
2018-05-01,Nova Scotia,407.6666666666667,391.0,1629.3333333333333
2018-06-01,Nova Scotia,407.6666666666667,391.0,1629.3333333333333
2018-07-01,Nova Scotia,287.3333333333333,561.3333333333334,1900.0
2018-08-01,Nova Scotia,287.3333333333333,561.3333333333334,1900.0
2018-09-01,Nova Scotia,287.3333333333333,561.3333333333334,1900.0
2018-10-01,Nova Scotia,331.3333333333333,363.0,1932.3333333333333
2018-11-01,Nova Scotia,331.3333333333333,363.0,1932.3333333333333
2018-12-01,Nova Scotia,331.3333333333333,363.0,1932.3333333333333
2019-01-01,Nova Scotia,309.0,292.6666666666667,1906.3333333333333
2019-02-01,Nova Scotia,309.0,292.6666666666667,1906.3333333333333
2019-03-01,Nova Scotia,309.0,292.6666666666667,1906.3333333333333
2019-04-01,Nova Scotia,373.0,429.6666666666667,1963.3333333333333
2019-05-01,Nova Scotia,373.0,429.6666666666667,1963.3333333333333
2019-06-01,Nova Scotia,373.0,429.6666666666667,1963.3333333333333
2019-07-01,Nova Scotia,241.66666666666666,435.6666666666667,2157.0
2019-08-01,Nova Scotia,241.66666666666666,435.6666666666667,2157.0
2019-09-01,Nova Scotia,241.66666666666666,435.6666666666667,2157.0
2019-10-01,Nova Scotia,496.0,415.0,2074.3333333333335
2019-11-01,Nova Scotia,496.0,415.0,2074.3333333333335
2019-12-01,Nova Scotia,496.0,415.0,2074.3333333333335
2020-01-01,Nova Scotia,314.3333333333333,320.3333333333333,2081.3333333333335
2020-02-01,Nova Scotia,314.3333333333333,320.3333333333333,2081.3333333333335
2020-03-01,Nova Scotia,314.3333333333333,320.3333333333333,2081.3333333333335
2020-04-01,Nova Scotia,385.0,237.0,1933.0
2020-05-01,Nova Scotia,385.0,237.0,1933.0
2020-06-01,Nova Scotia,385.0,237.0,1933.0
2020-07-01,Nova Scotia,355.3333333333333,561.3333333333334,2138.6666666666665
2020-08-01,Nova Scotia,355.3333333333333,561.3333333333334,2138.6666666666665
2020-09-01,Nova Scotia,355.3333333333333,561.3333333333334,2138.6666666666665
2020-10-01,Nova Scotia,399.6666666666667,503.0,2241.3333333333335
2020-11-01,Nova Scotia,399.6666666666667,503.0,2241.3333333333335
2020-12-01,Nova Scotia,399.6666666666667,503.0,2241.3333333333335
2021-01-01,Nova Scotia,350.3333333333333,403.3333333333333,2267.3333333333335
2021-02-01,Nova Scotia,350.3333333333333,403.3333333333333,2267.3333333333335
2021-03-01,Nova Scotia,350.3333333333333,403.3333333333333,2267.3333333333335
2021-04-01,Nova Scotia,403.3333333333333,408.0,2273.3333333333335
2021-05-01,Nova Scotia,403.3333333333333,408.0,2273.3333333333335
2021-06-01,Nova Scotia,403.3333333333333,408.0,2273.3333333333335
2021-07-01,Nova Scotia,339.3333333333333,395.0,2328.0
2021-08-01,Nova Scotia,339.3333333333333,395.0,2328.0
2021-09-01,Nova Scotia,339.3333333333333,395.0,2328.0
2021-10-01,Nova Scotia,441.0,785.3333333333334,2671.6666666666665
2021-11-01,Nova Scotia,441.0,785.3333333333334,2671.6666666666665
2021-12-01,Nova Scotia,441.0,785.3333333333334,2671.6666666666665
2022-01-01,Nova Scotia,296.0,353.0,2677.0
2022-02-01,Nova Scotia,296.0,353.0,2677.0
2022-03-01,Nova Scotia,296.0,353.0,2677.0
2022-04-01,Nova Scotia,263.0,536.3333333333334,2949.0
2022-05-01,Nova Scotia,263.0,536.3333333333334,2949.0
2022-06-01,Nova Scotia,263.0,536.3333333333334,2949.0
2022-07-01,Nova Scotia,541.3333333333334,597.0,3001.0
2022-08-01,Nova Scotia,541.3333333333334,597.0,3001.0
2022-09-01,Nova Scotia,541.3333333333334,597.0,3001.0
2022-10-01,Nova Scotia,624.3333333333334,418.3333333333333,2797.3333333333335
2022-11-01,Nova Scotia,624.3333333333334,418.3333333333333,2797.3333333333335
2022-12-01,Nova Scotia,624.3333333333334,418.3333333333333,2797.3333333333335
2023-01-01,Nova Scotia,0.0,275.6666666666667,0.0
2023-02-01,Nova Scotia,0.0,275.6666666666667,0.0
2023-03-01,Nova Scotia,0.0,275.6666666666667,0.0
2023-04-01,Nova Scotia,0.0,663.6666666666666,0.0
2023-05-01,Nova Scotia,0.0,663.6666666666666,0.0
2023-06-01,Nova Scotia,0.0,663.6666666666666,0.0
2023-07-01,Nova Scotia,0.0,572.0,0.0
2023-08-01,Nova Scotia,0.0,572.0,0.0
2023-09-01,Nova Scotia,0.0,572.0,0.0
2023-10-01,Nova Scotia,0.0,875.0,0.0
2023-11-01,Nova Scotia,0.0,875.0,0.0
2023-12-01,Nova Scotia,0.0,875.0,0.0
2024-01-01,Nova Scotia,0.0,719.3333333333334,0.0
2024-02-01,Nova Scotia,0.0,719.3333333333334,0.0
2024-03-01,Nova Scotia,0.0,719.3333333333334,0.0
2024-04-01,Nova Scotia,0.0,786.6666666666666,0.0
2024-05-01,Nova Scotia,0.0,786.6666666666666,0.0
2024-06-01,Nova Scotia,0.0,786.6666666666666,0.0
2024-07-01,Nova Scotia,0.0,475.3333333333333,0.0
2024-08-01,Nova Scotia,0.0,475.3333333333333,0.0
2024-09-01,Nova Scotia,0.0,475.3333333333333,0.0
2024-10-01,Nova Scotia,0.0,479.0,0.0
1976-01-01,Ontario,5361.0,4522.666666666667,24256.666666666668
1976-02-01,Ontario,5361.0,4522.666666666667,24256.666666666668
1976-03-01,Ontario,5361.0,4522.666666666667,24256.666666666668
1976-04-01,Ontario,7120.666666666667,8395.333333333334,25453.0
1976-05-01,Ontario,7120.666666666667,8395.333333333334,25453.0
1976-06-01,Ontario,7120.666666666667,8395.333333333334,25453.0
1976-07-01,Ontario,6890.0,7699.333333333333,26247.0
1976-08-01,Ontario,6890.0,7699.333333333333,26247.0
1976-09-01,Ontario,6890.0,7699.333333333333,26247.0
1976-10-01,Ontario,7395.666666666667,7610.0,26119.666666666668
1976-11-01,Ontario,7395.666666666667,7610.0,26119.666666666668
1976-12-01,Ontario,7395.666666666667,7610.0,26119.666666666668
1977-01-01,Ontario,5650.0,3179.6666666666665,23570.0
1977-02-01,Ontario,5650.0,3179.6666666666665,23570.0
1977-03-01,Ontario,5650.0,3179.6666666666665,23570.0
1977-04-01,Ontario,6358.0,7764.333333333333,24834.0
1977-05-01,Ontario,6358.0,7764.333333333333,24834.0
1977-06-01,Ontario,6358.0,7764.333333333333,24834.0
1977-07-01,Ontario,7370.333333333333,8078.666666666667,25444.0
1977-08-01,Ontario,7370.333333333333,8078.666666666667,25444.0
1977-09-01,Ontario,7370.333333333333,8078.666666666667,25444.0
1977-10-01,Ontario,7527.333333333333,7354.0,25172.666666666668
1977-11-01,Ontario,7527.333333333333,7354.0,25172.666666666668
1977-12-01,Ontario,7527.333333333333,7354.0,25172.666666666668
1978-01-01,Ontario,5675.333333333333,3763.6666666666665,23273.0
1978-02-01,Ontario,5675.333333333333,3763.6666666666665,23273.0
1978-03-01,Ontario,5675.333333333333,3763.6666666666665,23273.0
1978-04-01,Ontario,6599.666666666667,5668.333333333333,22284.666666666668
1978-05-01,Ontario,6599.666666666667,5668.333333333333,22284.666666666668
1978-06-01,Ontario,6599.666666666667,5668.333333333333,22284.666666666668
1978-07-01,Ontario,7551.666666666667,7698.666666666667,22358.333333333332
1978-08-01,Ontario,7551.666666666667,7698.666666666667,22358.333333333332
1978-09-01,Ontario,7551.666666666667,7698.666666666667,22358.333333333332
1978-10-01,Ontario,6983.0,6772.666666666667,22035.333333333332
1978-11-01,Ontario,6983.0,6772.666666666667,22035.333333333332
1978-12-01,Ontario,6983.0,6772.666666666667,22035.333333333332
1979-01-01,Ontario,5292.333333333333,2322.3333333333335,18873.0
1979-02-01,Ontario,5292.333333333333,2322.3333333333335,18873.0
1979-03-01,Ontario,5292.333333333333,2322.3333333333335,18873.0
1979-04-01,Ontario,5468.666666666667,4997.666666666667,18379.0
1979-05-01,Ontario,5468.666666666667,4997.666666666667,18379.0
1979-06-01,Ontario,5468.666666666667,4997.666666666667,18379.0
1979-07-01,Ontario,7052.333333333333,5795.333333333333,16940.333333333332
1979-08-01,Ontario,7052.333333333333,5795.333333333333,16940.333333333332
1979-09-01,Ontario,7052.333333333333,5795.333333333333,16940.333333333332
1979-10-01,Ontario,7710.0,5847.0,14950.333333333334
1979-11-01,Ontario,7710.0,5847.0,14950.333333333334
1979-12-01,Ontario,7710.0,5847.0,14950.333333333334
1980-01-01,Ontario,4654.666666666667,2410.0,12695.0
1980-02-01,Ontario,4654.666666666667,2410.0,12695.0
1980-03-01,Ontario,4654.666666666667,2410.0,12695.0
1980-04-01,Ontario,4473.666666666667,3385.3333333333335,11614.333333333334
1980-05-01,Ontario,4473.666666666667,3385.3333333333335,11614.333333333334
1980-06-01,Ontario,4473.666666666667,3385.3333333333335,11614.333333333334
