REF_DATE,GEO,Number_of_Households
1997-08-01,Quebec,2903000
1997-09-01,Alberta,1033000
1997-09-01,British Columbia,1506000
1997-09-01,Canada,11241000
1997-09-01,Manitoba,430000
1997-09-01,New Brunswick,280000
1997-09-01,Newfoundland and Labrador,189000
1997-09-01,Ontario,4111000
1997-09-01,Prince Edward Island,49000
1997-09-01,Quebec,2903000
1997-10-01,Alberta,1033000
1997-10-01,British Columbia,1506000
1997-10-01,Canada,11241000
1997-10-01,Manitoba,430000
1997-10-01,New Brunswick,280000
1997-10-01,Newfoundland and Labrador,189000
1997-10-01,Ontario,4111000
1997-10-01,Prince Edward Island,49000
1997-10-01,Quebec,2903000
1997-11-01,Alberta,1033000
1997-11-01,British Columbia,1506000
1997-11-01,Canada,11241000
1997-11-01,Manitoba,430000
1997-11-01,New Brunswick,280000
1997-11-01,Newfoundland and Labrador,189000
1997-11-01,Ontario,4111000
1997-11-01,Prince Edward Island,49000
1997-11-01,Quebec,2903000
1997-12-01,Alberta,1033000
1997-12-01,British Columbia,1506000
1997-12-01,Canada,11241000
1997-12-01,Manitoba,430000
1997-12-01,New Brunswick,280000
1997-12-01,Newfoundland and Labrador,189000
1997-12-01,Ontario,4111000
1997-12-01,Prince Edward Island,49000
1997-12-01,Quebec,2903000
1998-01-01,Alberta,1059000
1998-01-01,British Columbia,1529000
1998-01-01,Canada,11406000
1998-01-01,Manitoba,434000
1998-01-01,New Brunswick,283000
1998-01-01,Newfoundland and Labrador,190000
1998-01-01,Ontario,4179000
1998-01-01,Prince Edward Island,49000
1998-01-01,Quebec,2938000
1998-02-01,Alberta,1059000
1998-02-01,British Columbia,1529000
1998-02-01,Canada,11406000
1998-02-01,Manitoba,434000
1998-02-01,New Brunswick,283000
1998-02-01,Newfoundland and Labrador,190000
1998-02-01,Ontario,4179000
1998-02-01,Prince Edward Island,49000
1998-02-01,Quebec,2938000
1998-03-01,Alberta,1059000
1998-03-01,British Columbia,1529000
1998-03-01,Canada,11406000
1998-03-01,Manitoba,434000
1998-03-01,New Brunswick,283000
1998-03-01,Newfoundland and Labrador,190000
1998-03-01,Ontario,4179000
1998-03-01,Prince Edward Island,49000
1998-03-01,Quebec,2938000
1998-04-01,Alberta,1059000
1998-04-01,British Columbia,1529000
1998-04-01,Canada,11406000
1998-04-01,Manitoba,434000
1998-04-01,New Brunswick,283000
1998-04-01,Newfoundland and Labrador,190000
1998-04-01,Ontario,4179000
1998-04-01,Prince Edward Island,49000
1998-04-01,Quebec,2938000
1998-05-01,Alberta,1059000
1998-05-01,British Columbia,1529000
1998-05-01,Canada,11406000
1998-05-01,Manitoba,434000
1998-05-01,New Brunswick,283000
1998-05-01,Newfoundland and Labrador,190000
1998-05-01,Ontario,4179000
1998-05-01,Prince Edward Island,49000
1998-05-01,Quebec,2938000
1998-06-01,Alberta,1059000
1998-06-01,British Columbia,1529000
1998-06-01,Canada,11406000
1998-06-01,Manitoba,434000
1998-06-01,New Brunswick,283000
1998-06-01,Newfoundland and Labrador,190000
1998-06-01,Ontario,4179000
1998-06-01,Prince Edward Island,49000
1998-06-01,Quebec,2938000
1998-07-01,Alberta,1059000
1998-07-01,British Columbia,1529000
1998-07-01,Canada,11406000
1998-07-01,Manitoba,434000
1998-07-01,New Brunswick,283000
1998-07-01,Newfoundland and Labrador,190000
1998-07-01,Ontario,4179000
1998-07-01,Prince Edward Island,49000
1998-07-01,Quebec,2938000
1998-08-01,Alberta,1059000
1998-08-01,British Columbia,1529000
1998-08-01,Canada,11406000
1998-08-01,Manitoba,434000
1998-08-01,New Brunswick,283000
1998-08-01,Newfoundland and Labrador,190000
1998-08-01,Ontario,4179000
1998-08-01,Prince Edward Island,49000
1998-08-01,Quebec,2938000
1998-09-01,Alberta,1059000
1998-09-01,British Columbia,1529000
1998-09-01,Canada,11406000
1998-09-01,Manitoba,434000
1998-09-01,New Brunswick,283000
1998-09-01,Newfoundland and Labrador,190000
1998-09-01,Ontario,4179000
1998-09-01,Prince Edward Island,49000
1998-09-01,Quebec,2938000
1998-10-01,Alberta,1059000
1998-10-01,British Columbia,1529000
1998-10-01,Canada,11406000
1998-10-01,Manitoba,434000
1998-10-01,New Brunswick,283000
1998-10-01,Newfoundland and Labrador,190000
1998-10-01,Ontario,4179000
1998-10-01,Prince Edward Island,49000
1998-10-01,Quebec,2938000
1998-11-01,Alberta,1059000
1998-11-01,British Columbia,1529000
1998-11-01,Canada,11406000
1998-11-01,Manitoba,434000
1998-11-01,New Brunswick,283000
1998-11-01,Newfoundland and Labrador,190000
1998-11-01,Ontario,4179000
1998-11-01,Prince Edward Island,49000
1998-11-01,Quebec,2938000
1998-12-01,Alberta,1059000
1998-12-01,British Columbia,1529000
1998-12-01,Canada,11406000
1998-12-01,Manitoba,434000
1998-12-01,New Brunswick,283000
1998-12-01,Newfoundland and Labrador,190000
1998-12-01,Ontario,4179000
1998-12-01,Prince Edward Island,49000
1998-12-01,Quebec,2938000
1999-01-01,Alberta,1084000
1999-01-01,British Columbia,1552000
1999-01-01,Canada,11567000
1999-01-01,Manitoba,437000
1999-01-01,New Brunswick,286000
1999-01-01,Newfoundland and Labrador,190000
1999-01-01,Ontario,4246000
1999-01-01,Prince Edward Island,50000
1999-01-01,Quebec,2974000
1999-02-01,Alberta,1084000
1999-02-01,British Columbia,1552000
1999-02-01,Canada,11567000
1999-02-01,Manitoba,437000
1999-02-01,New Brunswick,286000
1999-02-01,Newfoundland and Labrador,190000
1999-02-01,Ontario,4246000
1999-02-01,Prince Edward Island,50000
1999-02-01,Quebec,2974000
1999-03-01,Alberta,1084000
1999-03-01,British Columbia,1552000
1999-03-01,Canada,11567000
1999-03-01,Manitoba,437000
1999-03-01,New Brunswick,286000
1999-03-01,Newfoundland and Labrador,190000
1999-03-01,Ontario,4246000
1999-03-01,Prince Edward Island,50000
1999-03-01,Quebec,2974000
1999-04-01,Alberta,1084000
1999-04-01,British Columbia,1552000
1999-04-01,Canada,11567000
1999-04-01,Manitoba,437000
1999-04-01,New Brunswick,286000
1999-04-01,Newfoundland and Labrador,190000
1999-04-01,Ontario,4246000
1999-04-01,Prince Edward Island,50000
1999-04-01,Quebec,2974000
1999-05-01,Alberta,1084000
1999-05-01,British Columbia,1552000
1999-05-01,Canada,11567000
1999-05-01,Manitoba,437000
1999-05-01,New Brunswick,286000
1999-05-01,Newfoundland and Labrador,190000
1999-05-01,Ontario,4246000
1999-05-01,Prince Edward Island,50000
1999-05-01,Quebec,2974000
1999-06-01,Alberta,1084000
1999-06-01,British Columbia,1552000
1999-06-01,Canada,11567000
1999-06-01,Manitoba,437000
1999-06-01,New Brunswick,286000
1999-06-01,Newfoundland and Labrador,190000
1999-06-01,Ontario,4246000
1999-06-01,Prince Edward Island,50000
1999-06-01,Quebec,2974000
1999-07-01,Alberta,1084000
1999-07-01,British Columbia,1552000
1999-07-01,Canada,11567000
1999-07-01,Manitoba,437000
1999-07-01,New Brunswick,286000
1999-07-01,Newfoundland and Labrador,190000
1999-07-01,Ontario,4246000
1999-07-01,Prince Edward Island,50000
1999-07-01,Quebec,2974000
1999-08-01,Alberta,1084000
1999-08-01,British Columbia,1552000
1999-08-01,Canada,11567000
1999-08-01,Manitoba,437000
1999-08-01,New Brunswick,286000
1999-08-01,Newfoundland and Labrador,190000
1999-08-01,Ontario,4246000
1999-08-01,Prince Edward Island,50000
1999-08-01,Quebec,2974000
1999-09-01,Alberta,1084000
1999-09-01,British Columbia,1552000
1999-09-01,Canada,11567000
1999-09-01,Manitoba,437000
1999-09-01,New Brunswick,286000
1999-09-01,Newfoundland and Labrador,190000
1999-09-01,Ontario,4246000
1999-09-01,Prince Edward Island,50000
1999-09-01,Quebec,2974000
1999-10-01,Alberta,1084000
1999-10-01,British Columbia,1552000
1999-10-01,Canada,11567000
1999-10-01,Manitoba,437000
1999-10-01,New Brunswick,286000
1999-10-01,Newfoundland and Labrador,190000
1999-10-01,Ontario,4246000
1999-10-01,Prince Edward Island,50000
1999-10-01,Quebec,2974000
1999-11-01,Alberta,1084000
1999-11-01,British Columbia,1552000
1999-11-01,Canada,11567000
1999-11-01,Manitoba,437000
1999-11-01,New Brunswick,286000
1999-11-01,Newfoundland and Labrador,190000
1999-11-01,Ontario,4246000
1999-11-01,Prince Edward Island,50000
1999-11-01,Quebec,2974000
1999-12-01,Alberta,1084000
1999-12-01,British Columbia,1552000
1999-12-01,Canada,11567000
1999-12-01,Manitoba,437000
1999-12-01,New Brunswick,286000
1999-12-01,Newfoundland and Labrador,190000
1999-12-01,Ontario,4246000
1999-12-01,Prince Edward Island,50000
1999-12-01,Quebec,2974000
2000-01-01,Alberta,1110000
2000-01-01,British Columbia,1575000
2000-01-01,Canada,11732000
2000-01-01,Manitoba,441000
2000-01-01,New Brunswick,289000
2000-01-01,Newfoundland and Labrador,191000
2000-01-01,Ontario,4314000
2000-01-01,Prince Edward Island,50000
2000-01-01,Quebec,3009000
2000-02-01,Alberta,1110000
2000-02-01,British Columbia,1575000
2000-02-01,Canada,11732000
2000-02-01,Manitoba,441000
2000-02-01,New Brunswick,289000
2000-02-01,Newfoundland and Labrador,191000
2000-02-01,Ontario,4314000
2000-02-01,Prince Edward Island,50000
2000-02-01,Quebec,3009000
2000-03-01,Alberta,1110000
2000-03-01,British Columbia,1575000
2000-03-01,Canada,11732000
2000-03-01,Manitoba,441000
2000-03-01,New Brunswick,289000
2000-03-01,Newfoundland and Labrador,191000
2000-03-01,Ontario,4314000
2000-03-01,Prince Edward Island,50000
2000-03-01,Quebec,3009000
2000-04-01,Alberta,1110000
2000-04-01,British Columbia,1575000
2000-04-01,Canada,11732000
2000-04-01,Manitoba,441000
2000-04-01,New Brunswick,289000
2000-04-01,Newfoundland and Labrador,191000
2000-04-01,Ontario,4314000
2000-04-01,Prince Edward Island,50000
2000-04-01,Quebec,3009000
2000-05-01,Alberta,1110000
2000-05-01,British Columbia,1575000
2000-05-01,Canada,11732000
2000-05-01,Manitoba,441000
2000-05-01,New Brunswick,289000
2000-05-01,Newfoundland and Labrador,191000
2000-05-01,Ontario,4314000
2000-05-01,Prince Edward Island,50000
2000-05-01,Quebec,3009000
2000-06-01,Alberta,1110000
2000-06-01,British Columbia,1575000
2000-06-01,Canada,11732000
2000-06-01,Manitoba,441000
2000-06-01,New Brunswick,289000
2000-06-01,Newfoundland and Labrador,191000
2000-06-01,Ontario,4314000
2000-06-01,Prince Edward Island,50000
2000-06-01,Quebec,3009000
2000-07-01,Alberta,1110000
2000-07-01,British Columbia,1575000
2000-07-01,Canada,11732000
2000-07-01,Manitoba,441000
2000-07-01,New Brunswick,289000
2000-07-01,Newfoundland and Labrador,191000
2000-07-01,Ontario,4314000
2000-07-01,Prince Edward Island,50000
2000-07-01,Quebec,3009000
2000-08-01,Alberta,1110000
2000-08-01,British Columbia,1575000
2000-08-01,Canada,11732000
2000-08-01,Manitoba,441000
2000-08-01,New Brunswick,289000
2000-08-01,Newfoundland and Labrador,191000
2000-08-01,Ontario,4314000
2000-08-01,Prince Edward Island,50000
2000-08-01,Quebec,3009000
2000-09-01,Alberta,1110000
2000-09-01,British Columbia,1575000
2000-09-01,Canada,11732000
2000-09-01,Manitoba,441000
2000-09-01,New Brunswick,289000
2000-09-01,Newfoundland and Labrador,191000
2000-09-01,Ontario,4314000
2000-09-01,Prince Edward Island,50000
2000-09-01,Quebec,3009000
2000-10-01,Alberta,1110000
2000-10-01,British Columbia,1575000
2000-10-01,Canada,11732000
2000-10-01,Manitoba,441000
2000-10-01,New Brunswick,289000
2000-10-01,Newfoundland and Labrador,191000
2000-10-01,Ontario,4314000
2000-10-01,Prince Edward Island,50000
2000-10-01,Quebec,3009000
2000-11-01,Alberta,1110000
2000-11-01,British Columbia,1575000
2000-11-01,Canada,11732000
2000-11-01,Manitoba,441000
2000-11-01,New Brunswick,289000
2000-11-01,Newfoundland and Labrador,191000
2000-11-01,Ontario,4314000
2000-11-01,Prince Edward Island,50000
2000-11-01,Quebec,3009000
2000-12-01,Alberta,1110000
2000-12-01,British Columbia,1575000
2000-12-01,Canada,11732000
2000-12-01,Manitoba,441000
2000-12-01,New Brunswick,289000
2000-12-01,Newfoundland and Labrador,191000
2000-12-01,Ontario,4314000
2000-12-01,Prince Edward Island,50000
2000-12-01,Quebec,3009000
2001-01-01,Alberta,1135000
2001-01-01,British Columbia,1598000
2001-01-01,Canada,11895000
2001-01-01,Manitoba,444000
2001-01-01,New Brunswick,292000
2001-01-01,Newfoundland and Labrador,192000
2001-01-01,Ontario,4381000
2001-01-01,Prince Edward Island,51000
2001-01-01,Quebec,3044000
2001-02-01,Alberta,1135000
2001-02-01,British Columbia,1598000
2001-02-01,Canada,11895000
2001-02-01,Manitoba,444000
2001-02-01,New Brunswick,292000
2001-02-01,Newfoundland and Labrador,192000
2001-02-01,Ontario,4381000
2001-02-01,Prince Edward Island,51000
2001-02-01,Quebec,3044000
2001-03-01,Alberta,1135000
2001-03-01,British Columbia,1598000
2001-03-01,Canada,11895000
2001-03-01,Manitoba,444000
2001-03-01,New Brunswick,292000
2001-03-01,Newfoundland and Labrador,192000
2001-03-01,Ontario,4381000
2001-03-01,Prince Edward Island,51000
2001-03-01,Quebec,3044000
2001-04-01,Alberta,1135000
2001-04-01,British Columbia,1598000
2001-04-01,Canada,11895000
2001-04-01,Manitoba,444000
2001-04-01,New Brunswick,292000
2001-04-01,Newfoundland and Labrador,192000
2001-04-01,Ontario,4381000
2001-04-01,Prince Edward Island,51000
2001-04-01,Quebec,3044000
2001-05-01,Alberta,1135000
2001-05-01,British Columbia,1598000
2001-05-01,Canada,11895000
2001-05-01,Manitoba,444000
2001-05-01,New Brunswick,292000
2001-05-01,Newfoundland and Labrador,192000
2001-05-01,Ontario,4381000
2001-05-01,Prince Edward Island,51000
2001-05-01,Quebec,3044000
2001-06-01,Alberta,1135000
2001-06-01,British Columbia,1598000
2001-06-01,Canada,11895000
2001-06-01,Manitoba,444000
2001-06-01,New Brunswick,292000
2001-06-01,Newfoundland and Labrador,192000
2001-06-01,Ontario,4381000
2001-06-01,Prince Edward Island,51000
2001-06-01,Quebec,3044000
2001-07-01,Alberta,1135000
2001-07-01,British Columbia,1598000
2001-07-01,Canada,11895000
2001-07-01,Manitoba,444000
2001-07-01,New Brunswick,292000
2001-07-01,Newfoundland and Labrador,192000
2001-07-01,Ontario,4381000
2001-07-01,Prince Edward Island,51000
2001-07-01,Quebec,3044000
2001-08-01,Alberta,1135000
2001-08-01,British Columbia,1598000
2001-08-01,Canada,11895000
2001-08-01,Manitoba,444000
2001-08-01,New Brunswick,292000
2001-08-01,Newfoundland and Labrador,192000
2001-08-01,Ontario,4381000
2001-08-01,Prince Edward Island,51000
2001-08-01,Quebec,3044000
2001-09-01,Alberta,1135000
2001-09-01,British Columbia,1598000
2001-09-01,Canada,11895000
2001-09-01,Manitoba,444000
2001-09-01,New Brunswick,292000
2001-09-01,Newfoundland and Labrador,192000
2001-09-01,Ontario,4381000
2001-09-01,Prince Edward Island,51000
2001-09-01,Quebec,3044000
2001-10-01,Alberta,1135000
2001-10-01,British Columbia,1598000
2001-10-01,Canada,11895000
2001-10-01,Manitoba,444000
2001-10-01,New Brunswick,292000
2001-10-01,Newfoundland and Labrador,192000
2001-10-01,Ontario,4381000
2001-10-01,Prince Edward Island,51000
2001-10-01,Quebec,3044000
2001-11-01,Alberta,1135000
2001-11-01,British Columbia,1598000
2001-11-01,Canada,11895000
2001-11-01,Manitoba,444000
2001-11-01,New Brunswick,292000
2001-11-01,Newfoundland and Labrador,192000
2001-11-01,Ontario,4381000
2001-11-01,Prince Edward Island,51000
2001-11-01,Quebec,3044000
2001-12-01,Alberta,1135000
2001-12-01,British Columbia,1598000
2001-12-01,Canada,11895000
2001-12-01,Manitoba,444000
2001-12-01,New Brunswick,292000
2001-12-01,Newfoundland and Labrador,192000
2001-12-01,Ontario,4381000
2001-12-01,Prince Edward Island,51000
2001-12-01,Quebec,3044000
2002-01-01,Alberta,1169000
2002-01-01,British Columbia,1616000
2002-01-01,Canada,12066000
2002-01-01,Manitoba,448000
2002-01-01,New Brunswick,294000
2002-01-01,Newfoundland and Labrador,193000
2002-01-01,Ontario,4451000
2002-01-01,Prince Edward Island,52000
2002-01-01,Quebec,3080000
2002-02-01,Alberta,1169000
2002-02-01,British Columbia,1616000
2002-02-01,Canada,12066000
2002-02-01,Manitoba,448000
2002-02-01,New Brunswick,294000
2002-02-01,Newfoundland and Labrador,193000
2002-02-01,Ontario,4451000
2002-02-01,Prince Edward Island,52000
2002-02-01,Quebec,3080000
2002-03-01,Alberta,1169000
2002-03-01,British Columbia,1616000
2002-03-01,Canada,12066000
2002-03-01,Manitoba,448000
2002-03-01,New Brunswick,294000
2002-03-01,Newfoundland and Labrador,193000
2002-03-01,Ontario,4451000
2002-03-01,Prince Edward Island,52000
2002-03-01,Quebec,3080000
2002-04-01,Alberta,1169000
2002-04-01,British Columbia,1616000
2002-04-01,Canada,12066000
2002-04-01,Manitoba,448000
2002-04-01,New Brunswick,294000
2002-04-01,Newfoundland and Labrador,193000
2002-04-01,Ontario,4451000
2002-04-01,Prince Edward Island,52000
2002-04-01,Quebec,3080000
2002-05-01,Alberta,1169000
2002-05-01,British Columbia,1616000
2002-05-01,Canada,12066000
2002-05-01,Manitoba,448000
2002-05-01,New Brunswick,294000
2002-05-01,Newfoundland and Labrador,193000
2002-05-01,Ontario,4451000
2002-05-01,Prince Edward Island,52000
2002-05-01,Quebec,3080000
2002-06-01,Alberta,1169000
2002-06-01,British Columbia,1616000
2002-06-01,Canada,12066000
2002-06-01,Manitoba,448000
2002-06-01,New Brunswick,294000
2002-06-01,Newfoundland and Labrador,193000
2002-06-01,Ontario,4451000
2002-06-01,Prince Edward Island,52000
2002-06-01,Quebec,3080000
2002-07-01,Alberta,1169000
2002-07-01,British Columbia,1616000
2002-07-01,Canada,12066000
2002-07-01,Manitoba,448000
2002-07-01,New Brunswick,294000
2002-07-01,Newfoundland and Labrador,193000
2002-07-01,Ontario,4451000
2002-07-01,Prince Edward Island,52000
2002-07-01,Quebec,3080000
2002-08-01,Alberta,1169000
2002-08-01,British Columbia,1616000
2002-08-01,Canada,12066000
2002-08-01,Manitoba,448000
2002-08-01,New Brunswick,294000
2002-08-01,Newfoundland and Labrador,193000
2002-08-01,Ontario,4451000
2002-08-01,Prince Edward Island,52000
2002-08-01,Quebec,3080000
2002-09-01,Alberta,1169000
2002-09-01,British Columbia,1616000
2002-09-01,Canada,12066000
2002-09-01,Manitoba,448000
2002-09-01,New Brunswick,294000
2002-09-01,Newfoundland and Labrador,193000
2002-09-01,Ontario,4451000
2002-09-01,Prince Edward Island,52000
2002-09-01,Quebec,3080000
2002-10-01,Alberta,1169000
2002-10-01,British Columbia,1616000
2002-10-01,Canada,12066000
2002-10-01,Manitoba,448000
2002-10-01,New Brunswick,294000
2002-10-01,Newfoundland and Labrador,193000
2002-10-01,Ontario,4451000
2002-10-01,Prince Edward Island,52000
2002-10-01,Quebec,3080000
2002-11-01,Alberta,1169000
2002-11-01,British Columbia,1616000
2002-11-01,Canada,12066000
2002-11-01,Manitoba,448000
2002-11-01,New Brunswick,294000
2002-11-01,Newfoundland and Labrador,193000
2002-11-01,Ontario,4451000
2002-11-01,Prince Edward Island,52000
2002-11-01,Quebec,3080000
2002-12-01,Alberta,1169000
2002-12-01,British Columbia,1616000
2002-12-01,Canada,12066000
2002-12-01,Manitoba,448000
2002-12-01,New Brunswick,294000
2002-12-01,Newfoundland and Labrador,193000
2002-12-01,Ontario,4451000
2002-12-01,Prince Edward Island,52000
2002-12-01,Quebec,3080000
2003-01-01,Alberta,1203000
2003-01-01,British Columbia,1635000
2003-01-01,Canada,12236000
2003-01-01,Manitoba,451000
2003-01-01,New Brunswick,296000
2003-01-01,Newfoundland and Labrador,195000
2003-01-01,Ontario,4521000
2003-01-01,Prince Edward Island,52000
2003-01-01,Quebec,3116000
2003-02-01,Alberta,1203000
2003-02-01,British Columbia,1635000
2003-02-01,Canada,12236000
2003-02-01,Manitoba,451000
2003-02-01,New Brunswick,296000
2003-02-01,Newfoundland and Labrador,195000
2003-02-01,Ontario,4521000
2003-02-01,Prince Edward Island,52000
2003-02-01,Quebec,3116000
2003-03-01,Alberta,1203000
2003-03-01,British Columbia,1635000
2003-03-01,Canada,12236000
2003-03-01,Manitoba,451000
2003-03-01,New Brunswick,296000
2003-03-01,Newfoundland and Labrador,195000
2003-03-01,Ontario,4521000
2003-03-01,Prince Edward Island,52000
2003-03-01,Quebec,3116000
2003-04-01,Alberta,1203000
2003-04-01,British Columbia,1635000
2003-04-01,Canada,12236000
2003-04-01,Manitoba,451000
