"REF_DATE","GEO","DGUID","Index categories","Base year","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983","Saskatchewan","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027026","9.8.1","82.73","","","","2"
"1983","Saskatchewan","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027027","9.8.2","56.83","","","","2"
"1983","Alberta","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027028","10.1.1","91.07","","","","2"
"1983","Alberta","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027029","10.1.2","72.29","","","","2"
"1983","Alberta","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027030","10.2.1","91.46","","","","2"
"1983","Alberta","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027031","10.2.2","72.93","","","","2"
"1983","Alberta","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027032","10.3.1","92.04","","","","2"
"1983","Alberta","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027033","10.3.2","73.27","","","","2"
"1983","Alberta","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027034","10.4.1","88.13","","","","2"
"1983","Alberta","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027035","10.4.2","72.40","","","","2"
"1983","Alberta","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027036","10.5.1","89.23","","","","2"
"1983","Alberta","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027037","10.5.2","69.52","","","","2"
"1983","Alberta","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027038","10.6.1","88.90","","","","2"
"1983","Alberta","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027039","10.6.2","72.72","","","","2"
"1983","Alberta","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027040","10.7.1","96.45","","","","2"
"1983","Alberta","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027041","10.7.2","84.71","","","","2"
"1983","Alberta","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027042","10.8.1","82.39","","","","2"
"1983","Alberta","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027043","10.8.2","55.95","","","","2"
"1983","British Columbia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027044","11.1.1","95.42","","","","2"
"1983","British Columbia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027045","11.1.2","71.53","","","","2"
"1983","British Columbia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027046","11.2.1","96.12","","","","2"
"1983","British Columbia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027047","11.2.2","70.92","","","","2"
"1983","British Columbia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027048","11.3.1","97.57","","","","2"
"1983","British Columbia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027049","11.3.2","70.67","","","","2"
"1983","British Columbia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027050","11.4.1","88.97","","","","2"
"1983","British Columbia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027051","11.4.2","73.12","","","","2"
"1983","British Columbia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027052","11.5.1","91.02","","","","2"
"1983","British Columbia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027053","11.5.2","76.47","","","","2"
"1983","British Columbia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027054","11.6.1","88.90","","","","2"
"1983","British Columbia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027055","11.6.2","72.72","","","","2"
"1983","British Columbia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027056","11.7.1","94.34","","","","2"
"1983","British Columbia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027057","11.7.2","85.56","","","","2"
"1983","British Columbia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027058","11.8.1","82.54","","","","2"
"1983","British Columbia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027059","11.8.2","60.61","","","","2"
"1984","Canada","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026884","1.1.1","93.56","","","","2"
"1984","Canada","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026885","1.1.2","71.61","","","","2"
"1984","Canada","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026886","1.2.1","93.48","","","","2"
"1984","Canada","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026887","1.2.2","71.57","","","","2"
"1984","Canada","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026888","1.3.1","93.55","","","","2"
"1984","Canada","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026889","1.3.2","71.10","","","","2"
"1984","Canada","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026890","1.4.1","92.99","","","","2"
"1984","Canada","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026891","1.4.2","75.76","","","","2"
"1984","Canada","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026892","1.5.1","93.96","","","","2"
"1984","Canada","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026893","1.5.2","71.87","","","","2"
"1984","Canada","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026894","1.6.1","94.28","","","","2"
"1984","Canada","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026895","1.6.2","77.12","","","","2"
"1984","Canada","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026896","1.7.1","100.21","","","","2"
"1984","Canada","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026897","1.7.2","86.82","","","","2"
"1984","Canada","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026898","1.8.1","89.21","","","","2"
"1984","Canada","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026899","1.8.2","60.38","","","","2"
"1984","Newfoundland and Labrador","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026900","2.1.1","97.16","","","","2"
"1984","Newfoundland and Labrador","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026901","2.1.2","76.23","","","","2"
"1984","Newfoundland and Labrador","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026902","2.2.1","97.80","","","","2"
"1984","Newfoundland and Labrador","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026903","2.2.2","76.86","","","","2"
"1984","Newfoundland and Labrador","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026904","2.3.1","98.01","","","","2"
"1984","Newfoundland and Labrador","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026905","2.3.2","77.13","","","","2"
"1984","Newfoundland and Labrador","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026906","2.4.1","94.79","","","","2"
"1984","Newfoundland and Labrador","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026907","2.4.2","72.99","","","","2"
"1984","Newfoundland and Labrador","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026908","2.5.1","94.12","","","","2"
"1984","Newfoundland and Labrador","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026909","2.5.2","72.42","","","","2"
"1984","Newfoundland and Labrador","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026910","2.6.1","94.28","","","","2"
"1984","Newfoundland and Labrador","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026911","2.6.2","77.12","","","","2"
"1984","Newfoundland and Labrador","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026912","2.7.1","101.50","","","","2"
"1984","Newfoundland and Labrador","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026913","2.7.2","89.45","","","","2"
"1984","Newfoundland and Labrador","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026914","2.8.1","89.13","","","","2"
"1984","Newfoundland and Labrador","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026915","2.8.2","59.61","","","","2"
"1984","Prince Edward Island","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026916","3.1.1","93.14","","","","2"
"1984","Prince Edward Island","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026917","3.1.2","70.78","","","","2"
"1984","Prince Edward Island","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026918","3.2.1","92.11","","","","2"
"1984","Prince Edward Island","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026919","3.2.2","69.35","","","","2"
"1984","Prince Edward Island","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026920","3.3.1","91.63","","","","2"
"1984","Prince Edward Island","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026921","3.3.2","68.74","","","","2"
"1984","Prince Edward Island","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026922","3.4.1","94.79","","","","2"
"1984","Prince Edward Island","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026923","3.4.2","72.99","","","","2"
"1984","Prince Edward Island","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026924","3.5.1","99.37","","","","2"
"1984","Prince Edward Island","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026925","3.5.2","79.86","","","","2"
"1984","Prince Edward Island","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026926","3.6.1","94.28","","","","2"
"1984","Prince Edward Island","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026927","3.6.2","77.12","","","","2"
"1984","Prince Edward Island","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026928","3.7.1","107.03","","","","2"
"1984","Prince Edward Island","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026929","3.7.2","95.32","","","","2"
"1984","Prince Edward Island","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026930","3.8.1","89.19","","","","2"
"1984","Prince Edward Island","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026931","3.8.2","60.79","","","","2"
"1984","Nova Scotia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026932","4.1.1","91.68","","","","2"
"1984","Nova Scotia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026933","4.1.2","73.08","","","","2"
"1984","Nova Scotia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026934","4.2.1","90.94","","","","2"
"1984","Nova Scotia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026935","4.2.2","72.62","","","","2"
"1984","Nova Scotia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026936","4.3.1","90.94","","","","2"
"1984","Nova Scotia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026937","4.3.2","72.46","","","","2"
"1984","Nova Scotia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026938","4.4.1","90.94","","","","2"
"1984","Nova Scotia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026939","4.4.2","74.31","","","","2"
"1984","Nova Scotia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026940","4.5.1","96.99","","","","2"
"1984","Nova Scotia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026941","4.5.2","76.39","","","","2"
"1984","Nova Scotia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026942","4.6.1","94.28","","","","2"
"1984","Nova Scotia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026943","4.6.2","77.12","","","","2"
"1984","Nova Scotia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026944","4.7.1","106.44","","","","2"
"1984","Nova Scotia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026945","4.7.2","95.75","","","","2"
"1984","Nova Scotia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026946","4.8.1","89.38","","","","2"
"1984","Nova Scotia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026947","4.8.2","59.89","","","","2"
"1984","New Brunswick","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026948","5.1.1","93.19","","","","2"
"1984","New Brunswick","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026949","5.1.2","75.42","","","","2"
"1984","New Brunswick","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026950","5.2.1","92.49","","","","2"
"1984","New Brunswick","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026951","5.2.2","75.32","","","","2"
"1984","New Brunswick","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026952","5.3.1","92.06","","","","2"
"1984","New Brunswick","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026953","5.3.2","74.98","","","","2"
"1984","New Brunswick","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026954","5.4.1","94.71","","","","2"
"1984","New Brunswick","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026955","5.4.2","77.39","","","","2"
"1984","New Brunswick","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026956","5.5.1","97.59","","","","2"
"1984","New Brunswick","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026957","5.5.2","77.13","","","","2"
"1984","New Brunswick","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026958","5.6.1","94.28","","","","2"
"1984","New Brunswick","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026959","5.6.2","77.12","","","","2"
"1984","New Brunswick","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026960","5.7.1","102.83","","","","2"
"1984","New Brunswick","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026961","5.7.2","94.11","","","","2"
"1984","New Brunswick","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026962","5.8.1","89.15","","","","2"
"1984","New Brunswick","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026963","5.8.2","59.14","","","","2"
"1984","Quebec","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026964","6.1.1","93.76","","","","2"
"1984","Quebec","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026965","6.1.2","73.16","","","","2"
"1984","Quebec","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026966","6.2.1","94.05","","","","2"
"1984","Quebec","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026967","6.2.2","74.48","","","","2"
"1984","Quebec","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026968","6.3.1","94.29","","","","2"
"1984","Quebec","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026969","6.3.2","74.49","","","","2"
"1984","Quebec","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026970","6.4.1","91.84","","","","2"
"1984","Quebec","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026971","6.4.2","74.41","","","","2"
"1984","Quebec","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026972","6.5.1","92.63","","","","2"
"1984","Quebec","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026973","6.5.2","68.19","","","","2"
"1984","Quebec","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026974","6.6.1","94.28","","","","2"
"1984","Quebec","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026975","6.6.2","77.12","","","","2"
"1984","Quebec","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026976","6.7.1","102.28","","","","2"
"1984","Quebec","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026977","6.7.2","88.04","","","","2"
"1984","Quebec","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026978","6.8.1","89.26","","","","2"
"1984","Quebec","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026979","6.8.2","60.52","","","","2"
"1984","Ontario","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026980","7.1.1","92.28","","","","2"
"1984","Ontario","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026981","7.1.2","68.39","","","","2"
"1984","Ontario","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026982","7.2.1","91.88","","","","2"
"1984","Ontario","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026983","7.2.2","67.68","","","","2"
"1984","Ontario","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026984","7.3.1","91.67","","","","2"
"1984","Ontario","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026985","7.3.2","66.80","","","","2"
"1984","Ontario","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026986","7.4.1","93.37","","","","2"
"1984","Ontario","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026987","7.4.2","75.85","","","","2"
"1984","Ontario","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026988","7.5.1","94.18","","","","2"
"1984","Ontario","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026989","7.5.2","71.78","","","","2"
"1984","Ontario","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026990","7.6.1","94.28","","","","2"
"1984","Ontario","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026991","7.6.2","77.12","","","","2"
"1984","Ontario","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026992","7.7.1","99.99","","","","2"
"1984","Ontario","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026993","7.7.2","84.41","","","","2"
"1984","Ontario","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026994","7.8.1","89.18","","","","2"
"1984","Ontario","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026995","7.8.2","60.03","","","","2"
"1984","Manitoba","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026996","8.1.1","95.06","","","","2"
"1984","Manitoba","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026997","8.1.2","76.48","","","","2"
"1984","Manitoba","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026998","8.2.1","94.99","","","","2"
"1984","Manitoba","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026999","8.2.2","76.37","","","","2"
"1984","Manitoba","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027000","8.3.1","95.24","","","","2"
"1984","Manitoba","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027001","8.3.2","76.42","","","","2"
"1984","Manitoba","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027002","8.4.1","93.49","","","","2"
"1984","Manitoba","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027003","8.4.2","76.34","","","","2"
"1984","Manitoba","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027004","8.5.1","95.38","","","","2"
"1984","Manitoba","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027005","8.5.2","77.02","","","","2"
"1984","Manitoba","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027006","8.6.1","94.28","","","","2"
"1984","Manitoba","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027007","8.6.2","77.12","","","","2"
"1984","Manitoba","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027008","8.7.1","99.91","","","","2"
"1984","Manitoba","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027009","8.7.2","87.43","","","","2"
"1984","Manitoba","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027010","8.8.1","89.09","","","","2"
"1984","Manitoba","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027011","8.8.2","59.53","","","","2"
"1984","Saskatchewan","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027012","9.1.1","95.03","","","","2"
"1984","Saskatchewan","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027013","9.1.2","79.22","","","","2"
"1984","Saskatchewan","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027014","9.2.1","95.92","","","","2"
"1984","Saskatchewan","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027015","9.2.2","81.58","","","","2"
"1984","Saskatchewan","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027016","9.3.1","96.28","","","","2"
"1984","Saskatchewan","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027017","9.3.2","82.20","","","","2"
"1984","Saskatchewan","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027018","9.4.1","93.37","","","","2"
"1984","Saskatchewan","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027019","9.4.2","77.40","","","","2"
"1984","Saskatchewan","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027020","9.5.1","91.98","","","","2"
"1984","Saskatchewan","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027021","9.5.2","71.65","","","","2"
"1984","Saskatchewan","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027022","9.6.1","94.28","","","","2"
"1984","Saskatchewan","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027023","9.6.2","77.12","","","","2"
"1984","Saskatchewan","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027024","9.7.1","93.85","","","","2"
"1984","Saskatchewan","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027025","9.7.2","84.35","","","","2"
"1984","Saskatchewan","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027026","9.8.1","89.18","","","","2"
"1984","Saskatchewan","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027027","9.8.2","61.26","","","","2"
"1984","Alberta","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027028","10.1.1","93.56","","","","2"
"1984","Alberta","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027029","10.1.2","74.27","","","","2"
"1984","Alberta","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027030","10.2.1","93.35","","","","2"
"1984","Alberta","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027031","10.2.2","74.44","","","","2"
"1984","Alberta","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027032","10.3.1","93.50","","","","2"
"1984","Alberta","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027033","10.3.2","74.44","","","","2"
"1984","Alberta","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027034","10.4.1","92.58","","","","2"
"1984","Alberta","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027035","10.4.2","76.06","","","","2"
"1984","Alberta","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027036","10.5.1","94.57","","","","2"
"1984","Alberta","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027037","10.5.2","73.68","","","","2"
"1984","Alberta","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027038","10.6.1","94.28","","","","2"
"1984","Alberta","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027039","10.6.2","77.12","","","","2"
"1984","Alberta","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027040","10.7.1","100.38","","","","2"
"1984","Alberta","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027041","10.7.2","88.16","","","","2"
"1984","Alberta","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027042","10.8.1","89.08","","","","2"
"1984","Alberta","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027043","10.8.2","60.49","","","","2"
"1984","British Columbia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027044","11.1.1","96.73","","","","2"
"1984","British Columbia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027045","11.1.2","72.52","","","","2"
"1984","British Columbia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027046","11.2.1","96.90","","","","2"
"1984","British Columbia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027047","11.2.2","71.49","","","","2"
"1984","British Columbia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027048","11.3.1","97.61","","","","2"
"1984","British Columbia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027049","11.3.2","70.70","","","","2"
"1984","British Columbia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027050","11.4.1","93.40","","","","2"
"1984","British Columbia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027051","11.4.2","76.76","","","","2"
"1984","British Columbia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027052","11.5.1","95.69","","","","2"
"1984","British Columbia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027053","11.5.2","80.39","","","","2"
"1984","British Columbia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027054","11.6.1","94.28","","","","2"
"1984","British Columbia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027055","11.6.2","77.12","","","","2"
"1984","British Columbia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027056","11.7.1","98.07","","","","2"
"1984","British Columbia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027057","11.7.2","88.94","","","","2"
"1984","British Columbia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027058","11.8.1","89.12","","","","2"
"1984","British Columbia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027059","11.8.2","65.44","","","","2"
"1985","Canada","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026884","1.1.1","96.53","","","","2"
"1985","Canada","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026885","1.1.2","73.88","","","","2"
"1985","Canada","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026886","1.2.1","96.29","","","","2"
"1985","Canada","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026887","1.2.2","73.72","","","","2"
"1985","Canada","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026888","1.3.1","96.26","","","","2"
"1985","Canada","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026889","1.3.2","73.16","","","","2"
"1985","Canada","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026890","1.4.1","96.50","","","","2"
