"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","113340","","","","0"
"2013","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","115309","","","","0"
"2014","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","117338","","","","0"
"2015","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","119277","","","","0"
"2016","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","121772","","","","0"
"2017","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","122731","","","","0"
"2018","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","123838","","","","0"
"2019","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","124339","","","","0"
"2020","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","124397","","","","0"
"2021","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","123617","","","","0"
"2022","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","124519","","","","0"
"2023","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","127262","","","","0"
"2024","Saskatchewan","2016A000247","Women+","0 to 16 years","Persons","249","units","0","v469484","9.3.93","129446","","","","0"
"1971","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","167397","","","","0"
"1972","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","161796","","","","0"
"1973","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","157100","","","","0"
"1974","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","153458","","","","0"
"1975","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","152132","","","","0"
"1976","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","151779","","","","0"
"1977","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","150889","","","","0"
"1978","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","149063","","","","0"
"1979","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","147522","","","","0"
"1980","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","146172","","","","0"
"1981","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","144500","","","","0"
"1982","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","143514","","","","0"
"1983","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","143774","","","","0"
"1984","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","144366","","","","0"
"1985","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","145148","","","","0"
"1986","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","145127","","","","0"
"1987","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","145231","","","","0"
"1988","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","143706","","","","0"
"1989","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","141979","","","","0"
"1990","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","140180","","","","0"
"1991","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","138938","","","","0"
"1992","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","138490","","","","0"
"1993","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","138140","","","","0"
"1994","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","137759","","","","0"
"1995","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","137282","","","","0"
"1996","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","136813","","","","0"
"1997","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","135057","","","","0"
"1998","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","133457","","","","0"
"1999","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","131184","","","","0"
"2000","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","128537","","","","0"
"2001","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","125469","","","","0"
"2002","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","123234","","","","0"
"2003","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","121104","","","","0"
"2004","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","119382","","","","0"
"2005","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","117208","","","","0"
"2006","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","115692","","","","0"
"2007","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","115272","","","","0"
"2008","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","115802","","","","0"
"2009","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","116363","","","","0"
"2010","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","117544","","","","0"
"2011","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","118376","","","","0"
"2012","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","120395","","","","0"
"2013","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","122062","","","","0"
"2014","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","124109","","","","0"
"2015","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","126044","","","","0"
"2016","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","128655","","","","0"
"2017","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","129731","","","","0"
"2018","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","130481","","","","0"
"2019","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","130929","","","","0"
"2020","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","130943","","","","0"
"2021","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","130438","","","","0"
"2022","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","131270","","","","0"
"2023","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","134393","","","","0"
"2024","Saskatchewan","2016A000247","Women+","0 to 17 years","Persons","249","units","0","v469487","9.3.94","136927","","","","0"
"1971","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","206034","","","","0"
"1972","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","204232","","","","0"
"1973","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","203201","","","","0"
"1974","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","204281","","","","0"
"1975","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","208999","","","","0"
"1976","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","215370","","","","0"
"1977","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","220775","","","","0"
"1978","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","224839","","","","0"
"1979","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","228751","","","","0"
"1980","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","232592","","","","0"
"1981","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","235952","","","","0"
"1982","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","239222","","","","0"
"1983","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","243582","","","","0"
"1984","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","247763","","","","0"
"1985","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","250935","","","","0"
"1986","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","252122","","","","0"
"1987","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","252922","","","","0"
"1988","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","251442","","","","0"
"1989","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","248440","","","","0"
"1990","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","244468","","","","0"
"1991","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","243048","","","","0"
"1992","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","243414","","","","0"
"1993","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","244120","","","","0"
"1994","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","245529","","","","0"
"1995","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","248043","","","","0"
"1996","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","249820","","","","0"
"1997","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","249326","","","","0"
"1998","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","249476","","","","0"
"1999","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","248784","","","","0"
"2000","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","246715","","","","0"
"2001","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","244378","","","","0"
"2002","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","243159","","","","0"
"2003","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","242432","","","","0"
"2004","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","241986","","","","0"
"2005","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","239434","","","","0"
"2006","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","237569","","","","0"
"2007","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","238168","","","","0"
"2008","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","239868","","","","0"
"2009","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","242107","","","","0"
"2010","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","244258","","","","0"
"2011","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","245580","","","","0"
"2012","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","247640","","","","0"
"2013","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","249213","","","","0"
"2014","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","250203","","","","0"
"2015","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","251286","","","","0"
"2016","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","253527","","","","0"
"2017","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","255749","","","","0"
"2018","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","256941","","","","0"
"2019","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","258087","","","","0"
"2020","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","257687","","","","0"
"2021","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","256788","","","","0"
"2022","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","260179","","","","0"
"2023","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","270715","","","","0"
"2024","Saskatchewan","2016A000247","Women+","15 to 49 years","Persons","249","units","0","v469490","9.3.95","281541","","","","0"
"1971","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","272828","","","","0"
"1972","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","271796","","","","0"
"1973","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","271089","","","","0"
"1974","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","272612","","","","0"
"1975","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","278237","","","","0"
"1976","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","285166","","","","0"
"1977","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","290977","","","","0"
"1978","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","295443","","","","0"
"1979","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","299131","","","","0"
"1980","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","302906","","","","0"
"1981","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","306032","","","","0"
"1982","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","309259","","","","0"
"1983","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","313558","","","","0"
"1984","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","317517","","","","0"
"1985","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","319940","","","","0"
"1986","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","320321","","","","0"
"1987","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","320410","","","","0"
"1988","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","318361","","","","0"
"1989","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","314486","","","","0"
"1990","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","309453","","","","0"
"1991","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","307665","","","","0"
"1992","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","307851","","","","0"
"1993","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","308621","","","","0"
"1994","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","310185","","","","0"
"1995","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","312953","","","","0"
"1996","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","315353","","","","0"
"1997","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","315998","","","","0"
"1998","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","317391","","","","0"
"1999","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","318178","","","","0"
"2000","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","317742","","","","0"
"2001","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","317215","","","","0"
"2002","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","317849","","","","0"
"2003","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","319457","","","","0"
"2004","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","322143","","","","0"
"2005","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","322829","","","","0"
"2006","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","323897","","","","0"
"2007","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","327709","","","","0"
"2008","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","332769","","","","0"
"2009","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","338467","","","","0"
"2010","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","343939","","","","0"
"2011","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","347979","","","","0"
"2012","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","351935","","","","0"
"2013","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","355583","","","","0"
"2014","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","358410","","","","0"
"2015","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","360703","","","","0"
"2016","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","363345","","","","0"
"2017","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","365666","","","","0"
"2018","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","366527","","","","0"
"2019","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","367057","","","","0"
"2020","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","365558","","","","0"
"2021","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","363509","","","","0"
"2022","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","365781","","","","0"
"2023","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","375613","","","","0"
"2024","Saskatchewan","2016A000247","Women+","15 to 64 years","Persons","249","units","0","v469493","9.3.96","385704","","","","0"
"1971","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","262776","","","","0"
"1972","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","262154","","","","0"
"1973","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","261594","","","","0"
"1974","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","262846","","","","0"
"1975","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","268404","","","","0"
"1976","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","275330","","","","0"
"1977","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","281224","","","","0"
"1978","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","285470","","","","0"
"1979","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","289269","","","","0"
"1980","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","293597","","","","0"
"1981","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","297421","","","","0"
"1982","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","301403","","","","0"
"1983","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","305764","","","","0"
"1984","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","309622","","","","0"
"1985","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","312121","","","","0"
"1986","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","312342","","","","0"
"1987","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","312818","","","","0"
"1988","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","310684","","","","0"
"1989","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","307011","","","","0"
"1990","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","301911","","","","0"
"1991","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","300046","","","","0"
"1992","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","300289","","","","0"
"1993","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","301172","","","","0"
"1994","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","302549","","","","0"
"1995","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","305048","","","","0"
"1996","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","307561","","","","0"
"1997","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","308270","","","","0"
"1998","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","309396","","","","0"
"1999","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","310284","","","","0"
"2000","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","309869","","","","0"
"2001","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","309413","","","","0"
"2002","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","310246","","","","0"
"2003","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","312114","","","","0"
"2004","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","314410","","","","0"
"2005","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","315129","","","","0"
"2006","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","316459","","","","0"
"2007","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","320533","","","","0"
"2008","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","325728","","","","0"
"2009","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","331502","","","","0"
"2010","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","336905","","","","0"
"2011","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","341204","","","","0"
"2012","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","345228","","","","0"
"2013","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","348890","","","","0"
"2014","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","351711","","","","0"
"2015","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","353718","","","","0"
"2016","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","356669","","","","0"
"2017","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","359036","","","","0"
"2018","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","359870","","","","0"
"2019","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","360140","","","","0"
"2020","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","358847","","","","0"
"2021","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","356617","","","","0"
"2022","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","358619","","","","0"
"2023","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","367850","","","","0"
"2024","Saskatchewan","2016A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","377798","","","","0"
"1971","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","252732","","","","0"
"1972","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","252449","","","","0"
"1973","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","252218","","","","0"
"1974","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","253511","","","","0"
"1975","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","258639","","","","0"
"1976","Saskatchewan","2016A000247","Women+","17 to 64 years","Persons","249","units","0","v469499","9.3.98","265456","","","","0"
