"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","13338140","","","","0"
"1971","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7056149","","","","0"
"1972","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7207717","","","","0"
"1973","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7377461","","","","0"
"1974","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7567240","","","","0"
"1975","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7753848","","","","0"
"1976","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7930208","","","","0"
"1977","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8100003","","","","0"
"1978","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8261506","","","","0"
"1979","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8428761","","","","0"
"1980","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8615043","","","","0"
"1981","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8804446","","","","0"
"1982","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8988826","","","","0"
"1983","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9146764","","","","0"
"1984","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9283371","","","","0"
"1985","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9404493","","","","0"
"1986","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9533675","","","","0"
"1987","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9693473","","","","0"
"1988","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9843370","","","","0"
"1989","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10047755","","","","0"
"1990","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10200455","","","","0"
"1991","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10344933","","","","0"
"1992","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10450949","","","","0"
"1993","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10573132","","","","0"
"1994","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10701352","","","","0"
"1995","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10828139","","","","0"
"1996","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10958426","","","","0"
"1997","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11111877","","","","0"
"1998","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11238589","","","","0"
"1999","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11379481","","","","0"
"2000","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11535262","","","","0"
"2001","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11719092","","","","0"
"2002","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11901571","","","","0"
"2003","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12065092","","","","0"
"2004","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12227380","","","","0"
"2005","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12387180","","","","0"
"2006","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12558144","","","","0"
"2007","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12724285","","","","0"
"2008","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12909398","","","","0"
"2009","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13101415","","","","0"
"2010","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13284617","","","","0"
"2011","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13451644","","","","0"
"2012","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13645781","","","","0"
"2013","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13834156","","","","0"
"2014","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14006121","","","","0"
"2015","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14125204","","","","0"
"2016","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14295528","","","","0"
"2017","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14496082","","","","0"
"2018","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14744417","","","","0"
"2019","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14994985","","","","0"
"2020","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15174180","","","","0"
"2021","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15284716","","","","0"
"2022","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15605971","","","","0"
"2023","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","16160036","","","","0"
"2024","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","16725491","","","","0"
"1971","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","14159","","","","0"
"1972","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","15059","","","","0"
"1973","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","15900","","","","0"
"1974","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","16651","","","","0"
"1975","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","17586","","","","0"
"1976","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","18618","","","","0"
"1977","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19039","","","","0"
"1978","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19403","","","","0"
"1979","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19989","","","","0"
"1980","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19873","","","","0"
"1981","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19743","","","","0"
"1982","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19993","","","","0"
"1983","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20078","","","","0"
"1984","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20470","","","","0"
"1985","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20724","","","","0"
"1986","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20910","","","","0"
"1987","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","21409","","","","0"
"1988","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","21682","","","","0"
"1989","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","22414","","","","0"
"1990","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","23612","","","","0"
"1991","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","25348","","","","0"
"1992","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","26259","","","","0"
"1993","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","27164","","","","0"
"1994","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","27987","","","","0"
"1995","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","28076","","","","0"
"1996","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","28302","","","","0"
"1997","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","29064","","","","0"
"1998","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","30071","","","","0"
"1999","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","31084","","","","0"
"2000","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","32086","","","","0"
"2001","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","33118","","","","0"
"2002","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","34924","","","","0"
"2003","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","37301","","","","0"
"2004","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","39344","","","","0"
"2005","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","41686","","","","0"
"2006","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","44101","","","","0"
"2007","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","45969","","","","0"
"2008","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","48084","","","","0"
"2009","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","50318","","","","0"
"2010","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","54832","","","","0"
"2011","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","60118","","","","0"
"2012","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","65258","","","","0"
"2013","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","69408","","","","0"
"2014","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","74038","","","","0"
"2015","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","78308","","","","0"
"2016","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","84074","","","","0"
"2017","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","88270","","","","0"
"2018","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","92233","","","","0"
"2019","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","96136","","","","0"
"2020","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","99896","","","","0"
"2021","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","105051","","","","0"
"2022","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","109301","","","","0"
"2023","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","112563","","","","0"
"2024","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","115297","","","","0"
"1971","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","10935563","","","","0"
"1972","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11074522","","","","0"
"1973","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11219876","","","","0"
"1974","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11384620","","","","0"
"1975","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11560946","","","","0"
"1976","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11726453","","","","0"
"1977","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11878074","","","","0"
"1978","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12011234","","","","0"
"1979","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12142451","","","","0"
"1980","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12307830","","","","0"
"1981","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12468682","","","","0"
"1982","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12626241","","","","0"
"1983","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12759682","","","","0"
"1984","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12889230","","","","0"
"1985","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13014010","","","","0"
"1986","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13148901","","","","0"
"1987","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13321475","","","","0"
"1988","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13502708","","","","0"
"1989","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13752280","","","","0"
"1990","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13969405","","","","0"
"1991","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14133029","","","","0"
"1992","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14316130","","","","0"
"1993","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14479467","","","","0"
"1994","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14643479","","","","0"
"1995","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14799830","","","","0"
"1996","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14959904","","","","0"
"1997","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15099494","","","","0"
"1998","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15230046","","","","0"
"1999","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15352617","","","","0"
"2000","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15491918","","","","0"
"2001","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15654245","","","","0"
"2002","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15822037","","","","0"
"2003","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15963900","","","","0"
"2004","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16112598","","","","0"
"2005","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16263177","","","","0"
"2006","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16426431","","","","0"
"2007","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16590033","","","","0"
"2008","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16772907","","","","0"
"2009","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16965894","","","","0"
"2010","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17157442","","","","0"
"2011","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17326070","","","","0"
"2012","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17506006","","","","0"
"2013","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17683563","","","","0"
"2014","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17857434","","","","0"
"2015","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17993925","","","","0"
"2016","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18196277","","","","0"
"2017","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18402888","","","","0"
"2018","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18647430","","","","0"
"2019","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18902984","","","","0"
"2020","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19099637","","","","0"
"2021","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19197069","","","","0"
"2022","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19539367","","","","0"
"2023","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","20076507","","","","0"
"2024","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","20650344","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3144688","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3096771","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3046556","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2998336","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2956443","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2907669","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2860523","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2804544","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2750930","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2714365","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2694548","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2691344","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2689783","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2688715","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2682469","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2674585","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2693230","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2717049","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2754945","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2791786","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2826334","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2862744","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2888341","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2905537","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2911766","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2917336","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2912347","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2904369","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2886211","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2870501","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2855195","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2842694","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2825493","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2806067","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2779135","","","","0"
"2006","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2752501","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738559","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2736304","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738051","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2738879","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2739572","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2759661","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2783896","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2811492","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2835846","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2874176","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2897220","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2925629","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2948637","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2968109","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2963030","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","2981077","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3012375","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 14 years","Persons","249","units","0","v466958","1.3.91","3051090","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3365285","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3320815","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3273332","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3227924","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3191387","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3147185","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3093852","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3040913","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2983017","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2940518","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2903943","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2886619","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2878328","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2875432","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2873295","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2867601","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2874826","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2896452","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2933734","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2977248","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3012342","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3048192","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3073395","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3095204","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3106945","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3115184","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3108892","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3102875","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3087374","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3073420","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3059027","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3044361","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3026035","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3014668","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2997364","","","","0"
