,REF_DATE,GEO,DGUID,Sex,Birth weight,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
30580,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402791,7.2.11.1,797.0,,,,0
30581,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402792,7.2.11.2,1.2,,,,1
30582,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402793,7.2.12.1,1493.0,,,,0
30583,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402794,7.2.12.2,2.2,,,,1
30584,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402795,7.2.13.1,61514.0,,,,0
30585,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402796,7.2.13.2,90.9,,,,1
30586,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402797,7.2.14.1,2969.0,,,,0
30587,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402798,7.2.14.2,4.4,,,,1
30588,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402799,7.2.15.1,5512.0,,,,0
30589,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402800,7.2.15.2,8.1,,,,1
30590,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402801,7.2.16.1,9653.0,,,,0
30591,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402802,7.2.16.2,14.3,,,,1
30592,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402803,7.2.17.1,12633.0,,,,0
30593,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402804,7.2.17.2,18.7,,,,1
30594,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402805,7.2.18.1,12448.0,,,,0
30595,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402806,7.2.18.2,18.4,,,,1
30596,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402807,7.2.19.1,9605.0,,,,0
30597,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402808,7.2.19.2,14.2,,,,1
30598,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402809,7.2.20.1,5724.0,,,,0
30599,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402810,7.2.20.2,8.5,,,,1
30600,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402811,7.2.21.1,2970.0,,,,0
30601,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402812,7.2.21.2,4.4,,,,1
30602,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402813,7.2.22.1,1985.0,,,,0
30603,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402814,7.2.22.2,2.9,,,,1
30604,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402815,7.2.23.1,1260.0,,,,0
30605,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402816,7.2.23.2,1.9,,,,1
30606,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402817,7.2.24.1,476.0,,,,0
30607,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402818,7.2.24.2,0.7,,,,1
30608,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402819,7.2.25.1,171.0,,,,0
30609,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402820,7.2.25.2,0.3,,,,1
30610,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402821,7.2.26.1,55.0,,,,0
30611,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,250 to 5,499 grams",Percentage of live births,Percentage,242,units,0,v21402822,7.2.26.2,0.1,,,,1
30612,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,500 grams or more",Number of live births,Number,223,units,0,v21402823,7.2.27.1,23.0,,,,0
30613,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402824,7.2.27.2,0.0,,,,1
30614,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, not stated",Number of live births,Number,223,units,0,v21402825,7.2.28.1,460.0,,,,0
30615,2003,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, not stated",Percentage of live births,Percentage,242,units,0,v21402826,7.2.28.2,0.7,,,,1
30616,2003,"Ontario, place of residence of mother",2016A000235,Females,"Total, birth weight",Number of live births,Number,223,units,0,v21402827,7.3.1.1,64363.0,,,,0
30617,2003,"Ontario, place of residence of mother",2016A000235,Females,"Total, birth weight",Percentage of live births,Percentage,242,units,0,v21402828,7.3.1.2,100.0,,,,1
30618,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, less than 500 grams",Number of live births,Number,223,units,0,v21402829,7.3.2.1,46.0,,,,0
30619,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, less than 500 grams",Percentage of live births,Percentage,242,units,0,v21402830,7.3.2.2,0.1,,,,1
30620,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 1,499 grams",Number of live births,Number,223,units,0,v21402831,7.3.3.1,617.0,,,,0
30621,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402832,7.3.3.2,1.0,,,,1
30622,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 749 grams",Number of live births,Number,223,units,0,v21402833,7.3.4.1,97.0,,,,0
30623,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402834,7.3.4.2,0.2,,,,1
30624,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 750 to 999 grams",Number of live births,Number,223,units,0,v21402835,7.3.5.1,120.0,,,,0
30625,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 750 to 999 grams",Percentage of live births,Percentage,242,units,0,v21402836,7.3.5.2,0.2,,,,1
30626,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,000 to 1,249 grams",Number of live births,Number,223,units,0,v21402837,7.3.6.1,170.0,,,,0
30627,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,000 to 1,249 grams",Percentage of live births,Percentage,242,units,0,v21402838,7.3.6.2,0.3,,,,1
30628,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,250 to 1,499 grams",Number of live births,Number,223,units,0,v21402839,7.3.7.1,230.0,,,,0
30629,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,250 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402840,7.3.7.2,0.4,,,,1
30630,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 2,499 grams",Number of live births,Number,223,units,0,v21402841,7.3.8.1,3600.0,,,,0
30631,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402842,7.3.8.2,5.6,,,,1
30632,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 1,749 grams",Number of live births,Number,223,units,0,v21402843,7.3.9.1,311.0,,,,0
30633,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 1,749 grams",Percentage of live births,Percentage,242,units,0,v21402844,7.3.9.2,0.5,,,,1
30634,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,750 to 1,999 grams",Number of live births,Number,223,units,0,v21402845,7.3.10.1,534.0,,,,0
30635,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,750 to 1,999 grams",Percentage of live births,Percentage,242,units,0,v21402846,7.3.10.2,0.8,,,,1
30636,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402847,7.3.11.1,898.0,,,,0
30637,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402848,7.3.11.2,1.4,,,,1
30638,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402849,7.3.12.1,1857.0,,,,0
30639,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402850,7.3.12.2,2.9,,,,1
30640,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402851,7.3.13.1,58738.0,,,,0
30641,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402852,7.3.13.2,91.3,,,,1
30642,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402853,7.3.14.1,3704.0,,,,0
30643,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402854,7.3.14.2,5.8,,,,1
30644,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402855,7.3.15.1,7060.0,,,,0
30645,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402856,7.3.15.2,11.0,,,,1
30646,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402857,7.3.16.1,11349.0,,,,0
30647,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402858,7.3.16.2,17.6,,,,1
30648,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402859,7.3.17.1,13194.0,,,,0
30649,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402860,7.3.17.2,20.5,,,,1
30650,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402861,7.3.18.1,11081.0,,,,0
30651,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402862,7.3.18.2,17.2,,,,1
30652,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402863,7.3.19.1,7102.0,,,,0
30653,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402864,7.3.19.2,11.0,,,,1
30654,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402865,7.3.20.1,3567.0,,,,0
30655,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402866,7.3.20.2,5.5,,,,1
30656,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402867,7.3.21.1,1681.0,,,,0
30657,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402868,7.3.21.2,2.6,,,,1
30658,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402869,7.3.22.1,889.0,,,,0
30659,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402870,7.3.22.2,1.4,,,,1
30660,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402871,7.3.23.1,570.0,,,,0
30661,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402872,7.3.23.2,0.9,,,,1
30662,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402873,7.3.24.1,219.0,,,,0
30663,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402874,7.3.24.2,0.3,,,,1
30664,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402875,7.3.25.1,75.0,,,,0
30665,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402876,7.3.25.2,0.1,,,,1
30666,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402877,7.3.26.1,17.0,,,,0
30667,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,250 to 5,499 grams",Percentage of live births,Percentage,242,units,0,v21402878,7.3.26.2,0.0,,,,1
30668,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,500 grams or more",Number of live births,Number,223,units,0,v21402879,7.3.27.1,8.0,,,,0
30669,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402880,7.3.27.2,0.0,,,,1
30670,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, not stated",Number of live births,Number,223,units,0,v21402881,7.3.28.1,473.0,,,,0
30671,2003,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, not stated",Percentage of live births,Percentage,242,units,0,v21402882,7.3.28.2,0.7,,,,1
33192,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Total, birth weight",Number of live births,Number,223,units,0,v21402715,7.1.1.1,134290.0,,,,0
33193,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Total, birth weight",Percentage of live births,Percentage,242,units,0,v21402716,7.1.1.2,100.0,,,,1
33194,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, less than 500 grams",Number of live births,Number,223,units,0,v21402717,7.1.2.1,75.0,,,,0
33195,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, less than 500 grams",Percentage of live births,Percentage,242,units,0,v21402718,7.1.2.2,0.1,,,,1
33196,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 500 to 1,499 grams",Number of live births,Number,223,units,0,v21402719,7.1.3.1,1145.0,,,,0
33197,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 500 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402720,7.1.3.2,0.9,,,,1
33198,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 500 to 749 grams",Number of live births,Number,223,units,0,v21402721,7.1.4.1,203.0,,,,0
33199,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402722,7.1.4.2,0.2,,,,1
33200,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 750 to 999 grams",Number of live births,Number,223,units,0,v21402723,7.1.5.1,237.0,,,,0
33201,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 750 to 999 grams",Percentage of live births,Percentage,242,units,0,v21402724,7.1.5.2,0.2,,,,1
33202,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,000 to 1,249 grams",Number of live births,Number,223,units,0,v21402725,7.1.6.1,322.0,,,,0
33203,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,000 to 1,249 grams",Percentage of live births,Percentage,242,units,0,v21402726,7.1.6.2,0.2,,,,1
33204,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,250 to 1,499 grams",Number of live births,Number,223,units,0,v21402727,7.1.7.1,383.0,,,,0
33205,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,250 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402728,7.1.7.2,0.3,,,,1
33206,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 2,499 grams",Number of live births,Number,223,units,0,v21402729,7.1.8.1,6719.0,,,,0
33207,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402730,7.1.8.2,5.0,,,,1
33208,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 1,749 grams",Number of live births,Number,223,units,0,v21402731,7.1.9.1,596.0,,,,0
33209,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 1,749 grams",Percentage of live births,Percentage,242,units,0,v21402732,7.1.9.2,0.4,,,,1
33210,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,750 to 1,999 grams",Number of live births,Number,223,units,0,v21402733,7.1.10.1,964.0,,,,0
33211,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,750 to 1,999 grams",Percentage of live births,Percentage,242,units,0,v21402734,7.1.10.2,0.7,,,,1
33212,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402735,7.1.11.1,1719.0,,,,0
33213,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402736,7.1.11.2,1.3,,,,1
33214,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402737,7.1.12.1,3440.0,,,,0
33215,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402738,7.1.12.2,2.6,,,,1
33216,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402739,7.1.13.1,122438.0,,,,0
33217,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402740,7.1.13.2,91.2,,,,1
33218,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402741,7.1.14.1,6964.0,,,,0
33219,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402742,7.1.14.2,5.2,,,,1
33220,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402743,7.1.15.1,13019.0,,,,0
33221,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402744,7.1.15.2,9.7,,,,1
33222,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402745,7.1.16.1,21741.0,,,,0
33223,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402746,7.1.16.2,16.2,,,,1
33224,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402747,7.1.17.1,26397.0,,,,0
33225,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402748,7.1.17.2,19.7,,,,1
33226,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402749,7.1.18.1,24058.0,,,,0
33227,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402750,7.1.18.2,17.9,,,,1
33228,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402751,7.1.19.1,16992.0,,,,0
33229,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402752,7.1.19.2,12.7,,,,1
33230,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402753,7.1.20.1,8722.0,,,,0
33231,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402754,7.1.20.2,6.5,,,,1
33232,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402755,7.1.21.1,4545.0,,,,0
33233,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402756,7.1.21.2,3.4,,,,1
33234,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402757,7.1.22.1,2712.0,,,,0
33235,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402758,7.1.22.2,2.0,,,,1
33236,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402759,7.1.23.1,1784.0,,,,0
33237,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402760,7.1.23.2,1.3,,,,1
33238,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402761,7.1.24.1,597.0,,,,0
33239,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402762,7.1.24.2,0.4,,,,1
33240,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402763,7.1.25.1,236.0,,,,0
33241,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402764,7.1.25.2,0.2,,,,1
33242,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402765,7.1.26.1,63.0,,,,0
33243,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,250 to 5,499 grams",Percentage of live births,Percentage,242,units,0,v21402766,7.1.26.2,0.0,,,,1
33244,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,500 grams or more",Number of live births,Number,223,units,0,v21402767,7.1.27.1,32.0,,,,0
33245,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402768,7.1.27.2,0.0,,,,1
33246,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, not stated",Number of live births,Number,223,units,0,v21402769,7.1.28.1,1201.0,,,,0
33247,2004,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, not stated",Percentage of live births,Percentage,242,units,0,v21402770,7.1.28.2,0.9,,,,1
33248,2004,"Ontario, place of residence of mother",2016A000235,Males,"Total, birth weight",Number of live births,Number,223,units,0,v21402771,7.2.1.1,69140.0,,,,0
33249,2004,"Ontario, place of residence of mother",2016A000235,Males,"Total, birth weight",Percentage of live births,Percentage,242,units,0,v21402772,7.2.1.2,100.0,,,,1
33250,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, less than 500 grams",Number of live births,Number,223,units,0,v21402773,7.2.2.1,25.0,,,,0
33251,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, less than 500 grams",Percentage of live births,Percentage,242,units,0,v21402774,7.2.2.2,0.0,,,,1
33252,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 1,499 grams",Number of live births,Number,223,units,0,v21402775,7.2.3.1,584.0,,,,0
33253,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402776,7.2.3.2,0.8,,,,1
33254,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 749 grams",Number of live births,Number,223,units,0,v21402777,7.2.4.1,108.0,,,,0
33255,2004,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402778,7.2.4.2,0.2,,,,1
