REF_DATE,GEO,Housing completions,Housing starts,Housing under construction
2000-02-01,Canada,3246.130434782609,2948.2304347826084,7655.782608695652
2000-02-01,Manitoba,3809.1739130434785,3653.173913043478,9050.04347826087
2000-02-01,New Brunswick,4372.217391304348,4358.117391304348,10444.304347826088
2000-02-01,Newfoundland and Labrador,4935.260869565218,5063.060869565216,11838.565217391304
2000-02-01,Nova Scotia,5498.304347826088,5768.004347826086,13232.826086956522
2000-02-01,Ontario,6061.347826086957,6472.9478260869555,14627.08695652174
2000-02-01,Prince Edward Island,6624.391304347827,7177.891304347825,16021.347826086958
2000-02-01,Quebec,7187.434782608696,7882.834782608695,17415.608695652176
2000-02-01,Saskatchewan,7750.478260869566,8587.778260869565,18809.869565217392
2000-03-01,Alberta,8313.521739130436,9292.721739130433,20204.130434782608
2000-03-01,British Columbia,8876.565217391304,9997.665217391303,21598.391304347828
2000-03-01,Canada,9439.608695652176,10702.608695652172,22992.652173913044
2000-03-01,Manitoba,10002.652173913044,11407.552173913042,24386.913043478264
2000-03-01,New Brunswick,10565.695652173914,12112.495652173911,25781.17391304348
2000-03-01,Newfoundland and Labrador,11128.739130434784,12817.439130434781,27175.434782608696
2000-03-01,Nova Scotia,11691.782608695654,13522.38260869565,28569.695652173916
2000-03-01,Ontario,12254.826086956522,14227.32608695652,29963.956521739132
2000-03-01,Prince Edward Island,12817.869565217392,14932.26956521739,31358.21739130435
2000-03-01,Quebec,13380.913043478262,15637.21304347826,32752.478260869568
2000-03-01,Saskatchewan,13943.956521739132,16342.156521739129,34146.739130434784
2000-04-01,Alberta,14507.0,17047.1,35541.0
2000-04-01,British Columbia,10612.0,10221.1,32833.0
2000-04-01,Canada,81398.0,100019.0,221092.0
2000-04-01,Manitoba,1284.0,1573.7,3776.0
2000-04-01,New Brunswick,1254.0,1511.6,2331.0
2000-04-01,Newfoundland and Labrador,576.0,801.4,1349.0
2000-04-01,Nova Scotia,2466.0,3074.4,3900.0
2000-04-01,Ontario,34847.0,43118.5,108497.0
2000-04-01,Prince Edward Island,386.0,418.6,370.0
2000-04-01,Quebec,13661.0,20252.4,28982.0
2000-04-01,Saskatchewan,1805.0,1857.7,3513.0
2000-05-01,Alberta,2458.608695652174,2575.621739130435,4970.130434782609
2000-05-01,British Columbia,3112.217391304348,3293.54347826087,6427.260869565218
2000-05-01,Canada,3765.8260869565215,4011.4652173913046,7884.391304347826
2000-05-01,Manitoba,4419.434782608696,4729.386956521739,9341.521739130436
2000-05-01,New Brunswick,5073.04347826087,5447.308695652174,10798.652173913044
2000-05-01,Newfoundland and Labrador,5726.652173913043,6165.230434782609,12255.782608695652
2000-05-01,Nova Scotia,6380.260869565217,6883.152173913044,13712.913043478262
2000-05-01,Ontario,7033.869565217391,7601.073913043479,15170.04347826087
2000-05-01,Prince Edward Island,7687.478260869565,8318.995652173913,16627.17391304348
2000-05-01,Quebec,8341.08695652174,9036.917391304349,18084.304347826088
2000-05-01,Saskatchewan,8994.695652173912,9754.839130434784,19541.434782608696
2000-06-01,Alberta,9648.304347826086,10472.76086956522,20998.565217391304
2000-06-01,British Columbia,10301.91304347826,11190.682608695653,22455.695652173912
2000-06-01,Canada,10955.521739130434,11908.604347826089,23912.826086956524
2000-06-01,Manitoba,11609.130434782608,12626.526086956523,25369.956521739132
2000-06-01,New Brunswick,12262.739130434782,13344.447826086958,26827.08695652174
2000-06-01,Newfoundland and Labrador,12916.347826086956,14062.369565217394,28284.217391304348
2000-06-01,Nova Scotia,13569.95652173913,14780.291304347827,29741.347826086956
2000-06-01,Ontario,14223.565217391304,15498.213043478263,31198.478260869568
2000-06-01,Prince Edward Island,14877.173913043478,16216.134782608697,32655.608695652176
2000-06-01,Quebec,15530.782608695652,16934.05652173913,34112.739130434784
2000-06-01,Saskatchewan,16184.391304347826,17651.978260869568,35569.86956521739
2000-07-01,Alberta,16838.0,18369.9,37027.0
2000-07-01,British Columbia,10657.0,9367.2,31541.0
2000-07-01,Canada,106269.0,105495.8,219851.0
2000-07-01,Manitoba,2198.0,1885.6,3422.0
2000-07-01,New Brunswick,1540.0,3025.7,3809.0
2000-07-01,Newfoundland and Labrador,530.0,1168.5,1996.0
2000-07-01,Nova Scotia,1700.0,3559.4,5747.0
2000-07-01,Ontario,49083.0,50829.9,110016.0
2000-07-01,Prince Edward Island,242.0,458.6,590.0
2000-07-01,Quebec,22066.0,14923.5,21858.0
2000-07-01,Saskatchewan,1415.0,1747.6,3845.0
2000-08-01,Alberta,2032.304347826087,2373.4434782608696,5308.826086956522
2000-08-01,British Columbia,2649.608695652174,2999.286956521739,6772.652173913044
2000-08-01,Canada,3266.913043478261,3625.1304347826085,8236.478260869564
2000-08-01,Manitoba,3884.217391304348,4250.973913043478,9700.304347826088
2000-08-01,New Brunswick,4501.521739130435,4876.817391304348,11164.130434782608
2000-08-01,Newfoundland and Labrador,5118.826086956522,5502.660869565218,12627.95652173913
2000-08-01,Nova Scotia,5736.130434782609,6128.504347826087,14091.782608695652
2000-08-01,Ontario,6353.434782608696,6754.347826086956,15555.608695652174
2000-08-01,Prince Edward Island,6970.739130434783,7380.191304347825,17019.434782608696
2000-08-01,Quebec,7588.04347826087,8006.034782608696,18483.260869565216
2000-08-01,Saskatchewan,8205.347826086956,8631.878260869566,19947.08695652174
2000-09-01,Alberta,8822.652173913044,9257.721739130435,21410.91304347826
2000-09-01,British Columbia,9439.956521739132,9883.565217391304,22874.739130434784
2000-09-01,Canada,10057.260869565218,10509.408695652175,24338.565217391304
2000-09-01,Manitoba,10674.565217391304,11135.252173913044,25802.391304347828
2000-09-01,New Brunswick,11291.869565217392,11761.095652173914,27266.217391304348
2000-09-01,Newfoundland and Labrador,11909.17391304348,12386.939130434783,28730.043478260868
2000-09-01,Nova Scotia,12526.478260869566,13012.782608695652,30193.869565217392
2000-09-01,Ontario,13143.782608695652,13638.626086956523,31657.695652173912
2000-09-01,Prince Edward Island,13761.08695652174,14264.469565217392,33121.52173913043
2000-09-01,Quebec,14378.391304347828,14890.313043478262,34585.34782608696
2000-09-01,Saskatchewan,14995.695652173914,15516.15652173913,36049.17391304348
2000-10-01,Alberta,15613.0,16142.0,37513.0
2000-10-01,British Columbia,10993.0,10049.8,30481.0
2000-10-01,Canada,87337.0,95995.4,228661.0
2000-10-01,Manitoba,1513.0,1280.6,3189.0
2000-10-01,New Brunswick,1888.0,1606.9,3597.0
2000-10-01,Newfoundland and Labrador,1133.0,715.6,1573.0
2000-10-01,Nova Scotia,2738.0,2121.7,5156.0
2000-10-01,Ontario,38329.0,47097.8,119195.0
2000-10-01,Prince Edward Island,466.0,469.2,586.0
2000-10-01,Quebec,12318.0,15137.9,24656.0
2000-10-01,Saskatchewan,2346.0,1220.2,2715.0
2000-11-01,Alberta,2881.304347826087,1650.9652173913043,4075.3478260869565
2000-11-01,British Columbia,3416.608695652174,2081.7304347826084,5435.695652173913
2000-11-01,Canada,3951.913043478261,2512.495652173913,6796.04347826087
2000-11-01,Manitoba,4487.217391304348,2943.260869565217,8156.391304347826
2000-11-01,New Brunswick,5022.521739130435,3374.026086956522,9516.739130434782
2000-11-01,Newfoundland and Labrador,5557.826086956522,3804.7913043478256,10877.08695652174
2000-11-01,Nova Scotia,6093.130434782609,4235.55652173913,12237.434782608696
2000-11-01,Ontario,6628.434782608696,4666.321739130434,13597.782608695652
2000-11-01,Prince Edward Island,7163.739130434783,5097.086956521739,14958.130434782608
2000-11-01,Quebec,7699.04347826087,5527.852173913043,16318.478260869564
2000-11-01,Saskatchewan,8234.347826086956,5958.617391304347,17678.82608695652
2000-12-01,Alberta,8769.652173913044,6389.3826086956515,19039.17391304348
2000-12-01,British Columbia,9304.956521739132,6820.147826086956,20399.521739130436
2000-12-01,Canada,9840.260869565218,7250.91304347826,21759.869565217392
2000-12-01,Manitoba,10375.565217391304,7681.678260869564,23120.217391304348
2000-12-01,New Brunswick,10910.869565217392,8112.443478260869,24480.565217391304
2000-12-01,Newfoundland and Labrador,11446.17391304348,8543.208695652174,25840.91304347826
2000-12-01,Nova Scotia,11981.478260869566,8973.973913043477,27201.260869565216
2000-12-01,Ontario,12516.782608695652,9404.739130434782,28561.608695652172
2000-12-01,Prince Edward Island,13052.08695652174,9835.504347826087,29921.95652173913
2000-12-01,Quebec,13587.391304347828,10266.269565217392,31282.304347826088
2000-12-01,Saskatchewan,14122.695652173914,10697.034782608695,32642.652173913044
2001-01-01,Alberta,14658.0,11127.8,34003.0
2001-01-01,British Columbia,7144.0,8179.3,31214.0
2001-01-01,Canada,71627.0,67198.4,223604.0
2001-01-01,Manitoba,1412.0,721.5,2496.0
2001-01-01,New Brunswick,1590.0,799.9,2815.0
2001-01-01,Newfoundland and Labrador,634.0,168.9,1117.0
2001-01-01,Nova Scotia,2066.0,1374.0,4469.0
2001-01-01,Ontario,33221.0,33734.8,119694.0
2001-01-01,Prince Edward Island,428.0,96.8,252.0
2001-01-01,Quebec,9263.0,10111.1,25318.0
2001-01-01,Saskatchewan,1211.0,726.1,2226.0
2001-02-01,Alberta,1867.608695652174,1514.5913043478263,3737.2608695652175
2001-02-01,British Columbia,2524.217391304348,2303.0826086956527,5248.521739130435
2001-02-01,Canada,3180.8260869565215,3091.5739130434786,6759.782608695652
2001-02-01,Manitoba,3837.4347826086955,3880.065217391305,8271.04347826087
2001-02-01,New Brunswick,4494.04347826087,4668.556521739131,9782.304347826088
2001-02-01,Newfoundland and Labrador,5150.652173913043,5457.047826086958,11293.565217391304
